Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2020-02-09 11:13:28,27100,780,1480,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Guangdong,Mainland China,2020-02-09 15:03:05,1131,1,141,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Zhejiang,Mainland China,2020-02-09 12:03:04,1075,0,201,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Henan,Mainland China,2020-02-09 11:23:08,1033,6,153,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Hunan,Mainland China,2020-02-09 12:33:01,838,1,186,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Anhui,Mainland China,2020-02-09 09:33:02,779,1,72,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Jiangxi,Mainland China,2020-02-09 11:33:12,740,0,73,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Jiangsu,Mainland China,2020-02-09 10:23:11,468,0,71,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Chongqing,Mainland China,2020-02-09 12:13:14,450,2,50,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Shandong,Mainland China,2020-02-09 15:03:05,444,1,63,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Sichuan,Mainland China,2020-02-09 12:43:01,386,1,71,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Beijing,Mainland China,2020-02-09 03:43:02,326,2,37,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Heilongjiang,Mainland China,2020-02-09 08:43:05,307,6,14,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Shanghai,Mainland China,2020-02-09 06:33:01,293,1,44,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Fujian,Mainland China,2020-02-09 09:13:11,250,0,35,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Shaanxi,Mainland China,2020-02-09 03:03:09,208,0,25,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Hebei,Mainland China,2020-02-09 12:43:01,206,2,34,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Guangxi,Mainland China,2020-02-09 00:33:07,195,1,18,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Yunnan,Mainland China,2020-02-09 08:53:02,141,0,18,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Hainan,Mainland China,2020-02-09 13:33:02,131,3,19,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Shanxi,Mainland China,2020-02-09 09:03:04,115,0,22,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Liaoning,Mainland China,2020-02-09 12:23:03,107,0,12,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Guizhou,Mainland China,2020-02-09 09:53:02,99,1,7,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Tianjin,Mainland China,2020-02-09 04:03:07,90,1,4,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Gansu,Mainland China,2020-02-09 11:13:28,79,1,15,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Jilin,Mainland China,2020-02-09 09:03:04,78,1,12,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Diamond Princess cruise ship,Others,2020-02-09 06:13:11,64,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Inner Mongolia,Mainland China,2020-02-09 02:23:07,54,0,5,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Ningxia,Mainland China,2020-02-09 02:03:11,45,0,13,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Xinjiang,Mainland China,2020-02-09 01:23:08,45,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Singapore,2020-02-09 02:43:02,40,0,2,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Thailand,2020-02-08 12:53:01,32,0,10,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Hong Kong,Hong Kong,2020-02-09 09:53:02,29,1,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Japan,2020-02-09 06:13:11,26,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,South Korea,2020-02-09 02:33:02,25,0,3,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Qinghai,Mainland China,2020-02-06 02:13:15,18,0,3,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Taiwan,Taiwan,2020-02-09 09:13:11,18,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Malaysia,2020-02-08 10:23:04,16,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Germany,2020-02-09 06:13:11,14,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Vietnam,2020-02-08 07:23:04,13,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,France,2020-02-08 09:53:01,11,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Macau,Macau,2020-02-06 14:23:04,10,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,United Arab Emirates,2020-02-08 07:03:16,7,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Queensland,Australia,2020-02-07 01:03:02,5,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
New South Wales,Australia,2020-02-06 03:13:22,4,0,2,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Victoria,Australia,2020-02-01 18:12:49,4,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
British Columbia,Canada,2020-02-07 05:43:03,4,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,India,2020-02-03 21:43:02,3,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Italy,2020-02-07 17:53:02,3,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Philippines,2020-02-07 16:43:04,3,1,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,UK,2020-02-07 18:33:02,3,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
South Australia,Australia,2020-02-02 22:33:07,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
"Toronto, ON",Canada,2020-02-04 00:13:06,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Russia,2020-01-31 16:13:45,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
"Chicago, IL",US,2020-02-01 19:43:03,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
"San Benito, CA",US,2020-02-03 03:53:02,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
"Santa Clara, CA",US,2020-02-03 00:43:02,2,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Belgium,2020-02-04 15:43:02,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Cambodia,2020-01-31 08:15:53,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
"London, ON",Canada,2020-02-04 00:03:11,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Finland,2020-01-31 08:15:53,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
Tibet,Mainland China,2020-02-01 01:52:40,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Nepal,2020-01-31 08:15:53,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Spain,2020-02-01 23:43:02,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Sri Lanka,2020-02-08 03:43:03,1,0,1,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
,Sweden,2020-02-01 02:13:26,1,0,0,2020-02-09 10:30:00,Feb09,2020,2,9,10,30
