Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2/4/20 9:43,13522,414,397,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Zhejiang,Mainland China,2/4/20 13:03,829,0,62,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Guangdong,Mainland China,2/4/20 13:03,813,0,30,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Henan,Mainland China,2/4/20 11:53,675,2,27,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Hunan,Mainland China,2/4/20 11:43,593,0,30,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Anhui,Mainland China,2/4/20 5:33,480,0,20,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Jiangxi,Mainland China,2/4/20 1:43,476,0,19,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Chongqing,Mainland China,2/4/20 8:23,344,2,9,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Jiangsu,Mainland China,2/4/20 11:53,308,0,12,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Sichuan,Mainland China,2/4/20 1:43,282,1,14,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Shandong,Mainland China,2/4/20 12:03,275,0,11,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Beijing,Mainland China,2/4/20 8:33,228,1,23,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Shanghai,Mainland China,2/4/20 6:33,219,1,12,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Fujian,Mainland China,2/4/20 12:13,194,0,3,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Heilongjiang,Mainland China,2/4/20 7:43,155,2,4,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Shaanxi,Mainland China,2/4/20 12:33,142,0,2,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Guangxi,Mainland China,2/4/20 5:53,139,0,10,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Hebei,Mainland China,2/4/20 8:53,126,1,4,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Yunnan,Mainland China,2/4/20 7:03,119,0,5,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Hainan,Mainland China,2/4/20 11:33,80,1,5,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Liaoning,Mainland China,2/4/20 8:53,77,0,2,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Shanxi,Mainland China,2/4/20 12:33,74,0,4,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Tianjin,Mainland China,2/4/20 13:03,67,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Guizhou,Mainland China,2/4/20 10:43,58,0,2,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Gansu,Mainland China,2/3/20 23:03,55,0,3,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Jilin,Mainland China,2/4/20 0:23,42,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Inner Mongolia,Mainland China,2/4/20 3:03,35,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Ningxia,Mainland China,2/4/20 2:13,34,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Xinjiang,Mainland China,2/4/20 1:33,29,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Japan,2/1/20 18:53,20,0,1,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Thailand,1/31/20 10:37,19,0,5,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
,Singapore,2/2/20 1:03,18,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Hong Kong,Hong Kong,2/4/20 9:03,17,1,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
Qinghai,Mainland China,2/4/20 1:33,15,0,0,2020-02-04 08:00:00,Feb04,2020,2,4,8,0
