Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Hubei,China,2020-03-13T11:09:03,67786,3062,51553,30.9756,112.2707,Mar13,2020,3,13
,Italy,2020-03-13T22:21:57,17660,1266,1439,41.8719,12.5674,Mar13,2020,3,13
,Iran,2020-03-13T14:13:25,11364,514,2959,32.4279,53.688,Mar13,2020,3,13
,"Korea, South",2020-03-13T15:33:33,7979,66,510,35.9078,127.7669,Mar13,2020,3,13
,Spain,2020-03-13T23:33:05,5232,133,193,40.4637,-3.7492,Mar13,2020,3,13
,Germany,2020-03-13T23:13:12,3675,7,46,51.1657,10.4515,Mar13,2020,3,13
France,France,2020-03-13T22:22:05,3661,79,12,46.2276,2.2137,Mar13,2020,3,13
Guangdong,China,2020-03-13T11:09:03,1356,8,1296,23.3417,113.4244,Mar13,2020,3,13
Henan,China,2020-03-11T08:13:09,1273,22,1249,33.882,113.614,Mar13,2020,3,13
Zhejiang,China,2020-03-12T01:33:02,1215,1,1197,29.1832,120.0934,Mar13,2020,3,13
,Switzerland,2020-03-13T23:33:05,1139,11,4,46.8182,8.2275,Mar13,2020,3,13
Hunan,China,2020-03-13T11:09:03,1018,4,1005,27.6104,111.7088,Mar13,2020,3,13
,Norway,2020-03-13T23:13:12,996,0,1,60.472,8.4689,Mar13,2020,3,13
Anhui,China,2020-03-11T02:18:14,990,6,984,31.8257,117.2264,Mar13,2020,3,13
Jiangxi,China,2020-03-12T02:13:04,935,1,934,27.614,115.7221,Mar13,2020,3,13
,Sweden,2020-03-13T23:13:12,814,1,1,60.1282,18.6435,Mar13,2020,3,13
,Netherlands,2020-03-13T22:21:57,804,10,0,52.1326,5.2913,Mar13,2020,3,13
Denmark,Denmark,2020-03-13T23:53:03,801,0,1,56.2639,9.5018,Mar13,2020,3,13
United Kingdom,United Kingdom,2020-03-13T23:53:03,798,8,18,55.3781,-3.436,Mar13,2020,3,13
Shandong,China,2020-03-13T11:09:03,760,7,739,36.3427,118.1498,Mar13,2020,3,13
,Japan,2020-03-13T23:33:05,701,19,118,36.2048,138.2529,Mar13,2020,3,13
Diamond Princess,Cruise Ship,2020-03-13T14:13:25,696,7,325,35.4498,139.6649,Mar13,2020,3,13
Jiangsu,China,2020-03-13T11:09:03,631,0,630,32.9711,119.455,Mar13,2020,3,13
Chongqing,China,2020-03-13T23:13:12,576,6,566,30.0572,107.874,Mar13,2020,3,13
Washington,US,2020-03-13T23:33:06,568,37,1,47.4009,-121.4905,Mar13,2020,3,13
,Belgium,2020-03-13T14:33:03,556,3,1,50.5039,4.4699,Mar13,2020,3,13
Sichuan,China,2020-03-13T11:09:03,539,3,503,30.6171,102.7103,Mar13,2020,3,13
Heilongjiang,China,2020-03-13T11:09:03,482,13,446,47.862,127.7615,Mar13,2020,3,13
Beijing,China,2020-03-13T11:09:03,436,8,342,40.1824,116.4142,Mar13,2020,3,13
New York,US,2020-03-13T23:33:06,421,0,0,42.1657,-74.9481,Mar13,2020,3,13
Shanghai,China,2020-03-13T11:09:03,346,3,324,31.202,121.4491,Mar13,2020,3,13
,Qatar,2020-03-13T23:33:05,320,0,0,25.3548,51.1839,Mar13,2020,3,13
Hebei,China,2020-03-13T11:09:03,318,6,310,38.0428,114.5149,Mar13,2020,3,13
,Austria,2020-03-12T11:13:29,302,1,4,47.5162,14.5501,Mar13,2020,3,13
Fujian,China,2020-03-11T02:18:14,296,1,295,26.0789,117.9874,Mar13,2020,3,13
California,US,2020-03-13T23:33:06,282,4,6,36.1162,-119.6816,Mar13,2020,3,13
Guangxi,China,2020-03-13T11:09:03,252,2,243,23.8298,108.7881,Mar13,2020,3,13
Shaanxi,China,2020-03-12T01:33:02,245,2,232,35.1917,108.8701,Mar13,2020,3,13
,Singapore,2020-03-13T23:33:05,200,0,97,1.3521,103.8198,Mar13,2020,3,13
,Malaysia,2020-03-13T22:21:57,197,0,26,4.2105,101.9758,Mar13,2020,3,13
,Greece,2020-03-13T22:21:57,190,1,0,39.0742,21.8243,Mar13,2020,3,13
,Bahrain,2020-03-13T22:21:57,189,0,35,26.0667,50.5577,Mar13,2020,3,13
Yunnan,China,2020-03-11T02:18:14,174,2,170,24.974,101.487,Mar13,2020,3,13
Hainan,China,2020-03-12T03:53:02,168,6,160,19.1959,109.7453,Mar13,2020,3,13
,Israel,2020-03-13T23:53:02,161,0,4,31.0461,34.8516,Mar13,2020,3,13
,Finland,2020-03-13T22:21:57,155,0,1,61.9241,25.7482,Mar13,2020,3,13
,Brazil,2020-03-13T22:21:58,151,0,0,-14.235,-51.9253,Mar13,2020,3,13
Guizhou,China,2020-03-13T11:09:03,146,2,140,26.8154,106.8748,Mar13,2020,3,13
,Czechia,2020-03-13T23:53:02,141,0,0,49.8175,15.473,Mar13,2020,3,13
,Slovenia,2020-03-13T23:33:05,141,0,0,46.1512,14.9955,Mar13,2020,3,13
Tianjin,China,2020-03-12T01:53:03,136,3,132,39.3054,117.323,Mar13,2020,3,13
Hong Kong,China,2020-03-13T13:33:03,134,4,77,22.3,114.2,Mar13,2020,3,13
,Iceland,2020-03-13T23:53:02,134,0,1,64.9631,-19.0208,Mar13,2020,3,13
Shanxi,China,2020-03-13T11:09:03,133,0,133,37.5777,112.2922,Mar13,2020,3,13
Gansu,China,2020-03-13T11:09:03,127,2,88,36.0611,103.8343,Mar13,2020,3,13
Liaoning,China,2020-03-12T09:53:06,125,1,112,41.2956,122.6085,Mar13,2020,3,13
Massachusetts,US,2020-03-13T23:33:06,123,0,1,42.2302,-71.5301,Mar13,2020,3,13
,Portugal,2020-03-13T23:33:05,112,0,1,39.3999,-8.2245,Mar13,2020,3,13
,Iraq,2020-03-13T23:53:02,101,9,24,33.2232,43.6793,Mar13,2020,3,13
Jilin,China,2020-03-13T11:09:03,93,1,91,43.6661,126.1923,Mar13,2020,3,13
,Ireland,2020-03-13T23:53:02,90,1,0,53.1424,-7.6921,Mar13,2020,3,13
,Romania,2020-03-13T23:33:05,89,0,7,45.9432,24.9668,Mar13,2020,3,13
,Saudi Arabia,2020-03-13T23:33:05,86,0,1,23.8859,45.0792,Mar13,2020,3,13
,United Arab Emirates,2020-03-13T22:21:58,85,0,17,23.4241,53.8478,Mar13,2020,3,13
,India,2020-03-13T22:21:58,82,2,4,20.5937,78.9629,Mar13,2020,3,13
,Egypt,2020-03-13T14:13:25,80,2,27,26.8206,30.8025,Mar13,2020,3,13
,Kuwait,2020-03-13T22:21:58,80,0,5,29.3117,47.4818,Mar13,2020,3,13
,San Marino,2020-03-13T23:33:05,80,5,0,43.9424,12.4578,Mar13,2020,3,13
,Estonia,2020-03-13T23:53:02,79,0,0,58.5953,25.0136,Mar13,2020,3,13
,Lebanon,2020-03-13T12:33:03,77,3,1,33.8547,35.8623,Mar13,2020,3,13
Xinjiang,China,2020-03-11T02:18:14,76,3,73,41.1129,85.2401,Mar13,2020,3,13
Inner Mongolia,China,2020-03-11T03:53:03,75,1,71,44.0935,113.9448,Mar13,2020,3,13
Ningxia,China,2020-03-11T09:33:12,75,0,72,37.2692,106.1655,Mar13,2020,3,13
,Thailand,2020-03-13T23:33:05,75,1,35,15.87,100.9925,Mar13,2020,3,13
,Indonesia,2020-03-13T13:33:03,69,4,2,-0.7893,113.9213,Mar13,2020,3,13
,Poland,2020-03-13T23:33:05,68,2,0,51.9194,19.1451,Mar13,2020,3,13
,Philippines,2020-03-13T23:33:05,64,5,2,12.8797,121.774,Mar13,2020,3,13
Ontario,Canada,2020-03-13T13:33:03,59,0,4,51.2538,-85.3232,Mar13,2020,3,13
British Columbia,Canada,2020-03-13T13:33:03,53,1,4,53.7267,-127.6476,Mar13,2020,3,13
,Taiwan*,2020-03-13T11:09:03,50,1,20,23.7,121.0,Mar13,2020,3,13
,Vietnam,2020-03-13T22:21:58,47,0,16,14.0583,108.2772,Mar13,2020,3,13
Diamond Princess,US,2020-03-10T02:33:04,46,0,0,35.4437,139.638,Mar13,2020,3,13
Illinois,US,2020-03-13T23:33:06,46,0,2,40.3495,-88.9861,Mar13,2020,3,13
,Russia,2020-03-13T22:21:58,45,0,3,61.524,105.3188,Mar13,2020,3,13
,Chile,2020-03-13T22:21:58,43,0,0,-35.6751,-71.543,Mar13,2020,3,13
Texas,US,2020-03-13T23:53:03,43,0,0,31.0545,-97.5635,Mar13,2020,3,13
Pennsylvania,US,2020-03-13T23:53:03,41,0,0,40.5908,-77.2098,Mar13,2020,3,13
Louisiana,US,2020-03-13T23:53:03,36,0,0,31.1695,-91.8678,Mar13,2020,3,13
,Serbia,2020-03-13T23:33:05,35,0,0,44.0165,21.0059,Mar13,2020,3,13
,Luxembourg,2020-03-13T23:33:06,34,0,0,49.8153,6.1296,Mar13,2020,3,13
,Albania,2020-03-13T22:21:58,33,1,0,41.1533,20.1683,Mar13,2020,3,13
,Croatia,2020-03-13T23:53:02,32,0,1,45.1,15.2,Mar13,2020,3,13
,Slovakia,2020-03-13T23:33:05,32,0,0,48.669,19.699,Mar13,2020,3,13
,Argentina,2020-03-13T22:21:58,31,2,0,-38.4161,-63.6167,Mar13,2020,3,13
Virginia,US,2020-03-13T23:53:03,30,0,0,37.7693,-78.17,Mar13,2020,3,13
New Jersey,US,2020-03-12T21:39:10,29,1,0,40.2989,-74.521,Mar13,2020,3,13
,Pakistan,2020-03-13T23:33:05,28,0,2,30.3753,69.3451,Mar13,2020,3,13
,Peru,2020-03-13T23:33:05,28,0,0,-9.19,-75.0152,Mar13,2020,3,13
,Belarus,2020-03-13T22:21:59,27,0,3,53.7098,27.9534,Mar13,2020,3,13
,Panama,2020-03-13T22:21:58,27,1,0,8.538,-80.7821,Mar13,2020,3,13
,Algeria,2020-03-13T11:09:08,26,2,8,28.0339,1.6596,Mar13,2020,3,13
Tennessee,US,2020-03-13T23:53:03,26,0,0,35.7478,-86.6923,Mar13,2020,3,13
,Georgia,2020-03-13T23:53:02,25,0,0,42.3154,43.3569,Mar13,2020,3,13
,South Africa,2020-03-13T22:21:58,24,0,0,-30.5595,22.9375,Mar13,2020,3,13
,Bulgaria,2020-03-13T22:21:58,23,1,0,42.7339,25.4858,Mar13,2020,3,13
Alberta,Canada,2020-03-13T13:33:03,23,0,0,53.9333,-116.5765,Mar13,2020,3,13
,Costa Rica,2020-03-13T22:21:58,23,0,0,9.7489,-83.7534,Mar13,2020,3,13
Grand Princess,US,2020-03-10T02:33:04,21,0,0,37.6489,-122.6655,Mar13,2020,3,13
,Hungary,2020-03-13T22:21:58,19,0,0,47.1625,19.5033,Mar13,2020,3,13
,Oman,2020-03-13T23:33:05,19,0,9,21.4735,55.9754,Mar13,2020,3,13
Wisconsin,US,2020-03-13T23:53:03,19,0,1,44.2685,-89.6165,Mar13,2020,3,13
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,Mar13,2020,3,13
Maryland,US,2020-03-13T23:53:03,18,0,0,39.0639,-76.8021,Mar13,2020,3,13
Quebec,Canada,2020-03-13T13:33:03,17,0,0,52.9399,-73.5491,Mar13,2020,3,13
,Ecuador,2020-03-13T22:21:59,17,0,0,-1.8312,-78.1834,Mar13,2020,3,13
,Latvia,2020-03-13T22:21:58,17,0,1,56.8796,24.6032,Mar13,2020,3,13
Iowa,US,2020-03-13T23:53:03,17,0,0,42.0115,-93.2105,Mar13,2020,3,13
Nevada,US,2020-03-13T23:53:03,17,0,0,38.3135,-117.0554,Mar13,2020,3,13
North Carolina,US,2020-03-13T11:09:36,17,0,0,35.6301,-79.8064,Mar13,2020,3,13
,Tunisia,2020-03-13T23:33:05,16,0,0,33.8869,9.5375,Mar13,2020,3,13
Michigan,US,2020-03-13T23:53:03,16,0,0,43.3266,-84.5361,Mar13,2020,3,13
,Azerbaijan,2020-03-13T12:13:36,15,1,3,40.1431,47.5769,Mar13,2020,3,13
,Cyprus,2020-03-13T23:53:02,14,0,0,35.1264,33.4299,Mar13,2020,3,13
,North Macedonia,2020-03-13T23:33:05,14,0,1,41.6086,21.7453,Mar13,2020,3,13
Kentucky,US,2020-03-13T23:53:03,14,0,0,37.6681,-84.6701,Mar13,2020,3,13
Minnesota,US,2020-03-13T23:53:03,14,0,0,45.6945,-93.9002,Mar13,2020,3,13
Rhode Island,US,2020-03-13T23:53:03,14,0,0,41.6809,-71.5118,Mar13,2020,3,13
,Bosnia and Herzegovina,2020-03-13T22:21:59,13,0,0,43.9159,17.6791,Mar13,2020,3,13
,Colombia,2020-03-13T22:21:59,13,0,0,4.5709,-74.2973,Mar13,2020,3,13
Indiana,US,2020-03-13T11:09:35,13,0,0,39.8494,-86.2583,Mar13,2020,3,13
,Malta,2020-03-13T23:33:06,12,0,1,35.9375,14.3754,Mar13,2020,3,13
,Mexico,2020-03-13T22:21:59,12,0,4,23.6345,-102.5528,Mar13,2020,3,13
South Carolina,US,2020-03-12T21:39:10,12,0,0,33.8569,-80.945,Mar13,2020,3,13
,Brunei,2020-03-13T22:21:58,11,0,0,4.5353,114.7277,Mar13,2020,3,13
Macau,China,2020-03-11T18:52:03,10,0,10,22.1667,113.55,Mar13,2020,3,13
,Senegal,2020-03-13T23:33:05,10,0,1,14.4974,-14.4524,Mar13,2020,3,13
District of Columbia,US,2020-03-11T22:53:03,10,0,0,38.8974,-77.0268,Mar13,2020,3,13
,Maldives,2020-03-13T23:33:05,9,0,0,3.2028,73.2207,Mar13,2020,3,13
Arizona,US,2020-03-11T18:52:04,9,0,1,33.7298,-111.4312,Mar13,2020,3,13
,Armenia,2020-03-13T22:22:02,8,0,0,40.0691,45.0382,Mar13,2020,3,13
,Jamaica,2020-03-13T22:22:02,8,0,0,18.1096,-77.2975,Mar13,2020,3,13
South Dakota,US,2020-03-11T22:53:03,8,1,0,44.2998,-99.4388,Mar13,2020,3,13
,Afghanistan,2020-03-13T22:21:59,7,0,0,33.0,65.0,Mar13,2020,3,13
