Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Xinjiang,Mainland China,2020-02-10 01:13:06,49,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Singapore,2020-02-10 19:03:02,45,0,2,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Hong Kong,Hong Kong,2020-02-10 10:13:06,38,1,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Thailand,2020-02-08 12:53:01,32,0,10,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,South Korea,2020-02-10 03:03:09,27,0,3,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Japan,2020-02-10 21:33:02,26,0,4,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Qinghai,Mainland China,2020-02-06 02:13:15,18,0,3,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Malaysia,2020-02-10 03:03:09,18,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Taiwan,Taiwan,2020-02-09 09:13:11,18,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Germany,2020-02-09 06:13:11,14,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Vietnam,2020-02-10 03:03:09,14,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,France,2020-02-08 09:53:01,11,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Macau,Macau,2020-02-06 14:23:04,10,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,UK,2020-02-10 19:03:02,8,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,United Arab Emirates,2020-02-10 23:03:09,8,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Queensland,Australia,2020-02-09 19:33:02,5,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
New South Wales,Australia,2020-02-06 03:13:22,4,0,2,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Victoria,Australia,2020-02-01 18:12:49,4,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
British Columbia,Canada,2020-02-07 05:43:03,4,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,India,2020-02-03 21:43:02,3,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Italy,2020-02-07 17:53:02,3,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Philippines,2020-02-07 16:43:04,3,1,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
South Australia,Australia,2020-02-02 22:33:07,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Toronto, ON",Canada,2020-02-04 00:13:06,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Russia,2020-01-31 16:13:45,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Spain,2020-02-09 20:33:03,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Chicago, IL",US,2020-02-09 19:03:03,2,0,2,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"San Benito, CA",US,2020-02-03 03:53:02,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Santa Clara, CA",US,2020-02-03 00:43:02,2,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Belgium,2020-02-04 15:43:02,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Cambodia,2020-01-31 08:15:53,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"London, ON",Canada,2020-02-04 00:03:11,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Finland,2020-01-31 08:15:53,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
Tibet,Mainland China,2020-02-01 01:52:40,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Nepal,2020-01-31 08:15:53,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Sri Lanka,2020-02-08 03:43:03,1,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
,Sweden,2020-02-01 02:13:26,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Boston, MA",US,2020-02-01 19:43:03,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Los Angeles, CA",US,2020-02-01 19:53:03,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Madison, WI",US,2020-02-05 21:53:02,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Orange, CA",US,2020-02-01 19:53:03,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Seattle, WA",US,2020-02-09 07:03:04,1,0,1,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
"Tempe, AZ",US,2020-02-01 19:43:03,1,0,0,2020-02-10 19:30:00,Feb10,2020,2,10,19,30
