Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-03-24 23:37:31,242,0,0,32.3182,-86.9023,Mar24,2020,3,24
Alaska,US,2020-03-24 23:37:31,34,0,0,61.3707,-152.4044,Mar24,2020,3,24
Arizona,US,2020-03-24 23:37:31,326,5,0,33.7298,-111.4312,Mar24,2020,3,24
Arkansas,US,2020-03-24 23:37:31,219,2,0,34.9697,-92.3731,Mar24,2020,3,24
California,US,2020-03-24 23:37:31,2538,50,0,36.1162,-119.6816,Mar24,2020,3,24
Colorado,US,2020-03-24 23:37:31,723,8,0,39.0598,-105.3111,Mar24,2020,3,24
Connecticut,US,2020-03-24 23:37:31,618,12,0,41.5978,-72.7554,Mar24,2020,3,24
Delaware,US,2020-03-24 23:37:31,104,0,0,39.3185,-75.5071,Mar24,2020,3,24
District of Columbia,US,2020-03-24 23:37:31,141,2,0,38.8974,-77.0268,Mar24,2020,3,24
Florida,US,2020-03-24 23:37:31,1412,18,0,27.7663,-81.6868,Mar24,2020,3,24
Georgia,US,2020-03-24 23:37:31,1026,32,0,33.0406,-83.6431,Mar24,2020,3,24
Hawaii,US,2020-03-24 23:37:31,90,1,0,21.0943,-157.4983,Mar24,2020,3,24
Idaho,US,2020-03-24 23:37:31,81,0,0,44.2405,-114.4788,Mar24,2020,3,24
Illinois,US,2020-03-24 23:37:31,1537,16,0,40.3495,-88.9861,Mar24,2020,3,24
Indiana,US,2020-03-24 23:37:31,368,12,0,39.8494,-86.2583,Mar24,2020,3,24
Iowa,US,2020-03-24 23:37:31,124,0,0,42.0115,-93.2105,Mar24,2020,3,24
Kansas,US,2020-03-24 23:37:31,100,2,0,38.5266,-96.7265,Mar24,2020,3,24
Kentucky,US,2020-03-24 23:37:31,162,4,0,37.6681,-84.6701,Mar24,2020,3,24
Louisiana,US,2020-03-24 23:37:31,1388,46,0,31.1695,-91.8678,Mar24,2020,3,24
Maine,US,2020-03-24 23:37:31,118,0,0,44.6939,-69.3819,Mar24,2020,3,24
Maryland,US,2020-03-24 23:37:31,349,4,0,39.0639,-76.8021,Mar24,2020,3,24
Massachusetts,US,2020-03-24 23:37:31,1159,11,0,42.2302,-71.5301,Mar24,2020,3,24
Michigan,US,2020-03-24 23:37:31,1793,24,0,43.3266,-84.5361,Mar24,2020,3,24
Minnesota,US,2020-03-24 23:37:31,261,1,0,45.6945,-93.9002,Mar24,2020,3,24
Mississippi,US,2020-03-24 23:37:31,320,1,0,32.7416,-89.6787,Mar24,2020,3,24
Missouri,US,2020-03-24 23:37:31,257,7,0,38.4561,-92.2884,Mar24,2020,3,24
Montana,US,2020-03-24 23:37:31,51,0,0,46.9219,-110.4544,Mar24,2020,3,24
Nebraska,US,2020-03-24 23:37:31,66,0,0,41.1254,-98.2681,Mar24,2020,3,24
Nevada,US,2020-03-24 23:37:31,278,4,0,38.3135,-117.0554,Mar24,2020,3,24
New Hampshire,US,2020-03-24 23:37:31,101,1,0,43.4525,-71.5639,Mar24,2020,3,24
New Jersey,US,2020-03-24 23:37:31,3675,44,0,40.2989,-74.521,Mar24,2020,3,24
New Mexico,US,2020-03-24 23:37:31,100,0,0,34.8405,-106.2485,Mar24,2020,3,24
New York,US,2020-03-24 23:37:31,25681,210,0,42.1657,-74.9481,Mar24,2020,3,24
North Carolina,US,2020-03-24 23:37:31,495,0,0,35.6301,-79.8064,Mar24,2020,3,24
North Dakota,US,2020-03-24 23:37:31,36,0,0,47.5289,-99.784,Mar24,2020,3,24
Ohio,US,2020-03-24 23:37:31,567,8,0,40.3888,-82.7649,Mar24,2020,3,24
Oklahoma,US,2020-03-24 23:37:31,106,3,0,35.5653,-96.9289,Mar24,2020,3,24
Oregon,US,2020-03-24 23:37:31,210,8,0,44.572,-122.0709,Mar24,2020,3,24
Pennsylvania,US,2020-03-24 23:37:31,946,8,0,40.5908,-77.2098,Mar24,2020,3,24
Rhode Island,US,2020-03-24 23:37:31,124,0,0,41.6809,-71.5118,Mar24,2020,3,24
South Carolina,US,2020-03-24 23:37:31,342,5,0,33.8569,-80.945,Mar24,2020,3,24
South Dakota,US,2020-03-24 23:37:31,30,1,0,44.2998,-99.4388,Mar24,2020,3,24
Tennessee,US,2020-03-24 23:37:31,772,2,0,35.7478,-86.6923,Mar24,2020,3,24
Texas,US,2020-03-24 23:37:31,955,12,0,31.0545,-97.5635,Mar24,2020,3,24
Utah,US,2020-03-24 23:37:31,298,1,0,40.15,-111.8624,Mar24,2020,3,24
Vermont,US,2020-03-24 23:37:31,95,7,0,44.0459,-72.7107,Mar24,2020,3,24
Virginia,US,2020-03-24 23:37:31,293,9,0,37.7693,-78.17,Mar24,2020,3,24
Washington,US,2020-03-24 23:37:31,2328,116,0,47.4009,-121.4905,Mar24,2020,3,24
West Virginia,US,2020-03-24 23:37:31,22,0,0,38.4912,-80.9545,Mar24,2020,3,24
Wisconsin,US,2020-03-24 23:37:31,481,5,0,44.2685,-89.6165,Mar24,2020,3,24
Wuhan Evacuee,,2020-03-24 23:37:31,4,0,0,,,Mar24,2020,3,24
Wyoming,US,2020-03-24 23:37:31,29,0,0,42.756,-107.3025,Mar24,2020,3,24
Alberta,Canada,2020-03-24 23:41:36,359,1,0,53.9333,-116.5765,Mar24,2020,3,24
American Samoa,US,2020-03-24 23:37:31,0,0,0,-14.271,-170.132,Mar24,2020,3,24
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Mar24,2020,3,24
Aruba,Netherlands,2020-03-24 23:37:15,12,0,1,12.5211,-69.9683,Mar24,2020,3,24
Australian Capital Territory,Australia,2020-03-24 23:41:50,39,0,0,-35.4735,149.0124,Mar24,2020,3,24
Beijing,China,2020-03-24 07:20:23,558,8,401,40.1824,116.4142,Mar24,2020,3,24
Bermuda,United Kingdom,2020-03-24 23:37:15,6,0,0,32.3078,-64.7505,Mar24,2020,3,24
British Columbia,Canada,2020-03-24 23:41:36,617,13,0,53.7267,-127.6476,Mar24,2020,3,24
Cayman Islands,United Kingdom,2020-03-24 23:37:15,6,1,0,19.3133,-81.2546,Mar24,2020,3,24
Channel Islands,United Kingdom,2020-03-24 23:37:15,36,0,0,49.3723,-2.3644,Mar24,2020,3,24
Chongqing,China,2020-03-23 23:34:38,578,6,570,30.0572,107.874,Mar24,2020,3,24
Curacao,Netherlands,2020-03-24 23:37:15,6,1,0,12.1696,-68.99,Mar24,2020,3,24
Diamond Princess,Canada,2020-03-24 23:41:36,0,1,0,0.0,0.0,Mar24,2020,3,24
Diamond Princess,US,2020-03-24 23:37:31,49,0,0,0.0,0.0,Mar24,2020,3,24
Faroe Islands,Denmark,2020-03-24 23:37:15,122,0,33,61.8926,-6.9118,Mar24,2020,3,24
French Guiana,France,2020-03-24 23:37:15,23,0,6,4.0,-53.0,Mar24,2020,3,24
French Polynesia,France,2020-03-24 23:37:15,25,0,0,-17.6797,-149.4068,Mar24,2020,3,24
Fujian,China,2020-03-24 01:27:08,318,1,295,26.0789,117.9874,Mar24,2020,3,24
Gansu,China,2020-03-24 13:59:18,136,2,119,37.8099,101.0583,Mar24,2020,3,24
