Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,1/30/20 16:00,4903,162.0,90.0,Jan30,2020,1,30,30.9756,112.2707
Zhejiang,Mainland China,1/30/20 16:00,428,,4.0,Jan30,2020,1,30,29.1832,120.0934
Guangdong,Mainland China,1/30/20 16:00,354,,10.0,Jan30,2020,1,30,23.3417,113.4244
Henan,Mainland China,1/30/20 16:00,278,2.0,2.0,Jan30,2020,1,30,33.882,113.614
Hunan,Mainland China,1/30/20 16:00,277,,2.0,Jan30,2020,1,30,27.6104,111.7088
Anhui,Mainland China,1/30/20 16:00,200,,2.0,Jan30,2020,1,30,31.8257,117.2264
Chongqing,Mainland China,1/30/20 16:00,182,,1.0,Jan30,2020,1,30,30.0572,107.874
Jiangxi,Mainland China,1/30/20 16:00,162,,5.0,Jan30,2020,1,30,27.614,115.7221
Shandong,Mainland China,1/30/20 16:00,158,,1.0,Jan30,2020,1,30,36.3427,118.1498
Sichuan,Mainland China,1/30/20 16:00,142,1.0,1.0,Jan30,2020,1,30,30.6171,102.7103
Jiangsu,Mainland China,1/30/20 16:00,129,,1.0,Jan30,2020,1,30,32.9711,119.455
Beijing,Mainland China,1/30/20 16:00,114,1.0,4.0,Jan30,2020,1,30,40.1824,116.4142
Shanghai,Mainland China,1/30/20 16:00,112,1.0,5.0,Jan30,2020,1,30,31.202,121.4491
Fujian,Mainland China,1/30/20 16:00,101,,,Jan30,2020,1,30,26.0789,117.9874
Guangxi,Mainland China,1/30/20 16:00,78,,2.0,Jan30,2020,1,30,23.8298,108.7881
Yunnan,Mainland China,1/30/20 16:00,70,,,Jan30,2020,1,30,24.974,101.487
Hebei,Mainland China,1/30/20 16:00,65,1.0,,Jan30,2020,1,30,38.0428,114.5149
Shaanxi,Mainland China,1/30/20 16:00,63,,,Jan30,2020,1,30,35.1917,108.8701
Hainan,Mainland China,1/30/20 16:00,46,1.0,1.0,Jan30,2020,1,30,19.1959,109.7453
Heilongjiang,Mainland China,1/30/20 16:00,44,2.0,,Jan30,2020,1,30,47.862,127.7615
Liaoning,Mainland China,1/30/20 16:00,41,,1.0,Jan30,2020,1,30,41.2956,122.6085
Shanxi,Mainland China,1/30/20 16:00,35,,1.0,Jan30,2020,1,30,37.5777,112.2922
Tianjin,Mainland China,1/30/20 16:00,31,,,Jan30,2020,1,30,39.3054,117.323
Gansu,Mainland China,1/30/20 16:00,26,,,Jan30,2020,1,30,36.0611,103.8343
Inner Mongolia,Mainland China,1/30/20 16:00,19,,,Jan30,2020,1,30,44.0935,113.9448
Ningxia,Mainland China,1/30/20 16:00,17,,,Jan30,2020,1,30,37.2692,106.1655
Jilin,Mainland China,1/30/20 16:00,14,,1.0,Jan30,2020,1,30,43.6661,126.1923
Xinjiang,Mainland China,1/30/20 16:00,14,,,Jan30,2020,1,30,41.1129,85.2401
Guizhou,Mainland China,1/30/20 16:00,12,,1.0,Jan30,2020,1,30,26.8154,106.8748
Hong Kong,Hong Kong,1/30/20 16:00,10,,,Jan30,2020,1,30,22.3,114.2
Taiwan,Taiwan,1/30/20 16:00,9,,,Jan30,2020,1,30,23.7,121.0
Qinghai,Mainland China,1/30/20 16:00,8,,,Jan30,2020,1,30,35.7452,95.9956
Macau,Macau,1/30/20 16:00,7,,,Jan30,2020,1,30,22.1667,113.55
Tibet,Mainland China,1/30/20 16:00,1,,,Jan30,2020,1,30,31.6927,88.0924
Washington,US,1/30/20 16:00,1,,,Jan30,2020,1,30,47.608013,-122.335167
Illinois,US,1/30/20 16:00,1,,,Jan30,2020,1,30,40.6331,-89.3985
California,US,1/30/20 16:00,2,,,Jan30,2020,1,30,36.7783,-119.4179
Arizona,US,1/30/20 16:00,1,,,Jan30,2020,1,30,34.048927,-111.093735
,Japan,1/30/20 16:00,11,,1.0,Jan30,2020,1,30,36.0,138.0
,Thailand,1/30/20 16:00,14,,5.0,Jan30,2020,1,30,15.0,101.0
,South Korea,1/30/20 16:00,4,,,Jan30,2020,1,30,36.0,128.0
,Singapore,1/30/20 16:00,10,,,Jan30,2020,1,30,1.2833,103.8333
,Vietnam,1/30/20 16:00,2,,,Jan30,2020,1,30,16.0,108.0
,France,1/30/20 16:00,5,,,Jan30,2020,1,30,47.0,2.0
,Nepal,1/30/20 16:00,1,,,Jan30,2020,1,30,28.1667,84.25
,Malaysia,1/30/20 16:00,8,,,Jan30,2020,1,30,2.5,112.5
Ontario,Canada,1/30/20 16:00,2,,,Jan30,2020,1,30,51.2538,-85.3232
British Columbia,Canada,1/30/20 16:00,1,,,Jan30,2020,1,30,49.2827,-123.1207
,Cambodia,1/30/20 16:00,1,,,Jan30,2020,1,30,11.55,104.9167
,Sri Lanka,1/30/20 16:00,1,,,Jan30,2020,1,30,7.0,81.0
New South Wales,Australia,1/30/20 16:00,4,,2.0,Jan30,2020,1,30,-33.8688,151.2093
Victoria,Australia,1/30/20 16:00,2,,,Jan30,2020,1,30,-37.8136,144.9631
Queensland,Australia,1/30/20 16:00,3,,,Jan30,2020,1,30,-28.0167,153.4
Bavaria,Germany,1/30/20 16:00,4,,,Jan30,2020,1,30,48.7904,11.4979
,Finland,1/30/20 16:00,1,,,Jan30,2020,1,30,64.0,26.0
,United Arab Emirates,1/30/20 16:00,4,,,Jan30,2020,1,30,24.0,54.0
,Philippines,1/30/20 16:00,1,,,Jan30,2020,1,30,13.0,122.0
,India,1/30/20 16:00,1,,,Jan30,2020,1,30,21.0,78.0
