Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,2020-02-24T11:13:09,64287,2495,16748,Feb24,2020,2,24,30.9756,112.2707
Guangdong,Mainland China,2020-02-24T10:23:02,1345,6,786,Feb24,2020,2,24,23.3417,113.4244
Henan,Mainland China,2020-02-24T13:23:05,1271,19,943,Feb24,2020,2,24,33.882,113.614
Zhejiang,Mainland China,2020-02-24T09:43:02,1205,1,782,Feb24,2020,2,24,29.1832,120.0934
Hunan,Mainland China,2020-02-24T14:13:11,1016,4,731,Feb24,2020,2,24,27.6104,111.7088
Anhui,Mainland China,2020-02-24T09:43:02,989,6,663,Feb24,2020,2,24,31.8257,117.2264
Jiangxi,Mainland China,2020-02-24T01:23:09,934,1,645,Feb24,2020,2,24,27.614,115.7221
,South Korea,2020-02-24T11:13:10,833,8,18,Feb24,2020,2,24,36.0,128.0
Shandong,Mainland China,2020-02-24T10:23:02,755,5,343,Feb24,2020,2,24,36.3427,118.1498
Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0,Feb24,2020,2,24,35.4437,139.638
Jiangsu,Mainland China,2020-02-24T14:53:02,631,0,452,Feb24,2020,2,24,32.9711,119.455
Chongqing,Mainland China,2020-02-24T23:23:01,576,6,349,Feb24,2020,2,24,30.0572,107.874
Sichuan,Mainland China,2020-02-24T14:13:11,527,3,276,Feb24,2020,2,24,30.6171,102.7103
Heilongjiang,Mainland China,2020-02-24T14:53:02,480,12,227,Feb24,2020,2,24,47.862,127.7615
Beijing,Mainland China,2020-02-24T00:53:02,399,4,198,Feb24,2020,2,24,40.1824,116.4142
Shanghai,Mainland China,2020-02-24T07:03:06,335,3,261,Feb24,2020,2,24,31.202,121.4491
Hebei,Mainland China,2020-02-24T14:13:11,311,6,234,Feb24,2020,2,24,38.0428,114.5149
Fujian,Mainland China,2020-02-24T10:23:02,293,1,183,Feb24,2020,2,24,26.0789,117.9874
Guangxi,Mainland China,2020-02-24T06:53:02,251,2,112,Feb24,2020,2,24,23.8298,108.7881
Shaanxi,Mainland China,2020-02-24T14:53:02,245,1,173,Feb24,2020,2,24,35.1917,108.8701
,Italy,2020-02-24T23:43:01,229,7,1,Feb24,2020,2,24,43.0,12.0
Yunnan,Mainland China,2020-02-24T23:13:02,174,2,124,Feb24,2020,2,24,24.974,101.487
Hainan,Mainland China,2020-02-24T14:53:02,168,5,116,Feb24,2020,2,24,19.1959,109.7453
,Japan,2020-02-24T14:23:03,159,1,22,Feb24,2020,2,24,36.0,138.0
Guizhou,Mainland China,2020-02-23T12:43:02,146,2,102,Feb24,2020,2,24,26.8154,106.8748
Tianjin,Mainland China,2020-02-24T15:03:05,135,3,87,Feb24,2020,2,24,39.3054,117.323
Shanxi,Mainland China,2020-02-24T23:13:02,133,0,94,Feb24,2020,2,24,37.5777,112.2922
Liaoning,Mainland China,2020-02-24T06:53:02,121,1,80,Feb24,2020,2,24,41.2956,122.6085
Jilin,Mainland China,2020-02-24T09:43:02,93,1,60,Feb24,2020,2,24,43.6661,126.1923
Gansu,Mainland China,2020-02-24T15:13:07,91,2,80,Feb24,2020,2,24,36.0611,103.8343
,Singapore,2020-02-23T15:13:15,89,0,51,Feb24,2020,2,24,1.2833,103.8333
Hong Kong,Hong Kong,2020-02-24T11:23:06,79,2,19,Feb24,2020,2,24,22.3,114.2
Xinjiang,Mainland China,2020-02-24T15:03:05,76,2,30,Feb24,2020,2,24,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-24T15:03:05,75,0,34,Feb24,2020,2,24,44.0935,113.9448
Ningxia,Mainland China,2020-02-24T06:53:02,71,0,58,Feb24,2020,2,24,37.2692,106.1655
,Iran,2020-02-24T11:13:10,61,12,0,Feb24,2020,2,24,32.0,53.0
