Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-06 23:22:15,1952,49,0,32.3182,-86.9023,Apr06,2020,4,6
Alaska,US,2020-04-06 23:22:15,137,6,0,61.3707,-152.4044,Apr06,2020,4,6
Arizona,US,2020-04-06 23:22:15,2732,65,0,33.7298,-111.4312,Apr06,2020,4,6
Arkansas,US,2020-04-06 23:22:15,875,16,0,34.9697,-92.3731,Apr06,2020,4,6
California,US,2020-04-06 23:22:15,16019,380,0,36.1162,-119.6816,Apr06,2020,4,6
Colorado,US,2020-04-06 23:22:15,5183,150,0,39.0598,-105.3111,Apr06,2020,4,6
Connecticut,US,2020-04-06 23:22:15,6906,206,0,41.5978,-72.7554,Apr06,2020,4,6
Delaware,US,2020-04-06 23:22:15,783,15,0,39.3185,-75.5071,Apr06,2020,4,6
District of Columbia,US,2020-04-06 23:22:15,1097,24,0,38.8974,-77.0268,Apr06,2020,4,6
Florida,US,2020-04-06 23:22:15,13324,236,0,27.7663,-81.6868,Apr06,2020,4,6
Georgia,US,2020-04-06 23:22:15,7314,229,0,33.0406,-83.6431,Apr06,2020,4,6
Hawaii,US,2020-04-06 23:22:15,387,5,0,21.0943,-157.4983,Apr06,2020,4,6
Idaho,US,2020-04-06 23:22:15,1101,10,0,44.2405,-114.4788,Apr06,2020,4,6
Illinois,US,2020-04-06 23:22:15,12262,307,0,40.3495,-88.9861,Apr06,2020,4,6
Indiana,US,2020-04-06 23:22:15,4956,143,0,39.8494,-86.2583,Apr06,2020,4,6
Iowa,US,2020-04-06 23:22:15,946,25,0,42.0115,-93.2105,Apr06,2020,4,6
Kansas,US,2020-04-06 23:22:15,849,25,0,38.5266,-96.7265,Apr06,2020,4,6
Kentucky,US,2020-04-06 23:22:15,955,45,0,37.6681,-84.6701,Apr06,2020,4,6
Louisiana,US,2020-04-06 23:22:15,14867,512,0,31.1695,-91.8678,Apr06,2020,4,6
Maine,US,2020-04-06 23:22:15,499,10,0,44.6939,-69.3819,Apr06,2020,4,6
Maryland,US,2020-04-06 23:22:15,4045,91,0,39.0639,-76.8021,Apr06,2020,4,6
Massachusetts,US,2020-04-06 23:22:15,13837,260,0,42.2302,-71.5301,Apr06,2020,4,6
Michigan,US,2020-04-06 23:22:15,17221,727,0,43.3266,-84.5361,Apr06,2020,4,6
Minnesota,US,2020-04-06 23:22:15,986,30,0,45.6945,-93.9002,Apr06,2020,4,6
Mississippi,US,2020-04-06 23:22:15,1738,51,0,32.7416,-89.6787,Apr06,2020,4,6
Missouri,US,2020-04-06 23:22:15,2736,47,0,38.4561,-92.2884,Apr06,2020,4,6
Montana,US,2020-04-06 23:22:15,299,6,0,46.9219,-110.4544,Apr06,2020,4,6
Nebraska,US,2020-04-06 23:22:15,417,9,0,41.1254,-98.2681,Apr06,2020,4,6
Nevada,US,2020-04-06 23:22:15,1953,46,0,38.3135,-117.0554,Apr06,2020,4,6
New Hampshire,US,2020-04-06 23:22:15,715,9,0,43.4525,-71.5639,Apr06,2020,4,6
New Jersey,US,2020-04-06 23:22:15,41090,1003,0,40.2989,-74.521,Apr06,2020,4,6
New Mexico,US,2020-04-06 23:22:15,757,12,0,34.8405,-106.2485,Apr06,2020,4,6
New York,US,2020-04-06 23:22:15,131815,4698,0,42.1657,-74.9481,Apr06,2020,4,6
North Carolina,US,2020-04-06 23:22:15,2962,45,0,35.6301,-79.8064,Apr06,2020,4,6
North Dakota,US,2020-04-06 23:22:15,225,3,0,47.5289,-99.784,Apr06,2020,4,6
Northern Mariana Islands,US,2020-04-06 23:22:15,2,0,0,15.0979,145.6739,Apr06,2020,4,6
Ohio,US,2020-04-06 23:22:15,4453,142,0,40.3888,-82.7649,Apr06,2020,4,6
Oklahoma,US,2020-04-06 23:22:15,1329,51,0,35.5653,-96.9289,Apr06,2020,4,6
Oregon,US,2020-04-06 23:22:15,1068,27,0,44.572,-122.0709,Apr06,2020,4,6
Pennsylvania,US,2020-04-06 23:22:15,13127,179,0,40.5908,-77.2098,Apr06,2020,4,6
Rhode Island,US,2020-04-06 23:22:15,1082,27,0,41.6809,-71.5118,Apr06,2020,4,6
South Carolina,US,2020-04-06 23:22:15,2232,48,0,33.8569,-80.945,Apr06,2020,4,6
South Dakota,US,2020-04-06 23:22:15,288,4,0,44.2998,-99.4388,Apr06,2020,4,6
Tennessee,US,2020-04-06 23:22:15,3802,65,0,35.7478,-86.6923,Apr06,2020,4,6
Texas,US,2020-04-06 23:22:15,8043,150,0,31.0545,-97.5635,Apr06,2020,4,6
Utah,US,2020-04-06 23:22:15,1685,13,0,40.15,-111.8624,Apr06,2020,4,6
Vermont,US,2020-04-06 23:22:15,543,23,0,44.0459,-72.7107,Apr06,2020,4,6
Virginia,US,2020-04-06 23:22:15,2878,66,0,37.7693,-78.17,Apr06,2020,4,6
Washington,US,2020-04-06 23:22:15,8311,381,0,47.4009,-121.4905,Apr06,2020,4,6
West Virginia,US,2020-04-06 23:22:15,345,4,0,38.4912,-80.9545,Apr06,2020,4,6
Wisconsin,US,2020-04-06 23:22:15,2449,78,0,44.2685,-89.6165,Apr06,2020,4,6
