Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,1/31/20 14:00,5806,204.0,141.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Zhejiang,Mainland China,1/31/20 14:00,538,,14.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Guangdong,Mainland China,1/31/20 14:00,436,,11.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Henan,Mainland China,1/31/20 14:00,352,2.0,3.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Hunan,Mainland China,1/31/20 14:00,332,,2.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Jiangxi,Mainland China,1/31/20 14:00,240,,7.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Anhui,Mainland China,1/31/20 14:00,237,,3.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Chongqing,Mainland China,1/31/20 14:00,211,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Shandong,Mainland China,1/31/20 14:00,184,,2.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Sichuan,Mainland China,1/31/20 14:00,177,1.0,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Jiangsu,Mainland China,1/31/20 14:00,168,,5.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Beijing,Mainland China,1/31/20 14:00,139,1.0,5.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Shanghai,Mainland China,1/31/20 14:00,135,1.0,9.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Fujian,Mainland China,1/31/20 14:00,120,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Guangxi,Mainland China,1/31/20 14:00,87,,2.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Shaanxi,Mainland China,1/31/20 14:00,87,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Yunnan,Mainland China,1/31/20 14:00,83,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Hebei,Mainland China,1/31/20 14:00,82,1.0,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Heilongjiang,Mainland China,1/31/20 14:00,59,2.0,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Hainan,Mainland China,1/31/20 14:00,52,1.0,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Liaoning,Mainland China,1/31/20 14:00,48,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Shanxi,Mainland China,1/31/20 14:00,39,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Tianjin,Mainland China,1/31/20 14:00,32,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Guizhou,Mainland China,1/31/20 14:00,29,,2.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Gansu,Mainland China,1/31/20 14:00,29,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Ningxia,Mainland China,1/31/20 14:00,21,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Inner Mongolia,Mainland China,1/31/20 14:00,20,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Xinjiang,Mainland China,1/31/20 14:00,17,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Jilin,Mainland China,1/31/20 14:00,14,,1.0,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
Hong Kong,Hong Kong,1/31/20 14:00,12,,,2020-01-31 14:00:00,Jan31,2020,1,31,14,0
