Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Jilin,Mainland China,2020-02-27T12:43:02,93,1,67,Feb27,2020,2,27,43.6661,126.1923
,Singapore,2020-02-26T19:33:02,93,0,62,Feb27,2020,2,27,1.2833,103.8333
Hong Kong,Hong Kong,2020-02-27T09:53:02,92,2,24,Feb27,2020,2,27,22.3,114.2
Gansu,Mainland China,2020-02-26T14:13:10,91,2,81,Feb27,2020,2,27,36.0611,103.8343
Xinjiang,Mainland China,2020-02-27T12:43:02,76,2,43,Feb27,2020,2,27,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-27T23:33:02,75,0,43,Feb27,2020,2,27,44.0935,113.9448
Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68,Feb27,2020,2,27,37.2692,106.1655
,Germany,2020-02-27T23:13:04,46,0,16,Feb27,2020,2,27,51.0,9.0
,Kuwait,2020-02-27T13:33:03,43,0,0,Feb27,2020,2,27,29.5,47.75
Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42,0,0,Feb27,2020,2,27,35.4437,139.638
,Thailand,2020-02-26T07:23:03,40,0,22,Feb27,2020,2,27,15.0,101.0
,France,2020-02-27T22:13:10,38,2,11,Feb27,2020,2,27,47.0,2.0
,Bahrain,2020-02-26T21:03:07,33,0,0,Feb27,2020,2,27,26.0275,50.55
Taiwan,Taiwan,2020-02-26T12:23:04,32,1,5,Feb27,2020,2,27,23.7,121.0
,Malaysia,2020-02-27T15:13:13,23,0,18,Feb27,2020,2,27,2.5,112.5
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,Feb27,2020,2,27,35.7452,95.9956
,Vietnam,2020-02-25T08:53:02,16,0,16,Feb27,2020,2,27,16.0,108.0
,Spain,2020-02-27T13:23:02,15,0,2,Feb27,2020,2,27,40.0,-4.0
,UK,2020-02-27T13:23:02,15,0,8,Feb27,2020,2,27,55.0,-3.0
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,Feb27,2020,2,27,24.0,54.0
Macau,Macau,2020-02-27T12:43:02,10,0,8,Feb27,2020,2,27,22.1667,113.55
From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0,Feb27,2020,2,27,35.4437,139.638
,Switzerland,2020-02-27T23:03:11,8,0,0,Feb27,2020,2,27,46.8182,8.2275
British Columbia,Canada,2020-02-27T03:33:06,7,0,3,Feb27,2020,2,27,49.2827,-123.1207
,Iraq,2020-02-27T22:23:11,7,0,0,Feb27,2020,2,27,33.0,44.0
,Sweden,2020-02-27T20:33:02,7,0,0,Feb27,2020,2,27,63.0,16.0
Queensland,Australia,2020-02-21T05:43:02,5,0,1,Feb27,2020,2,27,-28.0167,153.4
"Toronto, ON",Canada,2020-02-27T22:43:02,5,0,2,Feb27,2020,2,27,43.6532,-79.3832
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb27,2020,2,27,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb27,2020,2,27,-37.8136,144.9631
,Oman,2020-02-26T04:53:02,4,0,0,Feb27,2020,2,27,21.0,57.0
,Austria,2020-02-27T14:03:03,3,0,0,Feb27,2020,2,27,47.5162,14.5501
,Croatia,2020-02-26T20:03:06,3,0,0,Feb27,2020,2,27,45.1667,15.5
,Greece,2020-02-27T14:03:03,3,0,0,Feb27,2020,2,27,39.0742,21.8243
,India,2020-02-16T07:43:02,3,0,3,Feb27,2020,2,27,21.0,78.0
,Israel,2020-02-27T14:03:03,3,0,1,Feb27,2020,2,27,31.0,35.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb27,2020,2,27,13.0,122.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb27,2020,2,27,-34.9285,138.6007
,Finland,2020-02-26T19:03:08,2,0,1,Feb27,2020,2,27,64.0,26.0
,Lebanon,2020-02-26T19:33:02,2,0,0,Feb27,2020,2,27,33.8547,35.8623
,Pakistan,2020-02-26T23:53:02,2,0,0,Feb27,2020,2,27,30.3753,69.3451
,Russia,2020-02-12T14:43:03,2,0,2,Feb27,2020,2,27,60.0,90.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb27,2020,2,27,41.8781,-87.6298
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0,Feb27,2020,2,27,38.4747,-121.3542
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb27,2020,2,27,36.5761,-120.9876
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,Feb27,2020,2,27,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,Feb27,2020,2,27,37.3541,-121.9552
,Afghanistan,2020-02-24T23:33:02,1,0,0,Feb27,2020,2,27,33.0,65.0
,Algeria,2020-02-25T23:43:03,1,0,0,Feb27,2020,2,27,28.0339,1.6596
,Belgium,2020-02-17T04:23:06,1,0,1,Feb27,2020,2,27,50.8333,4.0
,Brazil,2020-02-26T23:53:02,1,0,0,Feb27,2020,2,27,-14.235,-51.9253
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb27,2020,2,27,11.55,104.9167
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb27,2020,2,27,42.9849,-81.2453
,Denmark,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,56.2639,9.5018
,Egypt,2020-02-21T18:53:02,1,0,0,Feb27,2020,2,27,26.0,30.0
,Estonia,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,58.5953,25.0136
,Georgia,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,42.3154,43.3569
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb27,2020,2,27,31.6927,88.0924
,Nepal,2020-02-12T14:43:03,1,0,1,Feb27,2020,2,27,28.1667,84.25
,Netherlands,2020-02-27T21:13:10,1,0,0,Feb27,2020,2,27,52.1326,5.2913
,North Macedonia,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,41.6086,21.7453
,Norway,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,60.472,8.4689
,Romania,2020-02-27T16:23:03,1,0,0,Feb27,2020,2,27,46.0,25.0
,San Marino,2020-02-27T21:13:10,1,0,0,Feb27,2020,2,27,43.9424,12.4578
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb27,2020,2,27,7.0,81.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb27,2020,2,27,42.3601,-71.0589
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,Feb27,2020,2,27,40.745,-123.8695
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb27,2020,2,27,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb27,2020,2,27,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb27,2020,2,27,33.7879,-117.8531
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb27,2020,2,27,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb27,2020,2,27,47.6062,-122.3321
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,Feb27,2020,2,27,33.4255,-111.94
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb27,2020,2,27,29.3829,-98.6134
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb27,2020,2,27,41.2545,-95.9758
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb27,2020,2,27,38.2721,-121.9399
