Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,2020-02-20T23:43:02,62442,2144,11788,Feb20,2020,2,20,30.9756,112.2707
Guangdong,Mainland China,2020-02-20T11:13:27,1332,5,642,Feb20,2020,2,20,23.3417,113.4244
Henan,Mainland China,2020-02-20T13:53:06,1265,19,637,Feb20,2020,2,20,33.882,113.614
Zhejiang,Mainland China,2020-02-20T11:13:27,1175,1,633,Feb20,2020,2,20,29.1832,120.0934
Hunan,Mainland China,2020-02-20T11:13:27,1010,4,634,Feb20,2020,2,20,27.6104,111.7088
Anhui,Mainland China,2020-02-20T09:53:02,987,6,474,Feb20,2020,2,20,31.8257,117.2264
Jiangxi,Mainland China,2020-02-20T05:23:02,934,1,433,Feb20,2020,2,20,27.614,115.7221
Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634,2,1,Feb20,2020,2,20,35.4437,139.638
Jiangsu,Mainland China,2020-02-20T12:53:02,631,0,356,Feb20,2020,2,20,32.9711,119.455
Chongqing,Mainland China,2020-02-20T23:13:05,567,6,299,Feb20,2020,2,20,30.0572,107.874
Shandong,Mainland China,2020-02-20T11:13:27,546,4,254,Feb20,2020,2,20,36.3427,118.1498
Sichuan,Mainland China,2020-02-20T09:53:02,520,3,217,Feb20,2020,2,20,30.6171,102.7103
Heilongjiang,Mainland China,2020-02-20T09:43:01,476,12,136,Feb20,2020,2,20,47.862,127.7615
Beijing,Mainland China,2020-02-20T01:43:01,395,4,153,Feb20,2020,2,20,40.1824,116.4142
Shanghai,Mainland China,2020-02-20T06:03:03,334,2,199,Feb20,2020,2,20,31.202,121.4491
Hebei,Mainland China,2020-02-20T11:13:27,307,5,169,Feb20,2020,2,20,38.0428,114.5149
Fujian,Mainland China,2020-02-20T12:23:02,293,1,126,Feb20,2020,2,20,26.0789,117.9874
Guangxi,Mainland China,2020-02-20T09:43:01,245,2,90,Feb20,2020,2,20,23.8298,108.7881
Shaanxi,Mainland China,2020-02-20T09:53:02,245,1,118,Feb20,2020,2,20,35.1917,108.8701
Yunnan,Mainland China,2020-02-20T23:13:05,174,2,79,Feb20,2020,2,20,24.974,101.487
Hainan,Mainland China,2020-02-20T09:53:02,168,4,86,Feb20,2020,2,20,19.1959,109.7453
Guizhou,Mainland China,2020-02-20T09:43:01,146,2,72,Feb20,2020,2,20,26.8154,106.8748
Shanxi,Mainland China,2020-02-20T23:13:05,132,0,76,Feb20,2020,2,20,37.5777,112.2922
Tianjin,Mainland China,2020-02-20T12:53:02,131,3,59,Feb20,2020,2,20,39.3054,117.323
Liaoning,Mainland China,2020-02-20T06:23:02,121,1,59,Feb20,2020,2,20,41.2956,122.6085
,South Korea,2020-02-20T09:53:02,104,1,16,Feb20,2020,2,20,36.0,128.0
,Japan,2020-02-20T15:53:03,94,1,18,Feb20,2020,2,20,36.0,138.0
Gansu,Mainland China,2020-02-20T14:13:17,91,2,71,Feb20,2020,2,20,36.0611,103.8343
Jilin,Mainland China,2020-02-20T09:43:01,91,1,43,Feb20,2020,2,20,43.6661,126.1923
,Singapore,2020-02-19T22:13:08,84,0,34,Feb20,2020,2,20,1.2833,103.8333
Xinjiang,Mainland China,2020-02-20T13:33:02,76,1,22,Feb20,2020,2,20,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-20T12:53:02,75,0,16,Feb20,2020,2,20,44.0935,113.9448
Ningxia,Mainland China,2020-02-20T05:23:02,71,0,44,Feb20,2020,2,20,37.2692,106.1655
Hong Kong,Hong Kong,2020-02-20T23:13:05,68,2,6,Feb20,2020,2,20,22.3,114.2
,Thailand,2020-02-17T07:33:02,35,0,15,Feb20,2020,2,20,15.0,101.0
Taiwan,Taiwan,2020-02-20T02:13:19,24,1,2,Feb20,2020,2,20,23.7,121.0
,Malaysia,2020-02-19T09:33:03,22,0,15,Feb20,2020,2,20,2.5,112.5
Qinghai,Mainland China,2020-02-19T04:53:02,18,0,16,Feb20,2020,2,20,35.7452,95.9956
,Germany,2020-02-18T17:03:03,16,0,12,Feb20,2020,2,20,51.0,9.0
,Vietnam,2020-02-13T06:33:02,16,0,7,Feb20,2020,2,20,16.0,108.0
,France,2020-02-15T20:53:02,12,1,4,Feb20,2020,2,20,47.0,2.0
Macau,Macau,2020-02-20T02:13:19,10,0,6,Feb20,2020,2,20,22.1667,113.55
,UK,2020-02-16T16:23:06,9,0,8,Feb20,2020,2,20,55.0,-3.0
,United Arab Emirates,2020-02-16T20:43:02,9,0,4,Feb20,2020,2,20,24.0,54.0
Queensland,Australia,2020-02-09T19:33:02,5,0,0,Feb20,2020,2,20,-28.0167,153.4
British Columbia,Canada,2020-02-17T08:03:07,5,0,0,Feb20,2020,2,20,49.2827,-123.1207
,Iran,2020-02-20T17:33:02,5,2,0,Feb20,2020,2,20,32.0,53.0
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb20,2020,2,20,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb20,2020,2,20,-37.8136,144.9631
,India,2020-02-16T07:43:02,3,0,3,Feb20,2020,2,20,21.0,78.0
,Italy,2020-02-07T17:53:02,3,0,0,Feb20,2020,2,20,43.0,12.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb20,2020,2,20,13.0,122.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb20,2020,2,20,-34.9285,138.6007
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,Feb20,2020,2,20,43.6532,-79.3832
,Russia,2020-02-12T14:43:03,2,0,2,Feb20,2020,2,20,60.0,90.0
,Spain,2020-02-15T17:23:04,2,0,2,Feb20,2020,2,20,40.0,-4.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb20,2020,2,20,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb20,2020,2,20,36.5761,-120.9876
"San Diego County, CA",US,2020-02-13T03:13:08,2,0,0,Feb20,2020,2,20,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,Feb20,2020,2,20,37.3541,-121.9552
,Belgium,2020-02-17T04:23:06,1,0,1,Feb20,2020,2,20,50.8333,4.0
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb20,2020,2,20,11.55,104.9167
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb20,2020,2,20,42.9849,-81.2453
,Egypt,2020-02-14T23:53:02,1,0,0,Feb20,2020,2,20,26.0,30.0
,Finland,2020-02-12T00:03:12,1,0,1,Feb20,2020,2,20,64.0,26.0
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb20,2020,2,20,31.6927,88.0924
,Nepal,2020-02-12T14:43:03,1,0,1,Feb20,2020,2,20,28.1667,84.25
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb20,2020,2,20,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb20,2020,2,20,63.0,16.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb20,2020,2,20,42.3601,-71.0589
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb20,2020,2,20,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb20,2020,2,20,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb20,2020,2,20,33.7879,-117.8531
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb20,2020,2,20,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb20,2020,2,20,47.6062,-122.3321
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,Feb20,2020,2,20,33.4255,-111.94
