Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2/7/20 14:03,22112,618,867,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Guangdong,Mainland China,2/7/20 10:13,1034,1,88,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Zhejiang,Mainland China,2/7/20 11:33,1006,0,123,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Henan,Mainland China,2/7/20 14:03,914,3,86,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Hunan,Mainland China,2/7/20 11:33,772,0,112,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Anhui,Mainland China,2/7/20 5:13,665,0,47,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Jiangxi,Mainland China,2/7/20 1:23,661,0,45,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Chongqing,Mainland China,2/7/20 12:03,415,2,31,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Jiangsu,Mainland China,2/7/20 14:03,408,0,43,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Shandong,Mainland China,2/7/20 11:33,386,0,37,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Sichuan,Mainland China,2/7/20 8:23,344,1,42,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Beijing,Mainland China,2/7/20 3:23,297,1,33,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Heilongjiang,Mainland China,2/7/20 7:43,277,3,12,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Shanghai,Mainland China,2/7/20 6:14,277,1,30,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Fujian,Mainland China,2/7/20 13:23,224,0,20,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Shaanxi,Mainland China,2/7/20 8:23,184,0,17,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Guangxi,Mainland China,2/7/20 0:33,172,0,17,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Hebei,Mainland China,2/7/20 12:03,172,1,22,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Yunnan,Mainland China,2/7/20 23:23,138,0,12,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Hainan,Mainland China,2/7/20 12:33,117,2,10,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Liaoning,Mainland China,2/7/20 15:33,99,0,7,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Shanxi,Mainland China,2/7/20 12:33,96,0,15,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Guizhou,Mainland China,2/7/20 11:13,81,1,6,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Tianjin,Mainland China,2/7/20 5:43,81,1,2,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Gansu,Mainland China,2/7/20 2:33,67,0,9,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Jilin,Mainland China,2/7/20 0:43,65,1,4,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Cruise Ship,Others,2/7/20 16:33,61,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Inner Mongolia,Mainland China,2/7/20 11:13,50,0,5,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Ningxia,Mainland China,2/7/20 11:13,43,0,5,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Xinjiang,Mainland China,2/7/20 1:43,39,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Singapore,2/7/20 3:03,30,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Hong Kong,Hong Kong,2/7/20 11:53,25,1,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Japan,2/7/20 4:13,25,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Thailand,2/4/20 15:33,25,0,5,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,South Korea,2/7/20 3:03,24,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Qinghai,Mainland China,2/6/20 2:13,18,0,3,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Taiwan,Taiwan,2/6/20 15:03,16,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Germany,2/7/20 16:33,13,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Malaysia,2/7/20 9:13,12,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Macau,Macau,2/6/20 14:23,10,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Vietnam,2/6/20 1:13,10,0,1,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,France,2/1/20 1:52,6,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Queensland,Australia,2/7/20 1:03,5,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,United Arab Emirates,2/2/20 5:43,5,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
New South Wales,Australia,2/6/20 3:13,4,0,2,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
Victoria,Australia,2/1/20 18:12,4,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
British Columbia,Canada,2/7/20 5:43,4,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,India,2/3/20 21:43,3,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Italy,2/7/20 17:53,3,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Philippines,2/7/20 16:43,3,1,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,UK,2/7/20 18:33,3,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
South Australia,Australia,2/2/20 22:33,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
"Toronto, ON",Canada,2/4/20 0:13,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Russia,1/31/20 16:13,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
"Chicago, IL",US,2/1/20 19:43,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
"San Benito, CA",US,2/3/20 3:53,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
"Santa Clara, CA",US,2/3/20 0:43,2,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Belgium,2/4/20 15:43,1,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
,Cambodia,1/31/20 8:15,1,0,0,2020-02-07 20:24:00,Feb07,2020,2,7,20,24
