Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-12 23:18:15,3563,93,0,32.3182,-86.9023,Apr12,2020,4,12
Alaska,US,2020-04-12 23:18:15,272,8,0,61.3707,-152.4044,Apr12,2020,4,12
Arizona,US,2020-04-12 23:18:15,3542,115,0,33.7298,-111.4312,Apr12,2020,4,12
Arkansas,US,2020-04-12 23:18:15,1280,27,0,34.9697,-92.3731,Apr12,2020,4,12
California,US,2020-04-12 23:18:15,22795,641,0,36.1162,-119.6816,Apr12,2020,4,12
Colorado,US,2020-04-12 23:18:15,7307,289,0,39.0598,-105.3111,Apr12,2020,4,12
Connecticut,US,2020-04-12 23:18:15,12035,554,0,41.5978,-72.7554,Apr12,2020,4,12
Delaware,US,2020-04-12 23:18:15,1625,35,0,39.3185,-75.5071,Apr12,2020,4,12
District of Columbia,US,2020-04-12 23:18:15,1875,50,0,38.8974,-77.0268,Apr12,2020,4,12
Florida,US,2020-04-12 23:18:15,19895,461,0,27.7663,-81.6868,Apr12,2020,4,12
Georgia,US,2020-04-12 23:18:15,12452,433,0,33.0406,-83.6431,Apr12,2020,4,12
Hawaii,US,2020-04-12 23:18:15,499,9,0,21.0943,-157.4983,Apr12,2020,4,12
Idaho,US,2020-04-12 23:18:15,1407,27,0,44.2405,-114.4788,Apr12,2020,4,12
Illinois,US,2020-04-12 23:18:15,20852,720,0,40.3495,-88.9861,Apr12,2020,4,12
Indiana,US,2020-04-12 23:18:15,7928,343,0,39.8494,-86.2583,Apr12,2020,4,12
Iowa,US,2020-04-12 23:18:15,1587,41,0,42.0115,-93.2105,Apr12,2020,4,12
Kansas,US,2020-04-12 23:18:15,1344,56,0,38.5266,-96.7265,Apr12,2020,4,12
Kentucky,US,2020-04-12 23:18:15,1963,97,0,37.6681,-84.6701,Apr12,2020,4,12
Louisiana,US,2020-04-12 23:18:15,20595,840,0,31.1695,-91.8678,Apr12,2020,4,12
Maine,US,2020-04-12 23:18:15,633,19,0,44.6939,-69.3819,Apr12,2020,4,12
Maryland,US,2020-04-12 23:18:15,8225,236,0,39.0639,-76.8021,Apr12,2020,4,12
Massachusetts,US,2020-04-12 23:18:15,25475,756,0,42.2302,-71.5301,Apr12,2020,4,12
Michigan,US,2020-04-12 23:18:15,24244,1479,0,43.3266,-84.5361,Apr12,2020,4,12
Minnesota,US,2020-04-12 23:18:15,1621,70,0,45.6945,-93.9002,Apr12,2020,4,12
Mississippi,US,2020-04-12 23:18:15,2781,96,0,32.7416,-89.6787,Apr12,2020,4,12
Missouri,US,2020-04-12 23:18:15,4269,118,0,38.4561,-92.2884,Apr12,2020,4,12
Montana,US,2020-04-12 23:18:15,387,6,0,46.9219,-110.4544,Apr12,2020,4,12
Nebraska,US,2020-04-12 23:18:15,791,17,0,41.1254,-98.2681,Apr12,2020,4,12
Nevada,US,2020-04-12 23:18:15,2836,112,0,38.3135,-117.0554,Apr12,2020,4,12
New Hampshire,US,2020-04-12 23:18:15,929,23,0,43.4525,-71.5639,Apr12,2020,4,12
New Jersey,US,2020-04-12 23:18:15,61850,2350,0,40.2989,-74.521,Apr12,2020,4,12
New Mexico,US,2020-04-12 23:18:15,1245,26,0,34.8405,-106.2485,Apr12,2020,4,12
New York,US,2020-04-12 23:18:15,189033,9385,0,42.1657,-74.9481,Apr12,2020,4,12
North Carolina,US,2020-04-12 23:18:15,4570,89,0,35.6301,-79.8064,Apr12,2020,4,12
North Dakota,US,2020-04-12 23:18:15,308,7,0,47.5289,-99.784,Apr12,2020,4,12
Northern Mariana Islands,US,2020-04-12 23:18:15,5,1,0,15.0979,145.6739,Apr12,2020,4,12
Ohio,US,2020-04-12 23:18:15,6604,253,0,40.3888,-82.7649,Apr12,2020,4,12
Oklahoma,US,2020-04-12 23:18:15,1970,96,0,35.5653,-96.9289,Apr12,2020,4,12
Oregon,US,2020-04-12 23:18:15,1527,52,0,44.572,-122.0709,Apr12,2020,4,12
Pennsylvania,US,2020-04-12 23:18:15,22938,557,0,40.5908,-77.2098,Apr12,2020,4,12
Rhode Island,US,2020-04-12 23:18:15,2665,63,0,41.6809,-71.5118,Apr12,2020,4,12
South Carolina,US,2020-04-12 23:18:15,3320,82,0,33.8569,-80.945,Apr12,2020,4,12
South Dakota,US,2020-04-12 23:18:15,730,6,0,44.2998,-99.4388,Apr12,2020,4,12
Tennessee,US,2020-04-12 23:18:15,5508,106,0,35.7478,-86.6923,Apr12,2020,4,12
Texas,US,2020-04-12 23:18:15,13677,283,0,31.0545,-97.5635,Apr12,2020,4,12
