Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,1/26/20 23:00,1423,76.0,44.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Guangdong,Mainland China,1/26/20 23:00,146,,2.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Zhejiang,Mainland China,1/26/20 23:00,128,,1.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Henan,Mainland China,1/26/20 23:00,128,1.0,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Chongqing,Mainland China,1/26/20 23:00,110,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Hunan,Mainland China,1/26/20 23:00,100,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Anhui,Mainland China,1/26/20 23:00,70,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Sichuan,Mainland China,1/26/20 23:00,69,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Beijing,Mainland China,1/26/20 23:00,68,,2.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Shandong,Mainland China,1/26/20 23:00,63,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Shanghai,Mainland China,1/26/20 23:00,53,1.0,1.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Jiangxi,Mainland China,1/26/20 23:00,48,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Jiangsu,Mainland China,1/26/20 23:00,47,,1.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Guangxi,Mainland China,1/26/20 23:00,46,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Fujian,Mainland China,1/26/20 23:00,35,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Liaoning,Mainland China,1/26/20 23:00,23,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Hainan,Mainland China,1/26/20 23:00,22,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Shaanxi,Mainland China,1/26/20 23:00,22,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Heilongjiang,Mainland China,1/26/20 23:00,21,1.0,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Yunnan,Mainland China,1/26/20 23:00,19,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Hebei,Mainland China,1/26/20 23:00,18,1.0,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Tianjin,Mainland China,1/26/20 23:00,14,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Gansu,Mainland China,1/26/20 23:00,14,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Shanxi,Mainland China,1/26/20 23:00,13,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Inner Mongolia,Mainland China,1/26/20 23:00,11,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Hong Kong,Hong Kong,1/26/20 23:00,8,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Guizhou,Mainland China,1/26/20 23:00,7,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Jilin,Mainland China,1/26/20 23:00,6,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Macau,Macau,1/26/20 23:00,6,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Xinjiang,Mainland China,1/26/20 23:00,5,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Ningxia,Mainland China,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Taiwan,Taiwan,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Qinghai,Mainland China,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Washington,US,1/26/20 23:00,1,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Illinois,US,1/26/20 23:00,1,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
California,US,1/26/20 23:00,2,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Arizona,US,1/26/20 23:00,1,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Japan,1/26/20 23:00,4,,1.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Thailand,1/26/20 23:00,8,,2.0,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,South Korea,1/26/20 23:00,3,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Singapore ,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Vietnam,1/26/20 23:00,2,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,France,1/26/20 23:00,3,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Australia,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Nepal,1/26/20 23:00,1,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
,Malaysia ,1/26/20 23:00,4,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
Ontario,Canada,1/26/20 23:00,1,,,2020-01-26 23:00:00,Jan26,2020,1,26,23,0
