Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Tibet,Mainland China,2/1/2020 1:52,1,0,0,Feb01,2020,2,1,31.6927,88.0924
,Nepal,1/31/2020 8:15,1,0,0,Feb01,2020,2,1,28.1667,84.25
,Philippines,2/1/2020 17:43,1,0,0,Feb01,2020,2,1,13.0,122.0
,Spain,2/1/2020 2:13,1,0,0,Feb01,2020,2,1,40.0,-4.0
,Sri Lanka,1/31/2020 8:15,1,0,0,Feb01,2020,2,1,7.0,81.0
,Sweden,2/1/2020 2:13,1,0,0,Feb01,2020,2,1,63.0,16.0
"Boston, MA",US,2/1/2020 19:43,1,0,0,Feb01,2020,2,1,42.3601,-71.0589
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0,Feb01,2020,2,1,34.0522,-118.2437
"Orange, CA",US,2/1/2020 19:53,1,0,0,Feb01,2020,2,1,33.7879,-117.8531
"Santa Clara, CA",US,2/1/2020 19:53,1,0,0,Feb01,2020,2,1,37.3541,-121.9552
"Seattle, WA",US,2/1/2020 19:43,1,0,0,Feb01,2020,2,1,47.6062,-122.3321
"Tempe, AZ",US,2/1/2020 19:43,1,0,0,Feb01,2020,2,1,33.4255,-111.94
