Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
,Finland,1/31/20 8:15,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
Tibet,Mainland China,2/1/20 1:52,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
,Nepal,1/31/20 8:15,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
,Spain,2/1/20 23:43,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
,Sri Lanka,1/31/20 8:15,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
,Sweden,2/1/20 2:13,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
"Boston, MA",US,2/1/20 19:43,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
"Los Angeles, CA",US,2/1/20 19:53,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
"Orange, CA",US,2/1/20 19:53,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
"Seattle, WA",US,2/1/20 19:43,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
"Tempe, AZ",US,2/1/20 19:43,1,0,0,2020-02-04 11:50:00,Feb04,2020,2,4,11,50
