Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,2020-02-08T23:33:06,27100,780,1439,Feb08,2020,2,8,30.9756,112.2707
Guangdong,Mainland China,2020-02-08T11:53:01,1095,1,112,Feb08,2020,2,8,23.3417,113.4244
Zhejiang,Mainland China,2020-02-08T10:53:02,1048,0,175,Feb08,2020,2,8,29.1832,120.0934
Henan,Mainland China,2020-02-08T14:13:12,981,4,116,Feb08,2020,2,8,33.882,113.614
Hunan,Mainland China,2020-02-08T12:53:01,803,1,156,Feb08,2020,2,8,27.6104,111.7088
Anhui,Mainland China,2020-02-08T07:43:02,733,0,59,Feb08,2020,2,8,31.8257,117.2264
Jiangxi,Mainland China,2020-02-08T01:23:02,698,0,55,Feb08,2020,2,8,27.614,115.7221
Jiangsu,Mainland China,2020-02-08T10:23:04,439,0,51,Feb08,2020,2,8,32.9711,119.455
Chongqing,Mainland China,2020-02-08T11:03:15,428,2,39,Feb08,2020,2,8,30.0572,107.874
Shandong,Mainland China,2020-02-08T11:33:02,416,0,44,Feb08,2020,2,8,36.3427,118.1498
Sichuan,Mainland China,2020-02-08T15:23:04,364,1,60,Feb08,2020,2,8,30.6171,102.7103
Beijing,Mainland China,2020-02-08T03:13:09,315,2,34,Feb08,2020,2,8,40.1824,116.4142
Heilongjiang,Mainland China,2020-02-08T04:03:09,295,5,13,Feb08,2020,2,8,47.862,127.7615
Shanghai,Mainland China,2020-02-08T06:33:02,286,1,41,Feb08,2020,2,8,31.202,121.4491
Fujian,Mainland China,2020-02-08T08:13:10,239,0,24,Feb08,2020,2,8,26.0789,117.9874
Hebei,Mainland China,2020-02-08T11:33:02,195,1,30,Feb08,2020,2,8,38.0428,114.5149
Shaanxi,Mainland China,2020-02-08T10:13:06,195,0,20,Feb08,2020,2,8,35.1917,108.8701
Guangxi,Mainland China,2020-02-08T00:23:03,183,0,17,Feb08,2020,2,8,23.8298,108.7881
Yunnan,Mainland China,2020-02-08T08:43:02,138,0,17,Feb08,2020,2,8,24.974,101.487
Hainan,Mainland China,2020-02-08T10:23:04,124,2,14,Feb08,2020,2,8,19.1959,109.7453
Shanxi,Mainland China,2020-02-08T23:53:02,115,0,21,Feb08,2020,2,8,37.5777,112.2922
Liaoning,Mainland China,2020-02-08T11:53:01,105,0,8,Feb08,2020,2,8,41.2956,122.6085
Guizhou,Mainland China,2020-02-08T06:43:03,89,1,7,Feb08,2020,2,8,26.8154,106.8748
Tianjin,Mainland China,2020-02-08T08:23:04,88,1,4,Feb08,2020,2,8,39.3054,117.323
Gansu,Mainland China,2020-02-08T15:13:14,79,1,12,Feb08,2020,2,8,36.0611,103.8343
Jilin,Mainland China,2020-02-08T00:13:04,69,1,4,Feb08,2020,2,8,43.6661,126.1923
Cruise Ship,Others,2020-02-07T16:33:03,61,0,0,Feb08,2020,2,8,35.4437,139.638
Inner Mongolia,Mainland China,2020-02-08T03:33:02,52,0,5,Feb08,2020,2,8,44.0935,113.9448
Ningxia,Mainland China,2020-02-08T09:13:16,45,0,15,Feb08,2020,2,8,37.2692,106.1655
Xinjiang,Mainland China,2020-02-08T03:23:10,42,0,0,Feb08,2020,2,8,41.1129,85.2401
,Singapore,2020-02-08T12:53:01,33,0,2,Feb08,2020,2,8,1.2833,103.8333
,Thailand,2020-02-08T12:53:01,32,0,10,Feb08,2020,2,8,15.0,101.0
Hong Kong,Hong Kong,2020-02-08T00:03:07,26,1,0,Feb08,2020,2,8,22.3,114.2
,Japan,2020-02-07T04:13:20,25,0,1,Feb08,2020,2,8,36.0,138.0
,South Korea,2020-02-07T03:03:03,24,0,1,Feb08,2020,2,8,36.0,128.0
Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3,Feb08,2020,2,8,35.7452,95.9956
Taiwan,Taiwan,2020-02-08T05:23:02,17,0,1,Feb08,2020,2,8,23.7,121.0
,Malaysia,2020-02-08T10:23:04,16,0,1,Feb08,2020,2,8,2.5,112.5
,Germany,2020-02-07T16:33:03,13,0,0,Feb08,2020,2,8,51.0,9.0
,Vietnam,2020-02-08T07:23:04,13,0,1,Feb08,2020,2,8,16.0,108.0
,France,2020-02-08T09:53:01,11,0,0,Feb08,2020,2,8,47.0,2.0
Macau,Macau,2020-02-06T14:23:04,10,0,1,Feb08,2020,2,8,22.1667,113.55
,United Arab Emirates,2020-02-08T07:03:16,7,0,0,Feb08,2020,2,8,24.0,54.0
Queensland,Australia,2020-02-07T01:03:02,5,0,0,Feb08,2020,2,8,-28.0167,153.4
New South Wales,Australia,2020-02-06T03:13:22,4,0,2,Feb08,2020,2,8,-33.8688,151.2093
Victoria,Australia,2020-02-01T18:12:49,4,0,0,Feb08,2020,2,8,-37.8136,144.9631
British Columbia,Canada,2020-02-07T05:43:03,4,0,0,Feb08,2020,2,8,49.2827,-123.1207
,India,2020-02-03T21:43:02,3,0,0,Feb08,2020,2,8,21.0,78.0
,Italy,2020-02-07T17:53:02,3,0,0,Feb08,2020,2,8,43.0,12.0
,Philippines,2020-02-07T16:43:04,3,1,0,Feb08,2020,2,8,13.0,122.0
,UK,2020-02-07T18:33:02,3,0,0,Feb08,2020,2,8,55.0,-3.0
South Australia,Australia,2020-02-02T22:33:07,2,0,0,Feb08,2020,2,8,-34.9285,138.6007
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,Feb08,2020,2,8,43.6532,-79.3832
,Russia,2020-01-31T16:13:45,2,0,0,Feb08,2020,2,8,60.0,90.0
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,Feb08,2020,2,8,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb08,2020,2,8,36.5761,-120.9876
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,Feb08,2020,2,8,37.3541,-121.9552
,Belgium,2020-02-04T15:43:02,1,0,0,Feb08,2020,2,8,50.8333,4.0
,Cambodia,2020-01-31T08:15:53,1,0,0,Feb08,2020,2,8,11.55,104.9167
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,Feb08,2020,2,8,42.9849,-81.2453
,Finland,2020-01-31T08:15:53,1,0,0,Feb08,2020,2,8,64.0,26.0
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,Feb08,2020,2,8,31.6927,88.0924
,Nepal,2020-01-31T08:15:53,1,0,0,Feb08,2020,2,8,28.1667,84.25
,Spain,2020-02-01T23:43:02,1,0,0,Feb08,2020,2,8,40.0,-4.0
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb08,2020,2,8,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb08,2020,2,8,63.0,16.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb08,2020,2,8,42.3601,-71.0589
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb08,2020,2,8,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb08,2020,2,8,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb08,2020,2,8,33.7879,-117.8531
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,Feb08,2020,2,8,47.6062,-122.3321
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,Feb08,2020,2,8,33.4255,-111.94
