Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-03-29 23:08:25,825,10,0,32.3182,-86.9023,Mar29,2020,3,29
Alaska,US,2020-03-29 23:08:25,102,2,0,61.3707,-152.4044,Mar29,2020,3,29
Arizona,US,2020-03-29 23:08:25,919,17,0,33.7298,-111.4312,Mar29,2020,3,29
Arkansas,US,2020-03-29 23:08:25,426,6,0,34.9697,-92.3731,Mar29,2020,3,29
California,US,2020-03-29 23:08:25,5852,124,0,36.1162,-119.6816,Mar29,2020,3,29
Colorado,US,2020-03-29 23:08:25,2307,47,0,39.0598,-105.3111,Mar29,2020,3,29
Connecticut,US,2020-03-29 23:08:25,1993,34,0,41.5978,-72.7554,Mar29,2020,3,29
Delaware,US,2020-03-29 23:08:25,232,6,0,39.3185,-75.5071,Mar29,2020,3,29
District of Columbia,US,2020-03-29 23:08:25,342,5,0,38.8974,-77.0268,Mar29,2020,3,29
Florida,US,2020-03-29 23:08:25,4246,56,0,27.7663,-81.6868,Mar29,2020,3,29
Georgia,US,2020-03-29 23:08:25,2651,80,0,33.0406,-83.6431,Mar29,2020,3,29
Hawaii,US,2020-03-29 23:08:25,149,0,0,21.0943,-157.4983,Mar29,2020,3,29
Idaho,US,2020-03-29 23:08:25,281,5,0,44.2405,-114.4788,Mar29,2020,3,29
Illinois,US,2020-03-29 23:08:25,4596,66,0,40.3495,-88.9861,Mar29,2020,3,29
Indiana,US,2020-03-29 23:08:25,1513,32,0,39.8494,-86.2583,Mar29,2020,3,29
Iowa,US,2020-03-29 23:08:25,336,4,0,42.0115,-93.2105,Mar29,2020,3,29
Kansas,US,2020-03-29 23:08:25,330,7,0,38.5266,-96.7265,Mar29,2020,3,29
Kentucky,US,2020-03-29 23:08:25,438,9,0,37.6681,-84.6701,Mar29,2020,3,29
Louisiana,US,2020-03-29 23:08:25,3540,151,0,31.1695,-91.8678,Mar29,2020,3,29
Maine,US,2020-03-29 23:08:25,253,3,0,44.6939,-69.3819,Mar29,2020,3,29
Maryland,US,2020-03-29 23:08:25,1239,10,0,39.0639,-76.8021,Mar29,2020,3,29
Massachusetts,US,2020-03-29 23:08:25,4955,48,0,42.2302,-71.5301,Mar29,2020,3,29
Michigan,US,2020-03-29 23:08:25,5488,132,0,43.3266,-84.5361,Mar29,2020,3,29
Minnesota,US,2020-03-29 23:08:25,503,9,0,45.6945,-93.9002,Mar29,2020,3,29
Mississippi,US,2020-03-29 23:08:25,759,14,0,32.7416,-89.6787,Mar29,2020,3,29
Missouri,US,2020-03-29 23:08:25,915,13,0,38.4561,-92.2884,Mar29,2020,3,29
Montana,US,2020-03-29 23:08:25,154,1,0,46.9219,-110.4544,Mar29,2020,3,29
Nebraska,US,2020-03-29 23:08:25,108,2,0,41.1254,-98.2681,Mar29,2020,3,29
Nevada,US,2020-03-29 23:08:25,920,15,0,38.3135,-117.0554,Mar29,2020,3,29
New Hampshire,US,2020-03-29 23:08:25,214,2,0,43.4525,-71.5639,Mar29,2020,3,29
New Jersey,US,2020-03-29 23:08:25,13386,161,0,40.2989,-74.521,Mar29,2020,3,29
New Mexico,US,2020-03-29 23:08:25,237,2,0,34.8405,-106.2485,Mar29,2020,3,29
New York,US,2020-03-29 23:08:25,59648,965,0,42.1657,-74.9481,Mar29,2020,3,29
North Carolina,US,2020-03-29 23:08:25,1191,7,0,35.6301,-79.8064,Mar29,2020,3,29
North Dakota,US,2020-03-29 23:08:25,98,1,0,47.5289,-99.784,Mar29,2020,3,29
Ohio,US,2020-03-29 23:08:25,1653,29,0,40.3888,-82.7649,Mar29,2020,3,29
Oklahoma,US,2020-03-29 23:08:25,429,16,0,35.5653,-96.9289,Mar29,2020,3,29
Oregon,US,2020-03-29 23:08:25,548,13,0,44.572,-122.0709,Mar29,2020,3,29
Pennsylvania,US,2020-03-29 23:08:25,3432,41,0,40.5908,-77.2098,Mar29,2020,3,29
Rhode Island,US,2020-03-29 23:08:25,294,3,0,41.6809,-71.5118,Mar29,2020,3,29
South Carolina,US,2020-03-29 23:08:25,774,16,0,33.8569,-80.945,Mar29,2020,3,29
South Dakota,US,2020-03-29 23:08:25,90,1,0,44.2998,-99.4388,Mar29,2020,3,29
Tennessee,US,2020-03-29 23:08:25,1720,8,0,35.7478,-86.6923,Mar29,2020,3,29
Texas,US,2020-03-29 23:08:25,2792,37,0,31.0545,-97.5635,Mar29,2020,3,29
Utah,US,2020-03-29 23:08:25,720,2,0,40.15,-111.8624,Mar29,2020,3,29
Vermont,US,2020-03-29 23:08:25,235,12,0,44.0459,-72.7107,Mar29,2020,3,29
Virginia,US,2020-03-29 23:08:25,890,20,0,37.7693,-78.17,Mar29,2020,3,29
Washington,US,2020-03-29 23:08:25,4465,198,0,47.4009,-121.4905,Mar29,2020,3,29
West Virginia,US,2020-03-29 23:08:25,113,0,0,38.4912,-80.9545,Mar29,2020,3,29
Wisconsin,US,2020-03-29 23:08:25,1164,18,0,44.2685,-89.6165,Mar29,2020,3,29
Wyoming,US,2020-03-29 23:08:25,86,0,0,42.756,-107.3025,Mar29,2020,3,29
Alberta,Canada,2020-03-29 23:13:52,621,2,0,53.9333,-116.5765,Mar29,2020,3,29
American Samoa,US,2020-03-29 23:08:25,0,0,0,-14.271,-170.132,Mar29,2020,3,29
Anguilla,United Kingdom,2020-03-29 23:08:13,2,0,0,18.2206,-63.0686,Mar29,2020,3,29
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Mar29,2020,3,29
Aruba,Netherlands,2020-03-29 23:08:13,50,0,1,12.5211,-69.9683,Mar29,2020,3,29
Australian Capital Territory,Australia,2020-03-29 23:14:06,77,0,2,-35.4735,149.0124,Mar29,2020,3,29
