Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Rhode Island,US,2020-03-19T23:43:04,44,0,0,41.6809,-71.5118,Mar19,2020,3,19
South Australia,Australia,2020-03-19T11:13:54,42,0,3,-34.9285,138.6007,Mar19,2020,3,19
,Venezuela,2020-03-19T20:13:34,42,0,0,6.4238,-66.5897,Mar19,2020,3,19
,Georgia,2020-03-19T10:53:03,40,0,1,42.3154,43.3569,Mar19,2020,3,19
District of Columbia,US,2020-03-19T02:33:09,40,0,0,38.8974,-77.0268,Mar19,2020,3,19
,Tunisia,2020-03-19T18:13:29,39,1,0,33.8869,9.5375,Mar19,2020,3,19
,Cambodia,2020-03-19T10:53:03,37,0,1,12.5657,104.991,Mar19,2020,3,19
Kentucky,US,2020-03-19T23:43:04,37,2,0,37.6681,-84.6701,Mar19,2020,3,19
,Lithuania,2020-03-19T18:13:29,36,0,1,55.1694,23.8813,Mar19,2020,3,19
New Mexico,US,2020-03-19T21:43:03,35,0,0,34.8405,-106.2485,Mar19,2020,3,19
,Dominican Republic,2020-03-19T02:53:32,34,2,0,18.7357,-70.1627,Mar19,2020,3,19
Kansas,US,2020-03-19T21:43:03,34,1,0,38.5266,-96.7265,Mar19,2020,3,19
,Burkina Faso,2020-03-19T11:33:30,33,1,0,12.2383,-1.5616,Mar19,2020,3,19
,Guadeloupe,2020-03-19T09:33:04,33,0,0,16.265,-61.551,Mar19,2020,3,19
,Senegal,2020-03-18T11:33:04,31,0,2,14.4974,-14.4524,Mar19,2020,3,19
Missouri,US,2020-03-19T23:43:04,31,1,0,38.4561,-92.2884,Mar19,2020,3,19
Delaware,US,2020-03-19T23:43:04,30,0,0,39.3185,-75.5071,Mar19,2020,3,19
Nebraska,US,2020-03-19T02:33:09,29,0,0,41.1254,-98.2681,Mar19,2020,3,19
,Liechtenstein,2020-03-18T19:14:33,28,0,0,47.166,9.5554,Mar19,2020,3,19
,New Zealand,2020-03-19T02:33:08,28,0,0,-40.9006,174.886,Mar19,2020,3,19
,Martinique,2020-03-19T02:33:08,23,1,0,14.6415,-61.0242,Mar19,2020,3,19
,Uzbekistan,2020-03-19T10:53:03,23,0,0,41.3775,64.5853,Mar19,2020,3,19
,Afghanistan,2020-03-17T11:53:10,22,0,1,33.9391,67.71,Mar19,2020,3,19
Grand Princess,US,2020-03-19T19:13:18,22,0,0,37.6489,-122.6655,Mar19,2020,3,19
Vermont,US,2020-03-19T21:43:03,22,0,0,44.0459,-72.7107,Mar19,2020,3,19
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,Mar19,2020,3,19
North Dakota,US,2020-03-19T23:43:04,18,0,0,47.5289,-99.784,Mar19,2020,3,19
Wyoming,US,2020-03-19T04:33:18,18,0,0,42.756,-107.3025,Mar19,2020,3,19
,Bangladesh,2020-03-19T10:53:03,17,1,3,23.685,90.3563,Mar19,2020,3,19
Manitoba,Canada,2020-03-19T03:13:26,17,0,0,53.7609,-98.8139,Mar19,2020,3,19
Macau,China,2020-03-19T01:02:56,17,0,10,22.1667,113.55,Mar19,2020,3,19
Saskatchewan,Canada,2020-03-19T01:03:51,16,0,0,52.9399,-106.4509,Mar19,2020,3,19
Hawaii,US,2020-03-19T02:33:09,16,0,0,21.0943,-157.4983,Mar19,2020,3,19
,Ukraine,2020-03-19T01:03:45,16,2,0,48.3794,31.1656,Mar19,2020,3,19
,Jamaica,2020-03-19T02:33:08,15,1,2,18.1096,-77.2975,Mar19,2020,3,19
Nova Scotia,Canada,2020-03-19T20:43:03,14,0,0,44.682,-63.7443,Mar19,2020,3,19
,Congo (Kinshasa),2020-03-19T10:53:03,14,0,0,-4.0383,21.7587,Mar19,2020,3,19
,Reunion,2020-03-19T09:33:04,14,0,0,-21.1151,55.5364,Mar19,2020,3,19
,Cameroon,2020-03-19T02:53:32,13,0,0,3.848,11.5021,Mar19,2020,3,19
,Maldives,2020-03-15T18:20:18,13,0,0,3.2028,73.2207,Mar19,2020,3,19
,Bolivia,2020-03-18T11:53:04,12,0,0,-16.2902,-63.5887,Mar19,2020,3,19
,Honduras,2020-03-19T10:53:03,12,0,0,15.2,-86.2419,Mar19,2020,3,19
Guam,US,2020-03-19T16:13:38,12,0,0,13.4443,144.7937,Mar19,2020,3,19
New Brunswick,Canada,2020-03-18T18:33:03,11,0,0,46.5653,-66.4619,Mar19,2020,3,19
,Cuba,2020-03-19T10:53:03,11,1,0,21.5218,-77.7812,Mar19,2020,3,19
,French Guiana,2020-03-16T14:38:46,11,0,0,3.9339,-53.1258,Mar19,2020,3,19
,Ghana,2020-03-19T17:13:24,11,0,0,7.9465,-1.0232,Mar19,2020,3,19
,Paraguay,2020-03-18T11:53:04,11,0,0,-23.4425,-58.4438,Mar19,2020,3,19
Idaho,US,2020-03-19T02:33:09,11,0,0,44.2405,-114.4788,Mar19,2020,3,19
Montana,US,2020-03-18T19:33:03,11,0,0,46.9219,-110.4544,Mar19,2020,3,19
South Dakota,US,2020-03-17T23:33:02,11,1,0,44.2998,-99.4388,Mar19,2020,3,19
Channel Islands,United Kingdom,2020-03-19T20:13:56,11,0,0,49.3723,-2.3644,Mar19,2020,3,19
Tasmania,Australia,2020-03-19T11:13:54,10,0,3,-41.4545,145.9707,Mar19,2020,3,19
Gibraltar,United Kingdom,2020-03-19T20:13:52,10,0,2,36.1408,-5.3536,Mar19,2020,3,19
Grand Princess,Canada,2020-03-18T11:53:04,9,0,0,37.6489,-122.6655,Mar19,2020,3,19
,Cote d'Ivoire,2020-03-19T01:03:46,9,0,1,7.54,-5.5471,Mar19,2020,3,19
,Guatemala,2020-03-19T17:13:24,9,1,0,15.7835,-90.2308,Mar19,2020,3,19
,Trinidad and Tobago,2020-03-19T10:53:03,9,0,0,10.6918,-61.2225,Mar19,2020,3,19
Alaska,US,2020-03-19T02:33:09,9,0,0,61.3707,-152.4044,Mar19,2020,3,19
,Nigeria,2020-03-18T12:33:03,8,0,1,9.082,8.6753,Mar19,2020,3,19
,Rwanda,2020-03-18T11:33:04,8,0,0,-1.9403,29.8739,Mar19,2020,3,19
,Guyana,2020-03-17T10:53:03,7,1,0,4.8604,-58.9302,Mar19,2020,3,19
,Kenya,2020-03-19T02:33:08,7,0,0,-0.0236,37.9062,Mar19,2020,3,19
,Monaco,2020-03-16T14:38:45,7,0,0,43.7384,7.4246,Mar19,2020,3,19
,Equatorial Guinea,2020-03-19T20:43:03,6,0,0,1.6508,10.2679,Mar19,2020,3,19
,Ethiopia,2020-03-18T11:33:04,6,0,0,9.145,40.4897,Mar19,2020,3,19
French Polynesia,France,2020-03-19T11:33:36,6,0,0,-17.6797,-149.4068,Mar19,2020,3,19
,Mongolia,2020-03-18T11:53:04,6,0,0,46.8625,103.8467,Mar19,2020,3,19
,Seychelles,2020-03-19T02:13:17,6,0,0,-4.6796,55.492,Mar19,2020,3,19
,Tanzania,2020-03-19T11:33:36,6,0,0,-6.369,34.8888,Mar19,2020,3,19
,Barbados,2020-03-19T20:43:03,5,0,0,13.1939,-59.5432,Mar19,2020,3,19
Puerto Rico,US,2020-03-16T00:22:11,5,0,0,18.2208,-66.5901,Mar19,2020,3,19
,Aruba,2020-03-18T11:53:04,4,0,0,12.5211,-69.9683,Mar19,2020,3,19
Australian Capital Territory,Australia,2020-03-19T11:13:54,4,0,0,-35.4735,149.0124,Mar19,2020,3,19
St Martin,France,2020-03-19T09:33:04,4,0,0,18.0708,-63.0501,Mar19,2020,3,19
,"Bahamas, The",2020-03-19T11:33:39,3,0,0,25.0343,-77.3963,Mar19,2020,3,19
Newfoundland and Labrador,Canada,2020-03-17T17:53:03,3,0,0,53.1355,-57.6604,Mar19,2020,3,19
,Congo (Brazzaville),2020-03-19T20:13:56,3,0,0,-0.228,15.8277,Mar19,2020,3,19
Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0,17.9,-62.8333,Mar19,2020,3,19
,Kyrgyzstan,2020-03-18T11:53:04,3,0,0,41.2044,74.7661,Mar19,2020,3,19
,Mauritius,2020-03-19T02:33:08,3,0,0,-20.3484,57.5522,Mar19,2020,3,19
,Mayotte,2020-03-18T02:53:03,3,0,0,-12.8275,45.1662,Mar19,2020,3,19
,Montenegro,2020-03-19T10:53:03,3,0,0,42.7087,19.3744,Mar19,2020,3,19
,Namibia,2020-03-19T20:13:52,3,0,0,-22.9576,18.4904,Mar19,2020,3,19
Curacao,Netherlands,2020-03-19T08:53:03,3,1,0,12.1696,-68.99,Mar19,2020,3,19
Virgin Islands,US,2020-03-19T16:13:38,3,0,0,18.3358,-64.8963,Mar19,2020,3,19
Cayman Islands,United Kingdom,2020-03-19T20:13:56,3,1,0,19.3133,-81.2546,Mar19,2020,3,19
,Benin,2020-03-18T14:13:56,2,0,0,9.3077,2.3158,Mar19,2020,3,19
Prince Edward Island,Canada,2020-03-19T18:43:03,2,0,0,46.5107,-63.4168,Mar19,2020,3,19
Greenland,Denmark,2020-03-19T08:13:19,2,0,0,71.7069,-42.6043,Mar19,2020,3,19
New Caledonia,France,2020-03-19T02:33:09,2,0,0,-20.9043,165.618,Mar19,2020,3,19
,Kosovo,2020-03-15T18:20:19,2,0,0,42.6026,20.903,Mar19,2020,3,19
,Liberia,2020-03-18T03:13:22,2,0,0,6.4281,-9.4295,Mar19,2020,3,19
,Mauritania,2020-03-19T02:33:08,2,0,0,21.0079,-10.9408,Mar19,2020,3,19
Aruba,Netherlands,2020-03-18T00:53:02,2,0,0,12.5186,-70.0358,Mar19,2020,3,19
,Saint Lucia,2020-03-17T04:32:19,2,0,0,13.9094,-60.9789,Mar19,2020,3,19
,Sudan,2020-03-18T12:13:09,2,1,0,12.8628,30.2176,Mar19,2020,3,19
United States Virgin Islands,US,2020-03-18T00:13:13,2,0,0,18.35,-64.933,Mar19,2020,3,19
West Virginia,US,2020-03-19T02:33:09,2,0,0,38.4912,-80.9545,Mar19,2020,3,19
Bermuda,United Kingdom,2020-03-19T02:53:33,2,0,0,32.3078,-64.7505,Mar19,2020,3,19
,Zambia,2020-03-19T01:53:06,2,0,0,-13.1339,27.8493,Mar19,2020,3,19
,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0,17.0608,-61.7964,Mar19,2020,3,19
Northern Territory,Australia,2020-03-14T01:53:03,1,0,0,-12.4634,130.8456,Mar19,2020,3,19
,Bhutan,2020-03-13T22:22:02,1,0,0,27.5142,90.4336,Mar19,2020,3,19
,Central African Republic,2020-03-16T03:33:03,1,0,0,6.6111,20.9394,Mar19,2020,3,19
,Chad,2020-03-19T16:43:03,1,0,0,15.4542,18.7322,Mar19,2020,3,19
Tibet,China,2020-03-11T02:18:14,1,0,1,31.6927,88.0924,Mar19,2020,3,19
,Djibouti,2020-03-19T14:53:06,1,0,0,11.8251,42.5903,Mar19,2020,3,19
,El Salvador,2020-03-19T14:53:06,1,0,0,13.7942,-88.8965,Mar19,2020,3,19
,Eswatini,2020-03-15T06:41:54,1,0,0,-26.5225,31.4659,Mar19,2020,3,19
,Fiji,2020-03-19T14:53:06,1,0,0,-17.7134,178.065,Mar19,2020,3,19
,Gabon,2020-03-14T13:33:04,1,0,0,-0.8037,11.6094,Mar19,2020,3,19
,"Gambia, The",2020-03-18T14:13:56,1,0,0,13.4432,-15.3101,Mar19,2020,3,19
,Guinea,2020-03-15T06:41:54,1,0,0,9.9456,-9.6966,Mar19,2020,3,19
,Holy See,2020-03-13T22:22:02,1,0,0,41.9029,12.4534,Mar19,2020,3,19
,Nepal,2020-03-13T22:22:03,1,0,1,28.3949,84.124,Mar19,2020,3,19
,Nicaragua,2020-03-19T08:33:08,1,0,0,12.8654,-85.2072,Mar19,2020,3,19
,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0,12.9843,-61.2872,Mar19,2020,3,19
,Somalia,2020-03-18T00:53:03,1,0,0,5.1521,46.1996,Mar19,2020,3,19
,Suriname,2020-03-14T16:33:03,1,0,0,3.9193,-56.0278,Mar19,2020,3,19
,Togo,2020-03-13T22:22:02,1,0,0,8.6195,0.8248,Mar19,2020,3,19
US,US,2020-03-19T19:13:18,1,0,108,37.0902,-95.7129,Mar19,2020,3,19
Montserrat,United Kingdom,2020-03-18T11:53:04,1,0,0,16.7425,-62.1874,Mar19,2020,3,19
From Diamond Princess,Australia,2020-03-14T02:33:04,0,0,0,35.4437,139.638,Mar19,2020,3,19
French Guiana,France,2020-03-18T14:33:15,0,0,0,4.0,-53.0,Mar19,2020,3,19
Guadeloupe,France,2020-03-18T14:33:15,0,0,0,16.25,-61.5833,Mar19,2020,3,19
