Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2020-02-14 10:03:03,51986,1318,3900,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Guangdong,Mainland China,2020-02-14 12:53:02,1261,2,362,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Henan,Mainland China,2020-02-14 12:53:02,1184,11,357,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Zhejiang,Mainland China,2020-02-14 14:13:15,1155,0,403,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Hunan,Mainland China,2020-02-14 09:23:04,988,2,364,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Anhui,Mainland China,2020-02-14 12:53:02,934,6,193,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Jiangxi,Mainland China,2020-02-14 01:13:06,900,1,187,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Jiangsu,Mainland China,2020-02-14 10:03:03,593,0,157,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Chongqing,Mainland China,2020-02-14 08:53:02,532,5,139,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Shandong,Mainland China,2020-02-14 11:13:22,523,2,136,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Sichuan,Mainland China,2020-02-14 11:13:22,463,1,114,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Heilongjiang,Mainland China,2020-02-14 13:23:07,419,11,47,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Beijing,Mainland China,2020-02-14 06:33:02,372,3,80,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Shanghai,Mainland China,2020-02-14 04:13:11,318,1,90,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Hebei,Mainland China,2020-02-14 11:13:22,283,3,87,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Fujian,Mainland China,2020-02-14 11:13:22,281,0,63,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Shaanxi,Mainland China,2020-02-14 12:53:02,230,0,54,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Guangxi,Mainland China,2020-02-14 15:23:02,226,2,36,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Diamond Princess cruise ship,Others,2020-02-14 00:13:23,218,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Yunnan,Mainland China,2020-02-14 12:53:02,162,0,36,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Hainan,Mainland China,2020-02-14 15:23:02,159,4,43,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Guizhou,Mainland China,2020-02-14 01:53:02,140,1,28,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Shanxi,Mainland China,2020-02-14 06:33:02,126,0,38,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Tianjin,Mainland China,2020-02-14 11:13:22,120,3,31,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Liaoning,Mainland China,2020-02-14 15:23:02,119,1,29,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Gansu,Mainland China,2020-02-13 15:53:03,90,2,39,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Jilin,Mainland China,2020-02-14 00:43:02,86,1,25,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Ningxia,Mainland China,2020-02-14 01:43:02,67,0,24,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Singapore,2020-02-14 12:43:02,67,0,17,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Inner Mongolia,Mainland China,2020-02-14 02:03:08,65,0,6,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Xinjiang,Mainland China,2020-02-14 01:13:06,65,1,6,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Hong Kong,Hong Kong,2020-02-14 09:03:12,56,1,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Thailand,2020-02-13 17:53:03,33,0,12,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Japan,2020-02-14 03:53:02,29,1,9,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,South Korea,2020-02-12 14:43:03,28,0,7,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Malaysia,2020-02-13 10:53:02,19,0,3,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Qinghai,Mainland China,2020-02-13 08:43:08,18,0,11,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Taiwan,Taiwan,2020-02-14 02:13:06,18,0,2,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Germany,2020-02-13 15:13:11,16,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Vietnam,2020-02-13 06:33:02,16,0,7,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,France,2020-02-12 18:53:02,11,0,2,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Macau,Macau,2020-02-13 14:13:06,10,0,3,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,UK,2020-02-12 19:03:06,9,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,United Arab Emirates,2020-02-12 00:33:02,8,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Queensland,Australia,2020-02-09 19:33:02,5,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
New South Wales,Australia,2020-02-13 17:53:03,4,0,4,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Victoria,Australia,2020-02-13 17:53:03,4,0,4,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
British Columbia,Canada,2020-02-07 05:43:03,4,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,India,2020-02-13 18:53:02,3,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Italy,2020-02-07 17:53:02,3,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Philippines,2020-02-12 07:43:02,3,1,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
South Australia,Australia,2020-02-02 22:33:07,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Toronto, ON",Canada,2020-02-04 00:13:06,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Russia,2020-02-12 14:43:03,2,0,2,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Spain,2020-02-09 20:33:03,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Chicago, IL",US,2020-02-09 19:03:03,2,0,2,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"San Benito, CA",US,2020-02-03 03:53:02,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"San Diego County, CA",US,2020-02-13 03:13:08,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Santa Clara, CA",US,2020-02-03 00:43:02,2,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Belgium,2020-02-04 15:43:02,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Cambodia,2020-02-12 07:43:02,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"London, ON",Canada,2020-02-12 18:53:03,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Finland,2020-02-12 00:03:12,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
Tibet,Mainland China,2020-02-12 06:43:02,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Nepal,2020-02-12 14:43:03,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Sri Lanka,2020-02-08 03:43:03,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
,Sweden,2020-02-01 02:13:26,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Boston, MA",US,2020-02-01 19:43:03,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Los Angeles, CA",US,2020-02-01 19:53:03,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Madison, WI",US,2020-02-05 21:53:02,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Orange, CA",US,2020-02-01 19:53:03,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"San Antonio, TX",US,2020-02-13 18:53:02,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Seattle, WA",US,2020-02-09 07:03:04,1,0,1,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
"Tempe, AZ",US,2020-02-01 19:43:03,1,0,0,2020-02-14 11:23:00,Feb14,2020,2,14,11,23
