Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-03 22:46:37,1495,38,0,32.3182,-86.9023,Apr03,2020,4,3
Alaska,US,2020-04-03 22:46:37,157,3,0,61.3707,-152.4044,Apr03,2020,4,3
Arizona,US,2020-04-03 22:46:37,1937,41,0,33.7298,-111.4312,Apr03,2020,4,3
Arkansas,US,2020-04-03 22:46:37,704,12,0,34.9697,-92.3731,Apr03,2020,4,3
California,US,2020-04-03 22:46:37,12004,265,0,36.1162,-119.6816,Apr03,2020,4,3
Colorado,US,2020-04-03 22:46:37,3742,97,0,39.0598,-105.3111,Apr03,2020,4,3
Connecticut,US,2020-04-03 22:46:37,4914,131,0,41.5978,-72.7554,Apr03,2020,4,3
Delaware,US,2020-04-03 22:46:37,450,14,0,39.3185,-75.5071,Apr03,2020,4,3
District of Columbia,US,2020-04-03 22:46:37,757,15,0,38.8974,-77.0268,Apr03,2020,4,3
Florida,US,2020-04-03 22:46:37,10268,170,0,27.7663,-81.6868,Apr03,2020,4,3
Georgia,US,2020-04-03 22:46:37,5831,184,0,33.0406,-83.6431,Apr03,2020,4,3
Hawaii,US,2020-04-03 22:46:37,319,3,0,21.0943,-157.4983,Apr03,2020,4,3
Idaho,US,2020-04-03 22:46:37,891,9,0,44.2405,-114.4788,Apr03,2020,4,3
Illinois,US,2020-04-03 22:46:37,8904,210,0,40.3495,-88.9861,Apr03,2020,4,3
Indiana,US,2020-04-03 22:46:37,3437,102,0,39.8494,-86.2583,Apr03,2020,4,3
Iowa,US,2020-04-03 22:46:37,699,11,0,42.0115,-93.2105,Apr03,2020,4,3
Kansas,US,2020-04-03 22:46:37,629,18,0,38.5266,-96.7265,Apr03,2020,4,3
Kentucky,US,2020-04-03 22:46:37,770,34,0,37.6681,-84.6701,Apr03,2020,4,3
Louisiana,US,2020-04-03 22:46:37,10297,370,0,31.1695,-91.8678,Apr03,2020,4,3
Maine,US,2020-04-03 22:46:37,432,9,0,44.6939,-69.3819,Apr03,2020,4,3
Maryland,US,2020-04-03 22:46:37,2758,43,0,39.0639,-76.8021,Apr03,2020,4,3
Massachusetts,US,2020-04-03 22:46:37,10402,192,0,42.2302,-71.5301,Apr03,2020,4,3
Michigan,US,2020-04-03 22:46:37,12744,479,0,43.3266,-84.5361,Apr03,2020,4,3
Minnesota,US,2020-04-03 22:46:37,788,22,0,45.6945,-93.9002,Apr03,2020,4,3
Mississippi,US,2020-04-03 22:46:37,1358,29,0,32.7416,-89.6787,Apr03,2020,4,3
Missouri,US,2020-04-03 22:46:37,1864,25,0,38.4561,-92.2884,Apr03,2020,4,3
Montana,US,2020-04-03 22:46:37,243,5,0,46.9219,-110.4544,Apr03,2020,4,3
Nebraska,US,2020-04-03 22:46:37,279,6,0,41.1254,-98.2681,Apr03,2020,4,3
Nevada,US,2020-04-03 22:46:37,1514,43,0,38.3135,-117.0554,Apr03,2020,4,3
New Hampshire,US,2020-04-03 22:46:37,479,5,0,43.4525,-71.5639,Apr03,2020,4,3
New Jersey,US,2020-04-03 22:46:37,29895,646,0,40.2989,-74.521,Apr03,2020,4,3
New Mexico,US,2020-04-03 22:46:37,534,10,0,34.8405,-106.2485,Apr03,2020,4,3
New York,US,2020-04-03 22:46:37,102987,2935,0,42.1657,-74.9481,Apr03,2020,4,3
North Carolina,US,2020-04-03 22:46:37,2251,27,0,35.6301,-79.8064,Apr03,2020,4,3
North Dakota,US,2020-04-03 22:46:37,173,3,0,47.5289,-99.784,Apr03,2020,4,3
Northern Mariana Islands,US,2020-04-03 22:46:37,2,0,0,15.0979,145.6739,Apr03,2020,4,3
Ohio,US,2020-04-03 22:46:37,3312,91,0,40.3888,-82.7649,Apr03,2020,4,3
Oklahoma,US,2020-04-03 22:46:37,990,38,0,35.5653,-96.9289,Apr03,2020,4,3
Oregon,US,2020-04-03 22:46:37,899,22,0,44.572,-122.0709,Apr03,2020,4,3
Pennsylvania,US,2020-04-03 22:46:37,8570,102,0,40.5908,-77.2098,Apr03,2020,4,3
Rhode Island,US,2020-04-03 22:46:37,711,14,0,41.6809,-71.5118,Apr03,2020,4,3
South Carolina,US,2020-04-03 22:46:37,1700,34,0,33.8569,-80.945,Apr03,2020,4,3
South Dakota,US,2020-04-03 22:46:37,187,2,0,44.2998,-99.4388,Apr03,2020,4,3
Tennessee,US,2020-04-03 22:46:37,3067,41,0,35.7478,-86.6923,Apr03,2020,4,3
Texas,US,2020-04-03 22:46:37,5734,100,0,31.0545,-97.5635,Apr03,2020,4,3
Utah,US,2020-04-03 22:46:37,1255,7,0,40.15,-111.8624,Apr03,2020,4,3
Vermont,US,2020-04-03 22:46:37,389,17,0,44.0459,-72.7107,Apr03,2020,4,3
Virginia,US,2020-04-03 22:46:37,2012,46,0,37.7693,-78.17,Apr03,2020,4,3
Washington,US,2020-04-03 22:46:37,6846,291,0,47.4009,-121.4905,Apr03,2020,4,3
West Virginia,US,2020-04-03 22:46:37,237,2,0,38.4912,-80.9545,Apr03,2020,4,3
Wisconsin,US,2020-04-03 22:46:37,2012,51,0,44.2685,-89.6165,Apr03,2020,4,3
Wyoming,US,2020-04-03 22:46:37,162,0,0,42.756,-107.3025,Apr03,2020,4,3
Alberta,Canada,2020-04-03 22:52:30,969,13,0,53.9333,-116.5765,Apr03,2020,4,3
Anguilla,United Kingdom,2020-04-03 22:46:20,3,0,0,18.2206,-63.0686,Apr03,2020,4,3
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Apr03,2020,4,3
Aruba,Netherlands,2020-04-03 22:46:20,62,0,1,12.5211,-69.9683,Apr03,2020,4,3
Australian Capital Territory,Australia,2020-04-03 22:52:45,91,1,18,-35.4735,149.0124,Apr03,2020,4,3
Beijing,China,2020-04-03 08:47:06,584,8,434,40.1824,116.4142,Apr03,2020,4,3
Bermuda,United Kingdom,2020-04-03 22:46:20,35,0,14,32.3078,-64.7505,Apr03,2020,4,3
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-03 22:46:20,2,0,0,12.1784,-68.2385,Apr03,2020,4,3
British Columbia,Canada,2020-04-03 22:52:30,1174,31,0,53.7267,-127.6476,Apr03,2020,4,3
British Virgin Islands,United Kingdom,2020-04-03 22:46:20,3,0,0,18.4207,-64.64,Apr03,2020,4,3
Cayman Islands,United Kingdom,2020-04-03 22:46:20,28,1,0,19.3133,-81.2546,Apr03,2020,4,3
Channel Islands,United Kingdom,2020-04-03 22:46:20,232,4,13,49.3723,-2.3644,Apr03,2020,4,3
Chongqing,China,2020-03-29 00:14:12,579,6,570,30.0572,107.874,Apr03,2020,4,3
Curacao,Netherlands,2020-04-03 22:46:20,11,1,3,12.1696,-68.99,Apr03,2020,4,3
Diamond Princess,Canada,2020-04-03 22:52:30,0,1,0,,,Apr03,2020,4,3
Diamond Princess,US,2020-04-03 22:46:37,49,0,0,,,Apr03,2020,4,3
Faroe Islands,Denmark,2020-04-03 22:46:20,179,0,91,61.8926,-6.9118,Apr03,2020,4,3
French Guiana,France,2020-04-03 22:46:20,57,0,22,4.0,-53.0,Apr03,2020,4,3
French Polynesia,France,2020-04-03 22:46:20,39,0,0,-17.6797,-149.4068,Apr03,2020,4,3
Fujian,China,2020-04-03 02:47:58,349,1,300,26.0789,117.9874,Apr03,2020,4,3
Gansu,China,2020-04-01 14:00:34,138,2,127,37.8099,101.0583,Apr03,2020,4,3
Gibraltar,United Kingdom,2020-04-03 22:46:20,95,0,46,36.1408,-5.3536,Apr03,2020,4,3
Grand Princess,Canada,2020-04-03 22:52:30,13,0,0,,,Apr03,2020,4,3
Grand Princess,US,2020-04-03 22:46:37,103,3,0,,,Apr03,2020,4,3
Greenland,Denmark,2020-04-03 22:46:20,10,0,3,71.7069,-42.6043,Apr03,2020,4,3
Guadeloupe,France,2020-04-03 22:46:20,130,7,24,16.265,-61.551,Apr03,2020,4,3
Guam,US,2020-04-03 22:46:37,84,4,0,13.4443,144.7937,Apr03,2020,4,3
Guangdong,China,2020-04-03 06:02:14,1514,8,1368,23.3417,113.4244,Apr03,2020,4,3
Guangxi,China,2020-04-02 00:16:02,254,2,252,23.8298,108.7881,Apr03,2020,4,3
Guizhou,China,2020-03-18 01:37:43,146,2,144,26.8154,106.8748,Apr03,2020,4,3
Hainan,China,2020-03-24 04:19:14,168,6,162,19.1959,109.7453,Apr03,2020,4,3
Hebei,China,2020-04-03 01:13:53,326,6,310,39.549,116.1306,Apr03,2020,4,3
Heilongjiang,China,2020-04-03 00:10:11,489,13,469,47.862,127.7615,Apr03,2020,4,3
Henan,China,2020-03-29 01:44:01,1276,22,1251,33.882,113.614,Apr03,2020,4,3
Hong Kong,China,2020-04-03 09:35:41,845,4,173,22.3,114.2,Apr03,2020,4,3
Hubei,China,2020-04-03 02:54:04,67802,3203,63612,30.9756,112.2707,Apr03,2020,4,3
Hunan,China,2020-04-02 01:30:57,1019,4,1014,27.6104,111.7088,Apr03,2020,4,3
Inner Mongolia,China,2020-04-01 23:56:51,117,1,74,44.0935,113.9448,Apr03,2020,4,3
Isle of Man,United Kingdom,2020-04-03 22:46:20,114,1,0,54.2361,-4.5481,Apr03,2020,4,3
Jiangsu,China,2020-04-03 03:12:20,651,0,632,32.9711,119.455,Apr03,2020,4,3
Jiangxi,China,2020-03-30 03:15:15,937,1,935,27.614,115.7221,Apr03,2020,4,3
Jilin,China,2020-03-29 00:28:20,98,1,92,43.6661,126.1923,Apr03,2020,4,3
Liaoning,China,2020-04-02 13:24:15,141,2,124,41.2956,122.6085,Apr03,2020,4,3
Macau,China,2020-04-03 17:47:04,43,0,10,22.1667,113.55,Apr03,2020,4,3
Manitoba,Canada,2020-04-03 22:52:30,182,2,0,53.7609,-98.8139,Apr03,2020,4,3
Martinique,France,2020-04-03 22:46:20,143,3,27,14.6415,-61.0242,Apr03,2020,4,3
Mayotte,France,2020-04-03 22:46:20,128,2,10,-12.8275,45.166244,Apr03,2020,4,3
Montserrat,United Kingdom,2020-04-03 22:46:20,6,0,0,16.742498,-62.187366,Apr03,2020,4,3
New Brunswick,Canada,2020-04-03 22:52:30,91,0,0,46.5653,-66.4619,Apr03,2020,4,3
New Caledonia,France,2020-04-03 22:46:20,18,0,1,-20.904305,165.618042,Apr03,2020,4,3
New South Wales,Australia,2020-04-03 22:52:45,2389,12,4,-33.8688,151.2093,Apr03,2020,4,3
Newfoundland and Labrador,Canada,2020-04-03 22:52:30,195,1,0,53.1355,-57.6604,Apr03,2020,4,3
Ningxia,China,2020-03-16 08:47:05,75,0,75,37.2692,106.1655,Apr03,2020,4,3
Northern Mariana Islands,US,2020-04-03 22:46:37,6,1,0,15.0979,145.6739,Apr03,2020,4,3
Northern Territory,Australia,2020-04-03 22:52:45,22,0,0,-12.4634,130.8456,Apr03,2020,4,3
Northwest Territories,Canada,2020-04-03 22:52:30,2,0,0,64.8255,-124.8457,Apr03,2020,4,3
Nova Scotia,Canada,2020-04-03 22:52:30,207,0,0,44.682,-63.7443,Apr03,2020,4,3
Ontario,Canada,2020-04-03 22:52:30,3255,67,0,51.2538,-85.3232,Apr03,2020,4,3
Prince Edward Island,Canada,2020-04-03 22:52:30,22,0,0,46.5107,-63.4168,Apr03,2020,4,3
Puerto Rico,US,2020-04-03 22:46:37,316,15,0,18.2208,-66.5901,Apr03,2020,4,3
Qinghai,China,2020-02-23 11:19:02,18,0,18,35.7452,95.9956,Apr03,2020,4,3
Quebec,Canada,2020-04-03 22:52:30,6101,61,0,52.9399,-73.5491,Apr03,2020,4,3
Queensland,Australia,2020-04-03 22:52:45,873,4,8,-27.4698,153.0251,Apr03,2020,4,3
