Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Jilin,Mainland China,2/3/2020 0:53,31,0,1,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Ningxia,Mainland China,2/2/2020 1:43,28,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Inner Mongolia,Mainland China,2/2/2020 3:43,27,0,1,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Xinjiang,Mainland China,2/3/2020 1:13,24,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Japan,2/1/2020 18:53,20,0,1,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Thailand,1/31/2020 10:37,19,0,5,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Singapore,2/2/2020 1:03,18,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,South Korea,2/2/2020 2:23,15,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Qinghai,Mainland China,2/2/2020 5:33,11,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Germany,2/2/2020 18:03,10,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Taiwan,Taiwan,1/31/2020 15:20,10,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Macau,Macau,2/2/2020 4:23,8,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Malaysia,1/31/2020 8:15,8,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,France,2/1/2020 1:52,6,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Vietnam,2/1/2020 7:38,6,0,1,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,United Arab Emirates,2/2/2020 5:43,5,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
New South Wales,Australia,2/1/2020 18:12,4,0,2,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Victoria,Australia,2/1/2020 18:12,4,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Ontario,Canada,2/1/2020 18:12,3,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Queensland,Australia,2/2/2020 22:33,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
South Australia,Australia,2/2/2020 22:33,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,India,2/2/2020 6:03,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Italy,1/31/2020 8:15,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Philippines,2/2/2020 3:33,2,1,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Russia,1/31/2020 16:13,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,UK,2/1/2020 1:52,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Chicago, IL",US,2/1/2020 19:43,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Santa Clara, CA",US,2/3/2020 0:43,2,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Cambodia,1/31/2020 8:15,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
British Columbia,Canada,2/1/2020 18:12,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Finland,1/31/2020 8:15,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
Tibet,Mainland China,2/1/2020 1:52,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Nepal,1/31/2020 8:15,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Spain,2/1/2020 23:43,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Sri Lanka,1/31/2020 8:15,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
,Sweden,2/1/2020 2:13,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Boston, MA",US,2/1/2020 19:43,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Los Angeles, CA",US,2/1/2020 19:53,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Orange, CA",US,2/1/2020 19:53,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Seattle, WA",US,2/1/2020 19:43,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
"Tempe, AZ",US,2/1/2020 19:43,1,0,0,2020-02-02 21:00:00,Feb02,2020,2,2,21,0
