Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Shanxi,Mainland China,2020-02-28T23:23:03,133,0,112,Feb28,2020,2,28,37.5777,112.2922
Liaoning,Mainland China,2020-02-27T14:13:06,121,1,93,Feb28,2020,2,28,41.2956,122.6085
Hong Kong,Hong Kong,2020-02-28T10:03:12,94,2,30,Feb28,2020,2,28,22.3,114.2
Jilin,Mainland China,2020-02-28T08:53:03,93,1,73,Feb28,2020,2,28,43.6661,126.1923
,Singapore,2020-02-26T19:33:02,93,0,62,Feb28,2020,2,28,1.2833,103.8333
Gansu,Mainland China,2020-02-28T02:33:02,91,2,82,Feb28,2020,2,28,36.0611,103.8343
Xinjiang,Mainland China,2020-02-28T07:43:02,76,3,52,Feb28,2020,2,28,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-28T07:23:03,75,0,45,Feb28,2020,2,28,44.0935,113.9448
Ningxia,Mainland China,2020-02-27T10:03:07,72,0,68,Feb28,2020,2,28,37.2692,106.1655
,France,2020-02-28T20:13:09,57,2,11,Feb28,2020,2,28,47.0,2.0
,Germany,2020-02-28T00:13:18,48,0,16,Feb28,2020,2,28,51.0,9.0
,Kuwait,2020-02-28T16:23:03,45,0,0,Feb28,2020,2,28,29.5,47.75
Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,44,0,0,Feb28,2020,2,28,35.4437,139.638
,Thailand,2020-02-28T07:53:02,41,0,28,Feb28,2020,2,28,15.0,101.0
,Bahrain,2020-02-28T15:33:03,36,0,0,Feb28,2020,2,28,26.0275,50.55
Taiwan,Taiwan,2020-02-28T07:13:08,34,1,6,Feb28,2020,2,28,23.7,121.0
,Spain,2020-02-28T15:33:03,32,0,2,Feb28,2020,2,28,40.0,-4.0
,Malaysia,2020-02-27T15:13:13,23,0,18,Feb28,2020,2,28,2.5,112.5
,UK,2020-02-28T20:13:09,20,0,8,Feb28,2020,2,28,55.0,-3.0
,United Arab Emirates,2020-02-28T04:13:09,19,0,5,Feb28,2020,2,28,24.0,54.0
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,Feb28,2020,2,28,35.7452,95.9956
,Vietnam,2020-02-25T08:53:02,16,0,16,Feb28,2020,2,28,16.0,108.0
Macau,Macau,2020-02-27T12:43:02,10,0,8,Feb28,2020,2,28,22.1667,113.55
From Diamond Princess,Australia,2020-02-27T03:33:06,8,0,0,Feb28,2020,2,28,35.4437,139.638
,Switzerland,2020-02-27T23:03:11,8,0,0,Feb28,2020,2,28,46.8182,8.2275
British Columbia,Canada,2020-02-27T03:33:06,7,0,3,Feb28,2020,2,28,49.2827,-123.1207
,Iraq,2020-02-27T22:23:11,7,0,0,Feb28,2020,2,28,33.0,44.0
,Sweden,2020-02-27T20:33:02,7,0,0,Feb28,2020,2,28,63.0,16.0
,Norway,2020-02-28T21:03:02,6,0,0,Feb28,2020,2,28,60.472,8.4689
Queensland,Australia,2020-02-21T05:43:02,5,0,1,Feb28,2020,2,28,-28.0167,153.4
"Toronto, ON",Canada,2020-02-27T22:43:02,5,0,2,Feb28,2020,2,28,43.6532,-79.3832
,Croatia,2020-02-28T15:43:03,5,0,0,Feb28,2020,2,28,45.1667,15.5
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb28,2020,2,28,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb28,2020,2,28,-37.8136,144.9631
,Greece,2020-02-28T15:33:03,4,0,0,Feb28,2020,2,28,39.0742,21.8243
,Israel,2020-02-28T15:53:03,4,0,1,Feb28,2020,2,28,31.0,35.0
,Oman,2020-02-26T04:53:02,4,0,0,Feb28,2020,2,28,21.0,57.0
,Austria,2020-02-27T14:03:03,3,0,0,Feb28,2020,2,28,47.5162,14.5501
,India,2020-02-16T07:43:02,3,0,3,Feb28,2020,2,28,21.0,78.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb28,2020,2,28,13.0,122.0
,Romania,2020-02-28T15:33:03,3,0,0,Feb28,2020,2,28,46.0,25.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb28,2020,2,28,-34.9285,138.6007
,Finland,2020-02-26T19:03:08,2,0,1,Feb28,2020,2,28,64.0,26.0
,Lebanon,2020-02-26T19:33:02,2,0,0,Feb28,2020,2,28,33.8547,35.8623
,Pakistan,2020-02-26T23:53:02,2,0,0,Feb28,2020,2,28,30.3753,69.3451
,Russia,2020-02-12T14:43:03,2,0,2,Feb28,2020,2,28,60.0,90.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb28,2020,2,28,41.8781,-87.6298
"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0,Feb28,2020,2,28,38.4747,-121.3542
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb28,2020,2,28,36.5761,-120.9876
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,Feb28,2020,2,28,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,Feb28,2020,2,28,37.3541,-121.9552
, Azerbaijan,2020-02-28T15:03:26,1,0,0,Feb28,2020,2,28,40.1431,47.5769
,Afghanistan,2020-02-24T23:33:02,1,0,0,Feb28,2020,2,28,33.0,65.0
,Algeria,2020-02-25T23:43:03,1,0,0,Feb28,2020,2,28,28.0339,1.6596
,Belarus,2020-02-28T16:23:03,1,0,0,Feb28,2020,2,28,53.7098,27.9534
,Belgium,2020-02-17T04:23:06,1,0,1,Feb28,2020,2,28,50.8333,4.0
,Brazil,2020-02-26T23:53:02,1,0,0,Feb28,2020,2,28,-14.235,-51.9253
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb28,2020,2,28,11.55,104.9167
" Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0,Feb28,2020,2,28,45.5017,-73.5673
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb28,2020,2,28,42.9849,-81.2453
,Denmark,2020-02-27T16:23:03,1,0,0,Feb28,2020,2,28,56.2639,9.5018
,Egypt,2020-02-28T04:13:09,1,0,1,Feb28,2020,2,28,26.0,30.0
,Estonia,2020-02-27T16:23:03,1,0,0,Feb28,2020,2,28,58.5953,25.0136
,Georgia,2020-02-27T16:23:03,1,0,0,Feb28,2020,2,28,42.3154,43.3569
,Iceland,2020-02-28T15:33:03,1,0,0,Feb28,2020,2,28,64.9631,-19.0208
,Lithuania,2020-02-28T16:23:03,1,0,0,Feb28,2020,2,28,55.1694,23.8813
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb28,2020,2,28,31.6927,88.0924
,Mexico,2020-02-28T15:03:26,1,0,0,Feb28,2020,2,28,23.0,-102.0
,Nepal,2020-02-12T14:43:03,1,0,1,Feb28,2020,2,28,28.1667,84.25
,Netherlands,2020-02-28T01:23:03,1,0,0,Feb28,2020,2,28,52.1326,5.2913
,New Zealand,2020-02-28T16:23:03,1,0,0,Feb28,2020,2,28,-40.9006,174.886
,Nigeria,2020-02-28T16:23:03,1,0,0,Feb28,2020,2,28,9.082,8.6753
,North Ireland,2020-02-28T05:43:02,1,0,0,Feb28,2020,2,28,54.7877,-6.4923
,North Macedonia,2020-02-27T16:23:03,1,0,0,Feb28,2020,2,28,41.6086,21.7453
,San Marino,2020-02-27T21:13:10,1,0,0,Feb28,2020,2,28,43.9424,12.4578
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb28,2020,2,28,7.0,81.0
"Boston, MA",US,2020-02-28T21:13:12,1,0,1,Feb28,2020,2,28,42.3601,-71.0589
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,Feb28,2020,2,28,40.745,-123.8695
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb28,2020,2,28,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb28,2020,2,28,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb28,2020,2,28,33.7879,-117.8531
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb28,2020,2,28,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb28,2020,2,28,47.6062,-122.3321
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,Feb28,2020,2,28,33.4255,-111.94
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb28,2020,2,28,29.3829,-98.6134
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb28,2020,2,28,41.2545,-95.9758
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,Feb28,2020,2,28,38.2721,-121.9399
