Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
,Argentina,2020-03-16T14:38:45,56,2,1,-38.4161,-63.6167,Mar16,2020,3,16
Alberta,Canada,2020-03-16T02:33:09,56,0,0,53.9333,-116.5765,Mar16,2020,3,16
,Panama,2020-03-16T14:38:45,55,1,0,8.538,-80.7821,Mar16,2020,3,16
,Serbia,2020-03-16T14:38:45,55,0,1,44.0165,21.0059,Mar16,2020,3,16
,Algeria,2020-03-16T14:38:45,54,4,12,28.0339,1.6596,Mar16,2020,3,16
,Brunei,2020-03-16T14:38:45,54,0,0,4.5353,114.7277,Mar16,2020,3,16
,Colombia,2020-03-16T14:38:45,54,0,0,4.5709,-74.2973,Mar16,2020,3,16
Minnesota,US,2020-03-16T16:53:06,54,0,0,45.6945,-93.9002,Mar16,2020,3,16
,Mexico,2020-03-16T14:38:45,53,0,4,23.6345,-102.5528,Mar16,2020,3,16
Michigan,US,2020-03-16T14:38:46,53,0,0,43.3266,-84.5361,Mar16,2020,3,16
,Armenia,2020-03-16T21:13:17,52,0,0,40.0691,45.0382,Mar16,2020,3,16
,Bulgaria,2020-03-16T14:38:45,52,2,0,42.7339,25.4858,Mar16,2020,3,16
Tennessee,US,2020-03-16T22:13:21,52,0,0,35.7478,-86.6923,Mar16,2020,3,16
,Albania,2020-03-16T14:38:45,51,1,0,41.1533,20.1683,Mar16,2020,3,16
Quebec,Canada,2020-03-16T20:13:20,50,0,0,52.9399,-73.5491,Mar16,2020,3,16
Ohio,US,2020-03-16T20:13:21,50,0,0,40.3888,-82.7649,Mar16,2020,3,16
Virginia,US,2020-03-16T22:13:21,49,1,0,37.7693,-78.17,Mar16,2020,3,16
Diamond Princess,US,2020-03-16T16:53:06,47,0,0,35.4437,139.638,Mar16,2020,3,16
Wisconsin,US,2020-03-16T20:13:20,47,0,1,44.2685,-89.6165,Mar16,2020,3,16
Nevada,US,2020-03-16T20:13:20,45,1,0,38.3135,-117.0554,Mar16,2020,3,16
Maryland,US,2020-03-16T20:13:20,41,0,3,39.0639,-76.8021,Mar16,2020,3,16
,Hungary,2020-03-16T14:38:45,39,1,1,47.1625,19.5033,Mar16,2020,3,16
Oregon,US,2020-03-16T02:33:09,39,1,0,44.572,-122.0709,Mar16,2020,3,16
Utah,US,2020-03-16T22:33:03,39,0,0,40.15,-111.8624,Mar16,2020,3,16
North Carolina,US,2020-03-16T23:53:03,38,0,0,35.6301,-79.8064,Mar16,2020,3,16
,Ecuador,2020-03-16T02:33:08,37,2,0,-1.8312,-78.1834,Mar16,2020,3,16
,Belarus,2020-03-16T14:38:45,36,0,3,53.7098,27.9534,Mar16,2020,3,16
,Costa Rica,2020-03-16T02:33:08,35,0,0,9.7489,-83.7534,Mar16,2020,3,16
,Latvia,2020-03-16T14:38:45,34,0,1,56.8796,24.6032,Mar16,2020,3,16
,Cyprus,2020-03-16T02:33:08,33,0,0,35.1264,33.4299,Mar16,2020,3,16
,Georgia,2020-03-16T02:13:16,33,0,1,42.3154,43.3569,Mar16,2020,3,16
South Carolina,US,2020-03-16T22:33:03,33,1,0,33.8569,-80.945,Mar16,2020,3,16
,Malta,2020-03-16T15:33:03,30,0,2,35.9375,14.3754,Mar16,2020,3,16
Connecticut,US,2020-03-16T20:13:20,30,0,0,41.5978,-72.7554,Mar16,2020,3,16
South Australia,Australia,2020-03-16T14:38:46,29,0,3,-34.9285,138.6007,Mar16,2020,3,16
,Morocco,2020-03-16T14:38:45,29,1,1,31.7917,-7.0926,Mar16,2020,3,16
Alabama,US,2020-03-16T22:33:03,29,0,0,32.3182,-86.9023,Mar16,2020,3,16
Western Australia,Australia,2020-03-16T14:38:46,28,1,0,-31.9505,115.8605,Mar16,2020,3,16
,Sri Lanka,2020-03-16T15:53:45,28,0,1,7.8731,80.7718,Mar16,2020,3,16
,Bosnia and Herzegovina,2020-03-16T21:13:17,25,0,0,43.9159,17.6791,Mar16,2020,3,16
Indiana,US,2020-03-16T22:33:03,25,1,0,39.8494,-86.2583,Mar16,2020,3,16
,Senegal,2020-03-16T01:13:13,24,0,2,14.4974,-14.4524,Mar16,2020,3,16
,Moldova,2020-03-16T00:22:11,23,0,0,47.4116,28.3699,Mar16,2020,3,16
Iowa,US,2020-03-16T23:53:03,23,0,0,42.0115,-93.2105,Mar16,2020,3,16
,Oman,2020-03-16T00:22:11,22,0,9,21.4735,55.9754,Mar16,2020,3,16
Arkansas,US,2020-03-16T17:13:23,22,0,0,34.9697,-92.3731,Mar16,2020,3,16
District of Columbia,US,2020-03-16T23:53:03,22,0,0,38.8974,-77.0268,Mar16,2020,3,16
,Afghanistan,2020-03-16T14:38:45,21,0,1,33.9391,67.71,Mar16,2020,3,16
Kentucky,US,2020-03-16T18:33:03,21,1,1,37.6681,-84.6701,Mar16,2020,3,16
Rhode Island,US,2020-03-16T18:14:12,21,0,0,41.6809,-71.5118,Mar16,2020,3,16
,Tunisia,2020-03-16T01:13:13,20,0,0,33.8869,9.5375,Mar16,2020,3,16
Grand Princess,US,2020-03-16T17:13:23,20,0,0,37.6489,-122.6655,Mar16,2020,3,16
Qinghai,China,2020-03-11T02:18:14,18,0,18,35.7452,95.9956,Mar16,2020,3,16
Faroe Islands,Denmark,2020-03-16T14:38:45,18,0,0,61.8926,-6.9118,Mar16,2020,3,16
,North Macedonia,2020-03-16T14:38:45,18,0,1,41.6086,21.7453,Mar16,2020,3,16
,Turkey,2020-03-16T01:13:13,18,0,0,38.9637,35.2433,Mar16,2020,3,16
Arizona,US,2020-03-16T17:13:23,18,0,1,33.7298,-111.4312,Mar16,2020,3,16
Nebraska,US,2020-03-16T17:13:23,18,0,0,41.1254,-98.2681,Mar16,2020,3,16
,Jordan,2020-03-16T15:13:35,17,0,1,30.5852,36.2384,Mar16,2020,3,16
,Lithuania,2020-03-16T14:38:45,17,0,1,55.1694,23.8813,Mar16,2020,3,16
Maine,US,2020-03-16T18:14:12,17,0,0,44.6939,-69.3819,Mar16,2020,3,16
New Hampshire,US,2020-03-16T22:33:03,17,0,0,43.4525,-71.5639,Mar16,2020,3,16
New Mexico,US,2020-03-16T02:53:12,17,0,0,34.8405,-106.2485,Mar16,2020,3,16
,Venezuela,2020-03-16T00:53:03,17,0,0,6.4238,-66.5897,Mar16,2020,3,16
,Azerbaijan,2020-03-16T14:38:45,15,1,6,40.1431,47.5769,Mar16,2020,3,16
,Burkina Faso,2020-03-16T14:38:45,15,0,0,12.2383,-1.5616,Mar16,2020,3,16
,Martinique,2020-03-16T14:38:45,15,1,0,14.6415,-61.0242,Mar16,2020,3,16
,Maldives,2020-03-15T18:20:18,13,0,0,3.2028,73.2207,Mar16,2020,3,16
Mississippi,US,2020-03-16T22:33:03,13,0,0,32.7416,-89.6787,Mar16,2020,3,16
Vermont,US,2020-03-16T17:13:23,12,0,0,44.0459,-72.7107,Mar16,2020,3,16
,Bolivia,2020-03-16T14:38:45,11,0,0,-16.2902,-63.5887,Mar16,2020,3,16
Macau,China,2020-03-16T00:22:10,11,0,10,22.1667,113.55,Mar16,2020,3,16
,Dominican Republic,2020-03-14T20:53:02,11,0,0,18.7357,-70.1627,Mar16,2020,3,16
,French Guiana,2020-03-16T14:38:46,11,0,0,3.9339,-53.1258,Mar16,2020,3,16
Kansas,US,2020-03-16T17:13:23,11,1,0,38.5266,-96.7265,Mar16,2020,3,16
,Jamaica,2020-03-16T01:53:03,10,0,2,18.1096,-77.2975,Mar16,2020,3,16
,Kazakhstan,2020-03-16T14:38:45,10,0,0,48.0196,66.9237,Mar16,2020,3,16
Oklahoma,US,2020-03-16T18:14:12,10,0,0,35.5653,-96.9289,Mar16,2020,3,16
South Dakota,US,2020-03-16T20:13:20,10,1,0,44.2998,-99.4388,Mar16,2020,3,16
,Reunion,2020-03-16T14:38:45,9,0,0,-21.1151,55.5364,Mar16,2020,3,16
,Bangladesh,2020-03-16T14:38:45,8,0,2,23.685,90.3563,Mar16,2020,3,16
,New Zealand,2020-03-15T18:20:18,8,0,0,-40.9006,174.886,Mar16,2020,3,16
,Paraguay,2020-03-16T14:38:45,8,0,0,-23.4425,-58.4438,Mar16,2020,3,16
Delaware,US,2020-03-16T20:13:20,8,0,0,39.3185,-75.5071,Mar16,2020,3,16
,Uruguay,2020-03-16T14:38:45,8,0,0,-32.5228,-55.7658,Mar16,2020,3,16
Tasmania,Australia,2020-03-16T14:38:46,7,0,0,-41.4545,145.9707,Mar16,2020,3,16
,Cambodia,2020-03-14T12:53:07,7,0,1,12.5657,104.991,Mar16,2020,3,16
Manitoba,Canada,2020-03-16T02:53:12,7,0,0,53.7609,-98.8139,Mar16,2020,3,16
Saskatchewan,Canada,2020-03-16T20:13:20,7,0,0,52.9399,-106.4509,Mar16,2020,3,16
,Monaco,2020-03-16T14:38:45,7,0,0,43.7384,7.4246,Mar16,2020,3,16
Hawaii,US,2020-03-16T02:53:12,7,0,0,21.0943,-157.4983,Mar16,2020,3,16
Montana,US,2020-03-15T18:20:19,7,0,0,46.9219,-110.4544,Mar16,2020,3,16
,Ukraine,2020-03-16T21:13:17,7,1,0,48.3794,31.1656,Mar16,2020,3,16
New Brunswick,Canada,2020-03-16T02:53:12,6,0,0,46.5653,-66.4619,Mar16,2020,3,16
,Ghana,2020-03-15T18:20:18,6,0,0,7.9465,-1.0232,Mar16,2020,3,16
,Guadeloupe,2020-03-16T14:38:45,6,0,0,16.265,-61.551,Mar16,2020,3,16
,Honduras,2020-03-16T14:38:45,6,0,0,15.2,-86.2419,Mar16,2020,3,16
Missouri,US,2020-03-16T17:13:23,6,0,0,38.4561,-92.2884,Mar16,2020,3,16
Channel Islands,United Kingdom,2020-03-16T14:38:45,6,0,0,49.3723,-2.3644,Mar16,2020,3,16
,Uzbekistan,2020-03-16T14:38:45,6,0,0,41.3775,64.5853,Mar16,2020,3,16
Nova Scotia,Canada,2020-03-16T17:53:03,5,0,0,44.682,-63.7443,Mar16,2020,3,16
,Ethiopia,2020-03-16T14:38:45,5,0,0,9.145,40.4897,Mar16,2020,3,16
French Guiana,France,2020-03-16T14:38:45,5,0,0,4.0,-53.0,Mar16,2020,3,16
,Rwanda,2020-03-16T01:33:03,5,0,0,-1.9403,29.8739,Mar16,2020,3,16
Idaho,US,2020-03-15T18:20:19,5,0,0,44.2405,-114.4788,Mar16,2020,3,16
Puerto Rico,US,2020-03-16T00:22:11,5,0,0,18.2208,-66.5901,Mar16,2020,3,16
,Cameroon,2020-03-16T02:33:08,4,0,0,3.848,11.5021,Mar16,2020,3,16
,Cuba,2020-03-13T23:53:02,4,0,0,21.5218,-77.7812,Mar16,2020,3,16
,Guyana,2020-03-15T18:20:19,4,1,0,4.8604,-58.9302,Mar16,2020,3,16
,Liechtenstein,2020-03-14T20:53:02,4,0,0,47.166,9.5554,Mar16,2020,3,16
,Trinidad and Tobago,2020-03-16T14:38:45,4,0,0,10.6918,-61.2225,Mar16,2020,3,16
French Polynesia,France,2020-03-15T18:20:19,3,0,0,-17.6797,-149.4068,Mar16,2020,3,16
Guadeloupe,France,2020-03-16T14:38:45,3,0,0,16.25,-61.5833,Mar16,2020,3,16
Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0,17.9,-62.8333,Mar16,2020,3,16
,Guam,2020-03-16T02:13:16,3,0,0,13.4443,144.7937,Mar16,2020,3,16
,Kenya,2020-03-16T00:22:11,3,0,0,-0.0236,37.9062,Mar16,2020,3,16
,Puerto Rico,2020-03-16T14:38:45,3,0,0,18.2,-66.5,Mar16,2020,3,16
,Seychelles,2020-03-16T01:13:13,3,0,0,-4.6796,55.492,Mar16,2020,3,16
Guam,US,2020-03-15T18:20:19,3,0,0,13.4443,144.7937,Mar16,2020,3,16
Wyoming,US,2020-03-15T02:53:03,3,0,0,42.756,-107.3025,Mar16,2020,3,16
,Andorra,2020-03-16T02:33:08,2,0,1,42.5063,1.5218,Mar16,2020,3,16
,Aruba,2020-03-13T23:53:03,2,0,0,12.5211,-69.9683,Mar16,2020,3,16
Australian Capital Territory,Australia,2020-03-16T14:38:46,2,0,0,-35.4735,149.0124,Mar16,2020,3,16
Grand Princess,Canada,2020-03-16T00:22:11,2,0,0,37.6489,-122.6655,Mar16,2020,3,16
,Congo (Kinshasa),2020-03-13T22:22:02,2,0,0,-4.0383,21.7587,Mar16,2020,3,16
St Martin,France,2020-03-14T16:33:03,2,0,0,18.0708,-63.0501,Mar16,2020,3,16
,Guatemala,2020-03-16T14:38:45,2,1,0,15.7835,-90.2308,Mar16,2020,3,16
,Jersey,2020-03-14T16:33:03,2,0,0,49.19,-2.11,Mar16,2020,3,16
,Kosovo,2020-03-15T18:20:19,2,0,0,42.6026,20.903,Mar16,2020,3,16
,Namibia,2020-03-14T16:33:03,2,0,0,-22.9576,18.4904,Mar16,2020,3,16
,Nigeria,2020-03-13T22:22:02,2,0,0,9.082,8.6753,Mar16,2020,3,16
,Saint Lucia,2020-03-16T00:22:11,2,0,0,13.9094,-60.9789,Mar16,2020,3,16
,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0,17.0608,-61.7964,Mar16,2020,3,16
Northern Territory,Australia,2020-03-14T01:53:03,1,0,0,-12.4634,130.8456,Mar16,2020,3,16
,Benin,2020-03-16T14:38:46,1,0,0,9.3077,2.3158,Mar16,2020,3,16
,Bhutan,2020-03-13T22:22:02,1,0,0,27.5142,90.4336,Mar16,2020,3,16
Newfoundland and Labrador,Canada,2020-03-15T02:13:21,1,0,0,53.1355,-57.6604,Mar16,2020,3,16
Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,0,46.5107,-63.4168,Mar16,2020,3,16
,Central African Republic,2020-03-16T03:33:03,1,0,0,6.6111,20.9394,Mar16,2020,3,16
Tibet,China,2020-03-11T02:18:14,1,0,1,31.6927,88.0924,Mar16,2020,3,16
,Congo (Brazzaville),2020-03-16T14:38:45,1,0,0,-0.228,15.8277,Mar16,2020,3,16
,Cote d'Ivoire,2020-03-13T22:22:02,1,0,0,7.54,-5.5471,Mar16,2020,3,16
,Equatorial Guinea,2020-03-15T06:41:54,1,0,0,1.5,10.0,Mar16,2020,3,16
,Eswatini,2020-03-15T06:41:54,1,0,0,-26.5225,31.4659,Mar16,2020,3,16
Mayotte,France,2020-03-16T14:38:45,1,0,0,-12.8431,45.1383,Mar16,2020,3,16
,Gabon,2020-03-14T13:33:04,1,0,0,-0.8037,11.6094,Mar16,2020,3,16
,Greenland,2020-03-16T16:53:06,1,0,0,71.7069,-42.6043,Mar16,2020,3,16
,Guernsey,2020-03-13T22:22:03,1,0,0,49.45,-2.58,Mar16,2020,3,16
,Guinea,2020-03-15T06:41:54,1,0,0,9.9456,-9.6966,Mar16,2020,3,16
,Holy See,2020-03-13T22:22:02,1,0,0,41.9029,12.4534,Mar16,2020,3,16
,Liberia,2020-03-16T14:38:46,1,0,0,6.4281,-9.4295,Mar16,2020,3,16
,Mauritania,2020-03-15T18:20:19,1,0,0,21.0079,-10.9408,Mar16,2020,3,16
,Mayotte,2020-03-16T14:38:45,1,0,0,-12.8275,45.1662,Mar16,2020,3,16
,Mongolia,2020-03-13T22:22:02,1,0,0,46.8625,103.8467,Mar16,2020,3,16
,Nepal,2020-03-13T22:22:03,1,0,1,28.3949,84.124,Mar16,2020,3,16
Curacao,Netherlands,2020-03-16T00:22:11,1,0,0,12.1696,-68.99,Mar16,2020,3,16
,Republic of the Congo,2020-03-16T03:33:03,1,0,0,-1.44,15.556,Mar16,2020,3,16
,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0,12.9843,-61.2872,Mar16,2020,3,16
,Somalia,2020-03-16T14:38:46,1,0,0,5.1521,46.1996,Mar16,2020,3,16
,Sudan,2020-03-14T01:13:32,1,1,0,12.8628,30.2176,Mar16,2020,3,16
,Suriname,2020-03-14T16:33:03,1,0,0,3.9193,-56.0278,Mar16,2020,3,16
,Tanzania,2020-03-16T14:38:45,1,0,0,-6.369,34.8888,Mar16,2020,3,16
,The Bahamas,2020-03-16T03:33:03,1,0,0,24.25,-76.0,Mar16,2020,3,16
,Togo,2020-03-13T22:22:02,1,0,0,8.6195,0.8248,Mar16,2020,3,16
Alaska,US,2020-03-13T14:53:03,1,0,0,61.3707,-152.4044,Mar16,2020,3,16
North Dakota,US,2020-03-12T09:33:03,1,0,0,47.5289,-99.784,Mar16,2020,3,16
Virgin Islands,US,2020-03-16T00:22:11,1,0,0,18.3358,-64.8963,Mar16,2020,3,16
Cayman Islands,United Kingdom,2020-03-16T14:53:04,1,1,0,19.3133,-81.2546,Mar16,2020,3,16
Gibraltar,United Kingdom,2020-03-14T16:33:03,1,0,1,36.1408,-5.3536,Mar16,2020,3,16
From Diamond Princess,Australia,2020-03-14T02:33:04,0,0,0,35.4437,139.638,Mar16,2020,3,16
West Virginia,US,2020-03-10T02:33:04,0,0,0,38.4912,-80.9545,Mar16,2020,3,16
,occupied Palestinian territory,2020-03-11T20:53:02,0,0,0,31.9522,35.2332,Mar16,2020,3,16
