Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-14 23:33:31,3953,114,0,32.3182,-86.9023,Apr14,2020,4,14
Alaska,US,2020-04-14 23:33:31,285,9,0,61.3707,-152.4044,Apr14,2020,4,14
Arizona,US,2020-04-14 23:33:31,3809,131,0,33.7298,-111.4312,Apr14,2020,4,14
Arkansas,US,2020-04-14 23:33:31,1498,32,0,34.9697,-92.3731,Apr14,2020,4,14
California,US,2020-04-14 23:33:31,25356,768,0,36.1162,-119.6816,Apr14,2020,4,14
Colorado,US,2020-04-14 23:33:31,7950,327,0,39.0598,-105.3111,Apr14,2020,4,14
Connecticut,US,2020-04-14 23:33:31,13989,671,0,41.5978,-72.7554,Apr14,2020,4,14
Delaware,US,2020-04-14 23:33:31,1926,43,0,39.3185,-75.5071,Apr14,2020,4,14
District of Columbia,US,2020-04-14 23:33:31,2058,67,0,38.8974,-77.0268,Apr14,2020,4,14
Florida,US,2020-04-14 23:33:31,21628,571,0,27.7663,-81.6868,Apr14,2020,4,14
Georgia,US,2020-04-14 23:33:31,14578,525,0,33.0406,-83.6431,Apr14,2020,4,14
Hawaii,US,2020-04-14 23:33:31,511,9,0,21.0943,-157.4983,Apr14,2020,4,14
Idaho,US,2020-04-14 23:33:31,1464,33,0,44.2405,-114.4788,Apr14,2020,4,14
Illinois,US,2020-04-14 23:33:31,23248,868,0,40.3495,-88.9861,Apr14,2020,4,14
Indiana,US,2020-04-14 23:33:31,8527,387,0,39.8494,-86.2583,Apr14,2020,4,14
Iowa,US,2020-04-14 23:33:31,1899,49,0,42.0115,-93.2105,Apr14,2020,4,14
Kansas,US,2020-04-14 23:33:31,1441,69,0,38.5266,-96.7265,Apr14,2020,4,14
Kentucky,US,2020-04-14 23:33:31,2048,106,0,37.6681,-84.6701,Apr14,2020,4,14
Louisiana,US,2020-04-14 23:33:31,21518,1013,0,31.1695,-91.8678,Apr14,2020,4,14
Maine,US,2020-04-14 23:33:31,735,20,0,44.6939,-69.3819,Apr14,2020,4,14
Maryland,US,2020-04-14 23:33:31,9472,302,0,39.0639,-76.8021,Apr14,2020,4,14
Massachusetts,US,2020-04-14 23:33:31,28164,844,0,42.2302,-71.5301,Apr14,2020,4,14
Michigan,US,2020-04-14 23:33:31,27001,1768,0,43.3266,-84.5361,Apr14,2020,4,14
Minnesota,US,2020-04-14 23:33:31,1695,79,0,45.6945,-93.9002,Apr14,2020,4,14
Mississippi,US,2020-04-14 23:33:31,3087,111,0,32.7416,-89.6787,Apr14,2020,4,14
Missouri,US,2020-04-14 23:33:31,4746,149,0,38.4561,-92.2884,Apr14,2020,4,14
Montana,US,2020-04-14 23:33:31,399,7,0,46.9219,-110.4544,Apr14,2020,4,14
Nebraska,US,2020-04-14 23:33:31,897,20,0,41.1254,-98.2681,Apr14,2020,4,14
Nevada,US,2020-04-14 23:33:31,3134,126,0,38.3135,-117.0554,Apr14,2020,4,14
New Hampshire,US,2020-04-14 23:33:31,922,25,0,43.4525,-71.5639,Apr14,2020,4,14
New Jersey,US,2020-04-14 23:33:31,68824,2805,0,40.2989,-74.521,Apr14,2020,4,14
New Mexico,US,2020-04-14 23:33:31,1345,31,0,34.8405,-106.2485,Apr14,2020,4,14
New York,US,2020-04-14 23:33:31,203020,10842,0,42.1657,-74.9481,Apr14,2020,4,14
North Carolina,US,2020-04-14 23:33:31,5113,112,0,35.6301,-79.8064,Apr14,2020,4,14
North Dakota,US,2020-04-14 23:33:31,341,8,0,47.5289,-99.784,Apr14,2020,4,14
Northern Mariana Islands,US,2020-04-14 23:33:31,5,1,0,15.0979,145.6739,Apr14,2020,4,14
Ohio,US,2020-04-14 23:33:31,7285,324,0,40.3888,-82.7649,Apr14,2020,4,14
Oklahoma,US,2020-04-14 23:33:31,2184,108,0,35.5653,-96.9289,Apr14,2020,4,14
Oregon,US,2020-04-14 23:33:31,1633,55,0,44.572,-122.0709,Apr14,2020,4,14
Pennsylvania,US,2020-04-14 23:33:31,25465,691,0,40.5908,-77.2098,Apr14,2020,4,14
Rhode Island,US,2020-04-14 23:33:31,3251,80,0,41.6809,-71.5118,Apr14,2020,4,14
South Carolina,US,2020-04-14 23:33:31,3553,97,0,33.8569,-80.945,Apr14,2020,4,14
South Dakota,US,2020-04-14 23:33:31,988,6,0,44.2998,-99.4388,Apr14,2020,4,14
Tennessee,US,2020-04-14 23:33:31,5827,124,0,35.7478,-86.6923,Apr14,2020,4,14
Texas,US,2020-04-14 23:33:31,15006,342,0,31.0545,-97.5635,Apr14,2020,4,14
Utah,US,2020-04-14 23:33:31,2417,18,0,40.15,-111.8624,Apr14,2020,4,14
Vermont,US,2020-04-14 23:33:31,752,29,0,44.0459,-72.7107,Apr14,2020,4,14
Virginia,US,2020-04-14 23:33:31,6182,154,0,37.7693,-78.17,Apr14,2020,4,14
Washington,US,2020-04-14 23:33:31,10799,530,0,47.4009,-121.4905,Apr14,2020,4,14
West Virginia,US,2020-04-14 23:33:31,640,9,0,38.4912,-80.9545,Apr14,2020,4,14
Wisconsin,US,2020-04-14 23:33:31,3555,170,0,44.2685,-89.6165,Apr14,2020,4,14
Wyoming,US,2020-04-14 23:33:31,282,1,0,42.756,-107.3025,Apr14,2020,4,14
Alberta,Canada,2020-04-14 23:40:54,1870,48,0,53.9333,-116.5765,Apr14,2020,4,14
Anguilla,United Kingdom,2020-04-14 23:33:12,3,0,1,18.2206,-63.0686,Apr14,2020,4,14
Anhui,China,2020-04-09 01:12:20,991,6,984,31.8257,117.2264,Apr14,2020,4,14
Aruba,Netherlands,2020-04-14 23:33:12,92,0,32,12.5211,-69.9683,Apr14,2020,4,14
Australian Capital Territory,Australia,2020-04-14 23:41:11,103,2,72,-35.4735,149.0124,Apr14,2020,4,14
Beijing,China,2020-04-14 01:21:44,589,8,491,40.1824,116.4142,Apr14,2020,4,14
Bermuda,United Kingdom,2020-04-14 23:33:12,57,5,30,32.3078,-64.7505,Apr14,2020,4,14
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-14 23:33:12,3,0,0,12.1784,-68.2385,Apr14,2020,4,14
British Columbia,Canada,2020-04-14 23:40:54,1490,69,0,53.7267,-127.6476,Apr14,2020,4,14
British Virgin Islands,United Kingdom,2020-04-14 23:33:12,3,0,2,18.4207,-64.64,Apr14,2020,4,14
Cayman Islands,United Kingdom,2020-04-14 23:33:12,54,1,6,19.3133,-81.2546,Apr14,2020,4,14
Channel Islands,United Kingdom,2020-04-14 23:33:12,440,13,48,49.3723,-2.3644,Apr14,2020,4,14
Chongqing,China,2020-03-29 00:14:12,579,6,570,30.0572,107.874,Apr14,2020,4,14
Curacao,Netherlands,2020-04-14 23:33:12,14,1,10,12.1696,-68.99,Apr14,2020,4,14
Diamond Princess,US,2020-04-14 23:33:31,49,0,0,,,Apr14,2020,4,14
Falkland Islands (Malvinas),United Kingdom,2020-04-14 23:33:12,11,0,1,-51.7963,-59.5236,Apr14,2020,4,14
Faroe Islands,Denmark,2020-04-14 23:33:12,184,0,163,61.8926,-6.9118,Apr14,2020,4,14
French Guiana,France,2020-04-14 23:33:12,86,0,51,4.0,-53.0,Apr14,2020,4,14
French Polynesia,France,2020-04-14 23:33:12,55,0,0,-17.6797,-149.4068,Apr14,2020,4,14
Fujian,China,2020-04-14 01:59:13,353,1,329,26.0789,117.9874,Apr14,2020,4,14
Gansu,China,2020-04-14 14:31:10,139,2,136,37.8099,101.0583,Apr14,2020,4,14
Gibraltar,United Kingdom,2020-04-14 23:33:12,129,0,93,36.1408,-5.3536,Apr14,2020,4,14
Grand Princess,Canada,2020-04-14 23:40:54,13,0,0,,,Apr14,2020,4,14
Grand Princess,US,2020-04-14 23:33:31,103,0,0,,,Apr14,2020,4,14
Greenland,Denmark,2020-04-14 23:33:12,11,0,11,71.7069,-42.6043,Apr14,2020,4,14
Guadeloupe,France,2020-04-14 23:33:12,145,8,67,16.265,-61.551,Apr14,2020,4,14
Guam,US,2020-04-14 23:33:31,133,5,0,13.4443,144.7937,Apr14,2020,4,14
Guangdong,China,2020-04-14 10:29:41,1564,8,1458,23.3417,113.4244,Apr14,2020,4,14
Guangxi,China,2020-04-02 00:16:02,254,2,252,23.8298,108.7881,Apr14,2020,4,14
Guizhou,China,2020-03-18 01:37:43,146,2,144,26.8154,106.8748,Apr14,2020,4,14
Hainan,China,2020-03-24 04:19:14,168,6,162,19.1959,109.7453,Apr14,2020,4,14
Hebei,China,2020-04-14 01:49:04,327,6,314,39.549,116.1306,Apr14,2020,4,14
Heilongjiang,China,2020-04-14 00:52:07,819,13,470,47.861999999999995,127.7615,Apr14,2020,4,14
Henan,China,2020-04-14 00:43:57,1276,22,1254,33.882,113.61399999999999,Apr14,2020,4,14
Hong Kong,China,2020-04-14 10:29:41,1012,4,434,22.3,114.2,Apr14,2020,4,14
