Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Guizhou,Mainland China,1/27/20 20:30,9,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Hong Kong,Hong Kong,1/27/20 20:30,8,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Ningxia,Mainland China,1/27/20 20:30,7,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Jilin,Mainland China,1/27/20 20:30,6,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Macau,Macau,1/27/20 20:30,6,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Qinghai,Mainland China,1/27/20 20:30,6,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Taiwan,Taiwan,1/27/20 20:30,5,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Xinjiang,Mainland China,1/27/20 20:30,5,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Washington,US,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Illinois,US,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
California,US,1/27/20 20:30,2,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Arizona,US,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Japan,1/27/20 20:30,4,,1.0,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Thailand,1/27/20 20:30,8,,2.0,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,South Korea,1/27/20 20:30,4,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Singapore ,1/27/20 20:30,5,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Vietnam,1/27/20 20:30,2,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,France,1/27/20 20:30,3,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Nepal,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Malaysia ,1/27/20 20:30,4,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Ontario,Canada,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Cambodia,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Sri Lanka,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
,Ivory Coast,1/27/20 20:30,0,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
New South Wales,Australia,1/27/20 20:30,4,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Victoria,Australia,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
Bavaria,Germany,1/27/20 20:30,1,,,2020-01-27 20:30:00,Jan27,2020,1,27,20,30
