Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,1/29/20 19:30,3554,125.0,88.0,Jan29,2020,1,29,30.9756,112.2707
Zhejiang,Mainland China,1/29/20 19:30,296,,3.0,Jan29,2020,1,29,29.1832,120.0934
Guangdong,Mainland China,1/29/20 19:30,277,,5.0,Jan29,2020,1,29,23.3417,113.4244
Hunan,Mainland China,1/29/20 19:30,221,,,Jan29,2020,1,29,27.6104,111.7088
Henan,Mainland China,1/29/20 19:30,206,2.0,1.0,Jan29,2020,1,29,33.882,113.614
Anhui,Mainland China,1/29/20 19:30,152,,2.0,Jan29,2020,1,29,31.8257,117.2264
Chongqing,Mainland China,1/29/20 19:30,147,,1.0,Jan29,2020,1,29,30.0572,107.874
Shandong,Mainland China,1/29/20 19:30,130,,1.0,Jan29,2020,1,29,36.3427,118.1498
Beijing,Mainland China,1/29/20 19:30,111,1.0,4.0,Jan29,2020,1,29,40.1824,116.4142
Jiangxi,Mainland China,1/29/20 19:30,109,,3.0,Jan29,2020,1,29,27.614,115.7221
Sichuan,Mainland China,1/29/20 19:30,108,1.0,1.0,Jan29,2020,1,29,30.6171,102.7103
Jiangsu,Mainland China,1/29/20 19:30,99,,1.0,Jan29,2020,1,29,32.9711,119.455
Shanghai,Mainland China,1/29/20 19:30,96,1.0,5.0,Jan29,2020,1,29,31.202,121.4491
Fujian,Mainland China,1/29/20 19:30,84,,,Jan29,2020,1,29,26.0789,117.9874
Guangxi,Mainland China,1/29/20 19:30,58,,2.0,Jan29,2020,1,29,23.8298,108.7881
Shaanxi,Mainland China,1/29/20 19:30,56,,,Jan29,2020,1,29,35.1917,108.8701
Yunnan,Mainland China,1/29/20 19:30,55,,,Jan29,2020,1,29,24.974,101.487
Hebei,Mainland China,1/29/20 19:30,48,1.0,,Jan29,2020,1,29,38.0428,114.5149
Hainan,Mainland China,1/29/20 19:30,43,1.0,,Jan29,2020,1,29,19.1959,109.7453
Liaoning,Mainland China,1/29/20 19:30,39,,1.0,Jan29,2020,1,29,41.2956,122.6085
Heilongjiang,Mainland China,1/29/20 19:30,38,1.0,,Jan29,2020,1,29,47.862,127.7615
Tianjin,Mainland China,1/29/20 19:30,27,,,Jan29,2020,1,29,39.3054,117.323
Shanxi,Mainland China,1/29/20 19:30,27,,1.0,Jan29,2020,1,29,37.5777,112.2922
Gansu,Mainland China,1/29/20 19:30,24,,,Jan29,2020,1,29,36.0611,103.8343
Inner Mongolia,Mainland China,1/29/20 19:30,16,,,Jan29,2020,1,29,44.0935,113.9448
Xinjiang,Mainland China,1/29/20 19:30,13,,,Jan29,2020,1,29,41.1129,85.2401
Ningxia,Mainland China,1/29/20 19:30,12,,,Jan29,2020,1,29,37.2692,106.1655
Hong Kong,Hong Kong,1/29/20 19:30,10,,,Jan29,2020,1,29,22.3,114.2
Guizhou,Mainland China,1/29/20 19:30,9,,1.0,Jan29,2020,1,29,26.8154,106.8748
Jilin,Mainland China,1/29/20 19:30,9,,,Jan29,2020,1,29,43.6661,126.1923
Taiwan,Taiwan,1/29/20 19:30,8,,,Jan29,2020,1,29,23.7,121.0
Macau,Macau,1/29/20 19:30,7,,,Jan29,2020,1,29,22.1667,113.55
Qinghai,Mainland China,1/29/20 19:30,6,,,Jan29,2020,1,29,35.7452,95.9956
Washington,US,1/29/20 19:30,1,,,Jan29,2020,1,29,47.608013,-122.335167
Illinois,US,1/29/20 19:30,1,,,Jan29,2020,1,29,40.6331,-89.3985
California,US,1/29/20 19:30,2,,,Jan29,2020,1,29,36.7783,-119.4179
Arizona,US,1/29/20 19:30,1,,,Jan29,2020,1,29,34.048927,-111.093735
,Japan,1/29/20 19:30,7,,1.0,Jan29,2020,1,29,36.0,138.0
,Thailand,1/29/20 19:30,14,,5.0,Jan29,2020,1,29,15.0,101.0
,South Korea,1/29/20 19:30,4,,,Jan29,2020,1,29,36.0,128.0
,Singapore,1/29/20 19:30,7,,,Jan29,2020,1,29,1.2833,103.8333
,Vietnam,1/29/20 19:30,2,,,Jan29,2020,1,29,16.0,108.0
,France,1/29/20 19:30,5,,,Jan29,2020,1,29,47.0,2.0
,Nepal,1/29/20 19:30,1,,,Jan29,2020,1,29,28.1667,84.25
,Malaysia,1/29/20 19:30,7,,,Jan29,2020,1,29,2.5,112.5
Ontario,Canada,1/29/20 19:30,1,,,Jan29,2020,1,29,51.2538,-85.3232
British Columbia,Canada,1/29/20 19:30,1,,,Jan29,2020,1,29,49.2827,-123.1207
,Cambodia,1/29/20 19:30,1,,,Jan29,2020,1,29,11.55,104.9167
,Sri Lanka,1/29/20 19:30,1,,,Jan29,2020,1,29,7.0,81.0
New South Wales,Australia,1/29/20 19:30,4,,,Jan29,2020,1,29,-33.8688,151.2093
Victoria,Australia,1/29/20 19:30,1,,,Jan29,2020,1,29,-37.8136,144.9631
Bavaria,Germany,1/29/20 19:30,4,,,Jan29,2020,1,29,48.7904,11.4979
,Finland,1/29/20 19:30,1,,,Jan29,2020,1,29,64.0,26.0
,United Arab Emirates,1/29/20 19:30,4,,,Jan29,2020,1,29,24.0,54.0
