Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-07 23:04:49,2169,64,0,32.3182,-86.9023,Apr07,2020,4,7
Alaska,US,2020-04-07 23:04:49,213,6,0,61.3707,-152.4044,Apr07,2020,4,7
Arizona,US,2020-04-07 23:04:49,2870,73,0,33.7298,-111.4312,Apr07,2020,4,7
Arkansas,US,2020-04-07 23:04:49,946,18,0,34.9697,-92.3731,Apr07,2020,4,7
California,US,2020-04-07 23:04:49,17351,432,0,36.1162,-119.6816,Apr07,2020,4,7
Colorado,US,2020-04-07 23:04:49,5429,179,0,39.0598,-105.3111,Apr07,2020,4,7
Connecticut,US,2020-04-07 23:04:49,7781,277,0,41.5978,-72.7554,Apr07,2020,4,7
Delaware,US,2020-04-07 23:04:49,928,16,0,39.3185,-75.5071,Apr07,2020,4,7
District of Columbia,US,2020-04-07 23:04:49,1211,22,0,38.8974,-77.0268,Apr07,2020,4,7
Florida,US,2020-04-07 23:04:49,14545,283,0,27.7663,-81.6868,Apr07,2020,4,7
Georgia,US,2020-04-07 23:04:49,8822,329,0,33.0406,-83.6431,Apr07,2020,4,7
Hawaii,US,2020-04-07 23:04:49,410,5,0,21.0943,-157.4983,Apr07,2020,4,7
Idaho,US,2020-04-07 23:04:49,1170,13,0,44.2405,-114.4788,Apr07,2020,4,7
Illinois,US,2020-04-07 23:04:49,12271,308,0,40.3495,-88.9861,Apr07,2020,4,7
Indiana,US,2020-04-07 23:04:49,5510,173,0,39.8494,-86.2583,Apr07,2020,4,7
Iowa,US,2020-04-07 23:04:49,1046,25,0,42.0115,-93.2105,Apr07,2020,4,7
Kansas,US,2020-04-07 23:04:49,912,29,0,38.5266,-96.7265,Apr07,2020,4,7
Kentucky,US,2020-04-07 23:04:49,1149,65,0,37.6681,-84.6701,Apr07,2020,4,7
Louisiana,US,2020-04-07 23:04:49,16284,582,0,31.1695,-91.8678,Apr07,2020,4,7
Maine,US,2020-04-07 23:04:49,519,12,0,44.6939,-69.3819,Apr07,2020,4,7
Maryland,US,2020-04-07 23:04:49,4371,103,0,39.0639,-76.8021,Apr07,2020,4,7
Massachusetts,US,2020-04-07 23:04:49,15202,356,0,42.2302,-71.5301,Apr07,2020,4,7
Michigan,US,2020-04-07 23:04:49,18970,845,0,43.3266,-84.5361,Apr07,2020,4,7
Minnesota,US,2020-04-07 23:04:49,1069,34,0,45.6945,-93.9002,Apr07,2020,4,7
Mississippi,US,2020-04-07 23:04:49,1915,60,0,32.7416,-89.6787,Apr07,2020,4,7
Missouri,US,2020-04-07 23:04:49,3130,65,0,38.4561,-92.2884,Apr07,2020,4,7
Montana,US,2020-04-07 23:04:49,319,6,0,46.9219,-110.4544,Apr07,2020,4,7
Nebraska,US,2020-04-07 23:04:49,447,10,0,41.1254,-98.2681,Apr07,2020,4,7
Nevada,US,2020-04-07 23:04:49,2124,72,0,38.3135,-117.0554,Apr07,2020,4,7
New Hampshire,US,2020-04-07 23:04:49,715,9,0,43.4525,-71.5639,Apr07,2020,4,7
New Jersey,US,2020-04-07 23:04:49,44416,1232,0,40.2989,-74.521,Apr07,2020,4,7
New Mexico,US,2020-04-07 23:04:49,876,13,0,34.8405,-106.2485,Apr07,2020,4,7
New York,US,2020-04-07 23:04:49,139875,5489,0,42.1657,-74.9481,Apr07,2020,4,7
North Carolina,US,2020-04-07 23:04:49,3299,53,0,35.6301,-79.8064,Apr07,2020,4,7
North Dakota,US,2020-04-07 23:04:49,237,4,0,47.5289,-99.784,Apr07,2020,4,7
Northern Mariana Islands,US,2020-04-07 23:04:49,2,1,0,15.0979,145.6739,Apr07,2020,4,7
Ohio,US,2020-04-07 23:04:49,4782,167,0,40.3888,-82.7649,Apr07,2020,4,7
Oklahoma,US,2020-04-07 23:04:49,1474,67,0,35.5653,-96.9289,Apr07,2020,4,7
Oregon,US,2020-04-07 23:04:49,1132,29,0,44.572,-122.0709,Apr07,2020,4,7
Pennsylvania,US,2020-04-07 23:04:49,14853,247,0,40.5908,-77.2098,Apr07,2020,4,7
Rhode Island,US,2020-04-07 23:04:49,1229,30,0,41.6809,-71.5118,Apr07,2020,4,7
South Carolina,US,2020-04-07 23:04:49,2417,51,0,33.8569,-80.945,Apr07,2020,4,7
South Dakota,US,2020-04-07 23:04:49,320,6,0,44.2998,-99.4388,Apr07,2020,4,7
Tennessee,US,2020-04-07 23:04:49,4139,72,0,35.7478,-86.6923,Apr07,2020,4,7
Texas,US,2020-04-07 23:04:49,8925,160,0,31.0545,-97.5635,Apr07,2020,4,7
Utah,US,2020-04-07 23:04:49,1746,13,0,40.15,-111.8624,Apr07,2020,4,7
Vermont,US,2020-04-07 23:04:49,575,23,0,44.0459,-72.7107,Apr07,2020,4,7
Virginia,US,2020-04-07 23:04:49,3335,66,0,37.7693,-78.17,Apr07,2020,4,7
Washington,US,2020-04-07 23:04:49,8692,400,0,47.4009,-121.4905,Apr07,2020,4,7
West Virginia,US,2020-04-07 23:04:49,412,4,0,38.4912,-80.9545,Apr07,2020,4,7
Wisconsin,US,2020-04-07 23:04:49,2578,92,0,44.2685,-89.6165,Apr07,2020,4,7
Wyoming,US,2020-04-07 23:04:49,216,0,0,42.756,-107.3025,Apr07,2020,4,7
Alberta,Canada,2020-04-07 23:11:15,1373,24,0,53.9333,-116.5765,Apr07,2020,4,7
Anguilla,United Kingdom,2020-04-07 23:04:29,3,0,0,18.2206,-63.0686,Apr07,2020,4,7
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Apr07,2020,4,7
Aruba,Netherlands,2020-04-07 23:04:29,74,0,14,12.5211,-69.9683,Apr07,2020,4,7
Australian Capital Territory,Australia,2020-04-07 23:11:31,96,2,40,-35.4735,149.0124,Apr07,2020,4,7
Beijing,China,2020-04-07 00:55:26,587,8,448,40.1824,116.4142,Apr07,2020,4,7
Bermuda,United Kingdom,2020-04-07 23:04:29,39,2,17,32.3078,-64.7505,Apr07,2020,4,7
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-07 23:04:29,2,0,0,12.1784,-68.2385,Apr07,2020,4,7
British Columbia,Canada,2020-04-07 23:11:15,1266,39,0,53.7267,-127.6476,Apr07,2020,4,7
British Virgin Islands,United Kingdom,2020-04-07 23:04:29,3,0,0,18.4207,-64.64,Apr07,2020,4,7
Cayman Islands,United Kingdom,2020-04-07 23:04:29,45,1,6,19.3133,-81.2546,Apr07,2020,4,7
Channel Islands,United Kingdom,2020-04-07 23:04:29,335,7,34,49.3723,-2.3644,Apr07,2020,4,7
Chongqing,China,2020-03-29 00:14:12,579,6,570,30.0572,107.874,Apr07,2020,4,7
Curacao,Netherlands,2020-04-07 23:04:29,13,1,7,12.1696,-68.99,Apr07,2020,4,7
Diamond Princess,Canada,2020-04-07 23:11:15,0,1,0,,,Apr07,2020,4,7
Diamond Princess,US,2020-04-07 23:04:49,49,0,0,,,Apr07,2020,4,7
Falkland Islands (Malvinas),United Kingdom,2020-04-07 23:04:29,2,0,0,-51.7963,-59.5236,Apr07,2020,4,7
Faroe Islands,Denmark,2020-04-07 23:04:29,184,0,120,61.8926,-6.9118,Apr07,2020,4,7
French Guiana,France,2020-04-07 23:04:29,72,0,34,4.0,-53.0,Apr07,2020,4,7
French Polynesia,France,2020-04-07 23:04:29,47,0,0,-17.6797,-149.4068,Apr07,2020,4,7
Fujian,China,2020-04-07 00:55:26,351,1,305,26.0789,117.9874,Apr07,2020,4,7
Gansu,China,2020-04-06 02:36:35,139,2,132,37.8099,101.0583,Apr07,2020,4,7
Gibraltar,United Kingdom,2020-04-07 23:04:29,113,0,60,36.1408,-5.3536,Apr07,2020,4,7
Grand Princess,Canada,2020-04-07 23:11:15,13,0,0,,,Apr07,2020,4,7
Grand Princess,US,2020-04-07 23:04:49,103,3,0,,,Apr07,2020,4,7
Greenland,Denmark,2020-04-07 23:04:29,11,0,10,71.7069,-42.6043,Apr07,2020,4,7
Guadeloupe,France,2020-04-07 23:04:29,139,7,31,16.265,-61.551,Apr07,2020,4,7
Guam,US,2020-04-07 23:04:49,121,4,0,13.4443,144.7937,Apr07,2020,4,7
Guangdong,China,2020-04-07 01:51:26,1533,8,1401,23.3417,113.4244,Apr07,2020,4,7
Guangxi,China,2020-04-02 00:16:02,254,2,252,23.8298,108.7881,Apr07,2020,4,7
Guizhou,China,2020-03-18 01:37:43,146,2,144,26.8154,106.8748,Apr07,2020,4,7
Hainan,China,2020-03-24 04:19:14,168,6,162,19.1959,109.7453,Apr07,2020,4,7
Hebei,China,2020-04-07 00:29:03,327,6,312,39.549,116.1306,Apr07,2020,4,7
Heilongjiang,China,2020-04-07 00:20:57,544,13,469,47.862,127.7615,Apr07,2020,4,7
Henan,China,2020-04-06 00:42:07,1276,22,1252,33.882,113.614,Apr07,2020,4,7
Hong Kong,China,2020-04-07 09:08:12,935,4,216,22.3,114.2,Apr07,2020,4,7
Hubei,China,2020-04-07 01:46:23,67803,3212,64073,30.9756,112.2707,Apr07,2020,4,7
Hunan,China,2020-04-02 01:30:57,1019,4,1014,27.6104,111.7088,Apr07,2020,4,7
Inner Mongolia,China,2020-04-07 02:06:38,121,1,74,44.0935,113.9448,Apr07,2020,4,7
Isle of Man,United Kingdom,2020-04-07 23:04:29,150,1,73,54.2361,-4.5481,Apr07,2020,4,7
Jiangsu,China,2020-04-05 01:33:26,651,0,633,32.9711,119.455,Apr07,2020,4,7
