Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-04 23:34:21,1614,44,0,32.3182,-86.9023,Apr04,2020,4,4
Alaska,US,2020-04-04 23:34:21,171,5,0,61.3707,-152.4044,Apr04,2020,4,4
Arizona,US,2020-04-04 23:34:21,2187,52,0,33.7298,-111.4312,Apr04,2020,4,4
Arkansas,US,2020-04-04 23:34:21,743,14,0,34.9697,-92.3731,Apr04,2020,4,4
California,US,2020-04-04 23:34:21,12837,289,0,36.1162,-119.6816,Apr04,2020,4,4
Colorado,US,2020-04-04 23:34:21,4188,111,0,39.0598,-105.3111,Apr04,2020,4,4
Connecticut,US,2020-04-04 23:34:21,5276,165,0,41.5978,-72.7554,Apr04,2020,4,4
Delaware,US,2020-04-04 23:34:21,593,14,0,39.3185,-75.5071,Apr04,2020,4,4
District of Columbia,US,2020-04-04 23:34:21,902,21,0,38.8974,-77.0268,Apr04,2020,4,4
Florida,US,2020-04-04 23:34:21,11545,195,0,27.7663,-81.6868,Apr04,2020,4,4
Georgia,US,2020-04-04 23:34:21,6160,201,0,33.0406,-83.6431,Apr04,2020,4,4
Hawaii,US,2020-04-04 23:34:21,351,3,0,21.0943,-157.4983,Apr04,2020,4,4
Idaho,US,2020-04-04 23:34:21,1022,10,0,44.2405,-114.4788,Apr04,2020,4,4
Illinois,US,2020-04-04 23:34:21,10357,244,0,40.3495,-88.9861,Apr04,2020,4,4
Indiana,US,2020-04-04 23:34:21,3953,116,0,39.8494,-86.2583,Apr04,2020,4,4
Iowa,US,2020-04-04 23:34:21,787,14,0,42.0115,-93.2105,Apr04,2020,4,4
Kansas,US,2020-04-04 23:34:21,698,21,0,38.5266,-96.7265,Apr04,2020,4,4
Kentucky,US,2020-04-04 23:34:21,917,40,0,37.6681,-84.6701,Apr04,2020,4,4
Louisiana,US,2020-04-04 23:34:21,12496,409,0,31.1695,-91.8678,Apr04,2020,4,4
Maine,US,2020-04-04 23:34:21,456,10,0,44.6939,-69.3819,Apr04,2020,4,4
Maryland,US,2020-04-04 23:34:21,3125,54,0,39.0639,-76.8021,Apr04,2020,4,4
Massachusetts,US,2020-04-04 23:34:21,11736,216,0,42.2302,-71.5301,Apr04,2020,4,4
Michigan,US,2020-04-04 23:34:21,14225,540,0,43.3266,-84.5361,Apr04,2020,4,4
Minnesota,US,2020-04-04 23:34:21,865,24,0,45.6945,-93.9002,Apr04,2020,4,4
Mississippi,US,2020-04-04 23:34:21,1455,35,0,32.7416,-89.6787,Apr04,2020,4,4
Missouri,US,2020-04-04 23:34:21,2310,33,0,38.4561,-92.2884,Apr04,2020,4,4
Montana,US,2020-04-04 23:34:21,265,6,0,46.9219,-110.4544,Apr04,2020,4,4
Nebraska,US,2020-04-04 23:34:21,321,6,0,41.1254,-98.2681,Apr04,2020,4,4
Nevada,US,2020-04-04 23:34:21,1742,46,0,38.3135,-117.0554,Apr04,2020,4,4
New Hampshire,US,2020-04-04 23:34:21,540,7,0,43.4525,-71.5639,Apr04,2020,4,4
New Jersey,US,2020-04-04 23:34:21,34124,846,0,40.2989,-74.521,Apr04,2020,4,4
New Mexico,US,2020-04-04 23:34:21,534,10,0,34.8405,-106.2485,Apr04,2020,4,4
New York,US,2020-04-04 23:34:21,113833,3565,0,42.1657,-74.9481,Apr04,2020,4,4
North Carolina,US,2020-04-04 23:34:21,2486,34,0,35.6301,-79.8064,Apr04,2020,4,4
North Dakota,US,2020-04-04 23:34:21,186,3,0,47.5289,-99.784,Apr04,2020,4,4
Northern Mariana Islands,US,2020-04-04 23:34:21,2,0,0,15.0979,145.6739,Apr04,2020,4,4
Ohio,US,2020-04-04 23:34:21,3739,102,0,40.3888,-82.7649,Apr04,2020,4,4
Oklahoma,US,2020-04-04 23:34:21,1161,42,0,35.5653,-96.9289,Apr04,2020,4,4
Oregon,US,2020-04-04 23:34:21,899,22,0,44.572,-122.0709,Apr04,2020,4,4
Pennsylvania,US,2020-04-04 23:34:21,10444,136,0,40.5908,-77.2098,Apr04,2020,4,4
Rhode Island,US,2020-04-04 23:34:21,806,17,0,41.6809,-71.5118,Apr04,2020,4,4
South Carolina,US,2020-04-04 23:34:21,1917,40,0,33.8569,-80.945,Apr04,2020,4,4
South Dakota,US,2020-04-04 23:34:21,212,2,0,44.2998,-99.4388,Apr04,2020,4,4
Tennessee,US,2020-04-04 23:34:21,3322,50,0,35.7478,-86.6923,Apr04,2020,4,4
Texas,US,2020-04-04 23:34:21,6556,116,0,31.0545,-97.5635,Apr04,2020,4,4
Utah,US,2020-04-04 23:34:21,1435,8,0,40.15,-111.8624,Apr04,2020,4,4
Vermont,US,2020-04-04 23:34:21,461,20,0,44.0459,-72.7107,Apr04,2020,4,4
Virginia,US,2020-04-04 23:34:21,2407,52,0,37.7693,-78.17,Apr04,2020,4,4
Washington,US,2020-04-04 23:34:21,7247,315,0,47.4009,-121.4905,Apr04,2020,4,4
West Virginia,US,2020-04-04 23:34:21,282,2,0,38.4912,-80.9545,Apr04,2020,4,4
Wisconsin,US,2020-04-04 23:34:21,2030,54,0,44.2685,-89.6165,Apr04,2020,4,4
Wyoming,US,2020-04-04 23:34:21,187,0,0,42.756,-107.3025,Apr04,2020,4,4
Alberta,Canada,2020-04-04 23:40:46,1075,18,0,53.9333,-116.5765,Apr04,2020,4,4
Anguilla,United Kingdom,2020-04-04 23:34:04,3,0,0,18.2206,-63.0686,Apr04,2020,4,4
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Apr04,2020,4,4
Aruba,Netherlands,2020-04-04 23:34:04,64,0,1,12.5211,-69.9683,Apr04,2020,4,4
Australian Capital Territory,Australia,2020-04-04 23:41:02,93,2,18,-35.4735,149.0124,Apr04,2020,4,4
Beijing,China,2020-04-04 00:45:47,585,8,438,40.1824,116.4142,Apr04,2020,4,4
Bermuda,United Kingdom,2020-04-04 23:34:04,35,0,14,32.3078,-64.7505,Apr04,2020,4,4
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-04 23:34:04,2,0,0,12.1784,-68.2385,Apr04,2020,4,4
British Columbia,Canada,2020-04-04 23:40:46,1203,38,0,53.7267,-127.6476,Apr04,2020,4,4
British Virgin Islands,United Kingdom,2020-04-04 23:34:04,3,0,0,18.4207,-64.64,Apr04,2020,4,4
Cayman Islands,United Kingdom,2020-04-04 23:34:04,35,1,1,19.3133,-81.2546,Apr04,2020,4,4
Channel Islands,United Kingdom,2020-04-04 23:34:04,262,5,13,49.3723,-2.3644,Apr04,2020,4,4
Chongqing,China,2020-03-29 00:14:12,579,6,570,30.0572,107.874,Apr04,2020,4,4
Curacao,Netherlands,2020-04-04 23:34:04,11,1,5,12.1696,-68.99,Apr04,2020,4,4
Diamond Princess,Canada,2020-04-04 23:40:46,0,1,0,,,Apr04,2020,4,4
Diamond Princess,US,2020-04-04 23:34:21,49,0,0,,,Apr04,2020,4,4
Falkland Islands (Islas Malvinas),United Kingdom,2020-04-04 23:34:04,1,0,0,-51.7963,-59.5236,Apr04,2020,4,4
Faroe Islands,Denmark,2020-04-04 23:34:04,181,0,93,61.8926,-6.9118,Apr04,2020,4,4
French Guiana,France,2020-04-04 23:34:04,61,0,22,4.0,-53.0,Apr04,2020,4,4
French Polynesia,France,2020-04-04 23:34:04,40,0,0,-17.6797,-149.4068,Apr04,2020,4,4
Fujian,China,2020-04-04 01:07:03,350,1,301,26.0789,117.9874,Apr04,2020,4,4
Gansu,China,2020-04-04 02:25:59,138,2,131,37.8099,101.0583,Apr04,2020,4,4
Gibraltar,United Kingdom,2020-04-04 23:34:04,98,0,52,36.1408,-5.3536,Apr04,2020,4,4
Grand Princess,Canada,2020-04-04 23:40:46,13,0,0,,,Apr04,2020,4,4
Grand Princess,US,2020-04-04 23:34:21,103,3,0,,,Apr04,2020,4,4
Greenland,Denmark,2020-04-04 23:34:04,11,0,3,71.7069,-42.6043,Apr04,2020,4,4
Guadeloupe,France,2020-04-04 23:34:04,134,7,24,16.265,-61.551,Apr04,2020,4,4
Guam,US,2020-04-04 23:34:21,93,4,0,13.4443,144.7937,Apr04,2020,4,4
Guangdong,China,2020-04-04 01:23:15,1516,8,1378,23.3417,113.4244,Apr04,2020,4,4
Guangxi,China,2020-04-02 00:16:02,254,2,252,23.8298,108.7881,Apr04,2020,4,4
Guizhou,China,2020-03-18 01:37:43,146,2,144,26.8154,106.8748,Apr04,2020,4,4
Hainan,China,2020-03-24 04:19:14,168,6,162,19.1959,109.7453,Apr04,2020,4,4
Hebei,China,2020-04-03 01:13:53,326,6,310,39.549,116.1306,Apr04,2020,4,4
Heilongjiang,China,2020-04-04 00:28:35,491,13,469,47.861999999999995,127.7615,Apr04,2020,4,4
Henan,China,2020-03-29 01:44:01,1276,22,1251,33.882,113.61399999999999,Apr04,2020,4,4
Hong Kong,China,2020-04-04 09:38:19,862,4,173,22.3,114.2,Apr04,2020,4,4
Hubei,China,2020-04-04 01:13:08,67803,3207,63762,30.9756,112.2707,Apr04,2020,4,4
Hunan,China,2020-04-02 01:30:57,1019,4,1014,27.6104,111.7088,Apr04,2020,4,4
Inner Mongolia,China,2020-04-01 23:56:51,117,1,74,44.0935,113.9448,Apr04,2020,4,4
Isle of Man,United Kingdom,2020-04-04 23:34:04,126,1,0,54.2361,-4.5481,Apr04,2020,4,4
Jiangsu,China,2020-04-03 03:12:20,651,0,632,32.9711,119.455,Apr04,2020,4,4
Jiangxi,China,2020-03-30 03:15:15,937,1,935,27.614,115.7221,Apr04,2020,4,4
Jilin,China,2020-03-29 00:28:20,98,1,92,43.6661,126.1923,Apr04,2020,4,4
Liaoning,China,2020-04-04 00:38:42,141,2,125,41.2956,122.6085,Apr04,2020,4,4
Macau,China,2020-04-03 17:47:04,43,0,10,22.1667,113.55,Apr04,2020,4,4
Manitoba,Canada,2020-04-04 23:40:46,182,2,0,53.7609,-98.8139,Apr04,2020,4,4
Martinique,France,2020-04-04 23:34:04,145,3,27,14.6415,-61.0242,Apr04,2020,4,4
Mayotte,France,2020-04-04 23:34:04,134,2,14,-12.8275,45.166244,Apr04,2020,4,4
Montserrat,United Kingdom,2020-04-04 23:34:04,6,0,0,16.742498,-62.187366,Apr04,2020,4,4
New Brunswick,Canada,2020-04-04 23:40:46,91,0,0,46.5653,-66.4619,Apr04,2020,4,4
New Caledonia,France,2020-04-04 23:34:04,17,0,1,-20.904305,165.618042,Apr04,2020,4,4
