Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-03-25 23:33:19,381,1,0,32.3182,-86.9023,Mar25,2020,3,25
Alaska,US,2020-03-25 23:33:19,41,1,0,61.3707,-152.4044,Mar25,2020,3,25
Arizona,US,2020-03-25 23:33:19,401,6,0,33.7298,-111.4312,Mar25,2020,3,25
Arkansas,US,2020-03-25 23:33:19,280,2,0,34.9697,-92.3731,Mar25,2020,3,25
California,US,2020-03-25 23:33:19,2998,65,0,36.1162,-119.6816,Mar25,2020,3,25
Colorado,US,2020-03-25 23:33:19,1021,16,0,39.0598,-105.3111,Mar25,2020,3,25
Connecticut,US,2020-03-25 23:33:19,875,19,0,41.5978,-72.7554,Mar25,2020,3,25
Delaware,US,2020-03-25 23:33:19,119,0,0,39.3185,-75.5071,Mar25,2020,3,25
District of Columbia,US,2020-03-25 23:33:19,187,2,0,38.8974,-77.0268,Mar25,2020,3,25
Florida,US,2020-03-25 23:33:19,1682,23,0,27.7663,-81.6868,Mar25,2020,3,25
Georgia,US,2020-03-25 23:33:19,1247,40,0,33.0406,-83.6431,Mar25,2020,3,25
Hawaii,US,2020-03-25 23:33:19,91,0,0,21.0943,-157.4983,Mar25,2020,3,25
Idaho,US,2020-03-25 23:33:19,91,0,0,44.2405,-114.4788,Mar25,2020,3,25
Illinois,US,2020-03-25 23:33:19,1865,19,0,40.3495,-88.9861,Mar25,2020,3,25
Indiana,US,2020-03-25 23:33:19,477,14,0,39.8494,-86.2583,Mar25,2020,3,25
Iowa,US,2020-03-25 23:33:19,146,1,0,42.0115,-93.2105,Mar25,2020,3,25
Kansas,US,2020-03-25 23:33:19,134,3,0,38.5266,-96.7265,Mar25,2020,3,25
Kentucky,US,2020-03-25 23:33:19,197,5,0,37.6681,-84.6701,Mar25,2020,3,25
Louisiana,US,2020-03-25 23:33:19,1795,65,0,31.1695,-91.8678,Mar25,2020,3,25
Maine,US,2020-03-25 23:33:19,142,0,0,44.6939,-69.3819,Mar25,2020,3,25
Maryland,US,2020-03-25 23:33:19,425,4,0,39.0639,-76.8021,Mar25,2020,3,25
Massachusetts,US,2020-03-25 23:33:19,1838,15,0,42.2302,-71.5301,Mar25,2020,3,25
Michigan,US,2020-03-25 23:33:19,2296,43,0,43.3266,-84.5361,Mar25,2020,3,25
Minnesota,US,2020-03-25 23:33:19,286,1,0,45.6945,-93.9002,Mar25,2020,3,25
Mississippi,US,2020-03-25 23:33:19,377,3,0,32.7416,-89.6787,Mar25,2020,3,25
Missouri,US,2020-03-25 23:33:19,354,8,0,38.4561,-92.2884,Mar25,2020,3,25
Montana,US,2020-03-25 23:33:19,65,0,0,46.9219,-110.4544,Mar25,2020,3,25
Nebraska,US,2020-03-25 23:33:19,71,0,0,41.1254,-98.2681,Mar25,2020,3,25
Nevada,US,2020-03-25 23:33:19,323,6,0,38.3135,-117.0554,Mar25,2020,3,25
New Hampshire,US,2020-03-25 23:33:19,108,1,0,43.4525,-71.5639,Mar25,2020,3,25
New Jersey,US,2020-03-25 23:33:19,4402,62,0,40.2989,-74.521,Mar25,2020,3,25
New Mexico,US,2020-03-25 23:33:19,113,1,0,34.8405,-106.2485,Mar25,2020,3,25
New York,US,2020-03-25 23:33:19,30841,285,0,42.1657,-74.9481,Mar25,2020,3,25
North Carolina,US,2020-03-25 23:33:19,590,2,0,35.6301,-79.8064,Mar25,2020,3,25
North Dakota,US,2020-03-25 23:33:19,45,0,0,47.5289,-99.784,Mar25,2020,3,25
Ohio,US,2020-03-25 23:33:19,704,11,0,40.3888,-82.7649,Mar25,2020,3,25
Oklahoma,US,2020-03-25 23:33:19,164,5,0,35.5653,-96.9289,Mar25,2020,3,25
Oregon,US,2020-03-25 23:33:19,266,10,0,44.572,-122.0709,Mar25,2020,3,25
Pennsylvania,US,2020-03-25 23:33:19,1260,15,0,40.5908,-77.2098,Mar25,2020,3,25
Rhode Island,US,2020-03-25 23:33:19,132,0,0,41.6809,-71.5118,Mar25,2020,3,25
South Carolina,US,2020-03-25 23:33:19,424,7,0,33.8569,-80.945,Mar25,2020,3,25
South Dakota,US,2020-03-25 23:33:19,41,1,0,44.2998,-99.4388,Mar25,2020,3,25
Tennessee,US,2020-03-25 23:33:19,916,3,0,35.7478,-86.6923,Mar25,2020,3,25
Texas,US,2020-03-25 23:33:19,1229,15,0,31.0545,-97.5635,Mar25,2020,3,25
Utah,US,2020-03-25 23:33:19,340,1,0,40.15,-111.8624,Mar25,2020,3,25
Vermont,US,2020-03-25 23:33:19,125,8,0,44.0459,-72.7107,Mar25,2020,3,25
Virginia,US,2020-03-25 23:33:19,396,9,0,37.7693,-78.17,Mar25,2020,3,25
Washington,US,2020-03-25 23:33:19,2591,133,0,47.4009,-121.4905,Mar25,2020,3,25
West Virginia,US,2020-03-25 23:33:19,39,0,0,38.4912,-80.9545,Mar25,2020,3,25
Wisconsin,US,2020-03-25 23:33:19,621,7,0,44.2685,-89.6165,Mar25,2020,3,25
Wyoming,US,2020-03-25 23:33:19,44,0,0,42.756,-107.3025,Mar25,2020,3,25
Alberta,Canada,2020-03-25 23:37:36,358,2,0,53.9333,-116.5765,Mar25,2020,3,25
American Samoa,US,2020-03-25 23:33:19,0,0,0,-14.271,-170.132,Mar25,2020,3,25
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Mar25,2020,3,25
Aruba,Netherlands,2020-03-25 23:33:04,17,0,1,12.5211,-69.9683,Mar25,2020,3,25
Australian Capital Territory,Australia,2020-03-25 23:37:49,39,0,0,-35.4735,149.0124,Mar25,2020,3,25
Beijing,China,2020-03-25 07:35:38,561,8,403,40.1824,116.4142,Mar25,2020,3,25
Bermuda,United Kingdom,2020-03-25 23:33:04,7,0,0,32.3078,-64.7505,Mar25,2020,3,25
British Columbia,Canada,2020-03-25 23:37:36,617,13,0,53.7267,-127.6476,Mar25,2020,3,25
Cayman Islands,United Kingdom,2020-03-25 23:33:04,8,1,0,19.3133,-81.2546,Mar25,2020,3,25
Channel Islands,United Kingdom,2020-03-25 23:33:04,46,0,0,49.3723,-2.3644,Mar25,2020,3,25
Chongqing,China,2020-03-23 23:34:38,578,6,570,30.0572,107.874,Mar25,2020,3,25
Curacao,Netherlands,2020-03-25 23:33:04,6,1,0,12.1696,-68.99,Mar25,2020,3,25
Diamond Princess,Canada,2020-03-25 23:37:36,0,1,0,0.0,0.0,Mar25,2020,3,25
Diamond Princess,US,2020-03-25 23:33:19,49,0,0,0.0,0.0,Mar25,2020,3,25
Faroe Islands,Denmark,2020-03-25 23:33:04,132,0,38,61.8926,-6.9118,Mar25,2020,3,25
French Guiana,France,2020-03-25 23:33:04,28,0,6,4.0,-53.0,Mar25,2020,3,25
French Polynesia,France,2020-03-25 23:33:04,25,0,0,-17.6797,-149.4068,Mar25,2020,3,25
Fujian,China,2020-03-25 06:43:02,322,1,295,26.0789,117.9874,Mar25,2020,3,25
Gansu,China,2020-03-24 13:59:18,136,2,119,37.8099,101.0583,Mar25,2020,3,25
Gibraltar,United Kingdom,2020-03-25 23:33:04,26,0,5,36.1408,-5.3536,Mar25,2020,3,25
Grand Princess,Canada,2020-03-25 23:37:36,13,0,0,0.0,0.0,Mar25,2020,3,25
Grand Princess,US,2020-03-25 23:33:19,28,1,0,0.0,0.0,Mar25,2020,3,25
Greenland,Denmark,2020-03-25 23:33:04,6,0,2,71.7069,-42.6043,Mar25,2020,3,25
Guadeloupe,France,2020-03-25 23:33:04,73,1,0,16.265,-61.551,Mar25,2020,3,25
Guam,US,2020-03-25 23:33:19,37,1,0,13.4443,144.7937,Mar25,2020,3,25
Guangdong,China,2020-03-25 10:50:39,1433,8,1336,23.3417,113.4244,Mar25,2020,3,25
Guangxi,China,2020-03-20 04:33:45,254,2,250,23.8298,108.7881,Mar25,2020,3,25
Guizhou,China,2020-03-18 01:37:43,146,2,144,26.8154,106.8748,Mar25,2020,3,25
Hainan,China,2020-03-24 04:29:15,168,6,168,19.1959,109.7453,Mar25,2020,3,25
