Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-03-30 22:52:45,899,10,0,32.3182,-86.9023,Mar30,2020,3,30
Alaska,US,2020-03-30 22:52:45,114,3,0,61.3707,-152.4044,Mar30,2020,3,30
Arizona,US,2020-03-30 22:52:45,1157,20,0,33.7298,-111.4312,Mar30,2020,3,30
Arkansas,US,2020-03-30 22:52:45,473,7,0,34.9697,-92.3731,Mar30,2020,3,30
California,US,2020-03-30 22:52:45,7138,146,0,36.1162,-119.6816,Mar30,2020,3,30
Colorado,US,2020-03-30 22:52:45,2311,47,0,39.0598,-105.3111,Mar30,2020,3,30
Connecticut,US,2020-03-30 22:52:45,2571,36,0,41.5978,-72.7554,Mar30,2020,3,30
Delaware,US,2020-03-30 22:52:45,264,6,0,39.3185,-75.5071,Mar30,2020,3,30
District of Columbia,US,2020-03-30 22:52:45,401,9,0,38.8974,-77.0268,Mar30,2020,3,30
Florida,US,2020-03-30 22:52:45,5473,63,0,27.7663,-81.6868,Mar30,2020,3,30
Georgia,US,2020-03-30 22:52:45,2808,87,0,33.0406,-83.6431,Mar30,2020,3,30
Hawaii,US,2020-03-30 22:52:45,175,0,0,21.0943,-157.4983,Mar30,2020,3,30
Idaho,US,2020-03-30 22:52:45,340,6,0,44.2405,-114.4788,Mar30,2020,3,30
Illinois,US,2020-03-30 22:52:45,5056,73,0,40.3495,-88.9861,Mar30,2020,3,30
Indiana,US,2020-03-30 22:52:45,1786,35,0,39.8494,-86.2583,Mar30,2020,3,30
Iowa,US,2020-03-30 22:52:45,424,6,0,42.0115,-93.2105,Mar30,2020,3,30
Kansas,US,2020-03-30 22:52:45,372,8,0,38.5266,-96.7265,Mar30,2020,3,30
Kentucky,US,2020-03-30 22:52:45,479,11,0,37.6681,-84.6701,Mar30,2020,3,30
Louisiana,US,2020-03-30 22:52:45,4025,185,0,31.1695,-91.8678,Mar30,2020,3,30
Maine,US,2020-03-30 22:52:45,275,3,0,44.6939,-69.3819,Mar30,2020,3,30
Maryland,US,2020-03-30 22:52:45,1413,15,0,39.0639,-76.8021,Mar30,2020,3,30
Massachusetts,US,2020-03-30 22:52:45,5752,56,0,42.2302,-71.5301,Mar30,2020,3,30
Michigan,US,2020-03-30 22:52:45,6498,184,0,43.3266,-84.5361,Mar30,2020,3,30
Minnesota,US,2020-03-30 22:52:45,576,10,0,45.6945,-93.9002,Mar30,2020,3,30
Mississippi,US,2020-03-30 22:52:45,847,16,0,32.7416,-89.6787,Mar30,2020,3,30
Missouri,US,2020-03-30 22:52:45,1051,13,0,38.4561,-92.2884,Mar30,2020,3,30
Montana,US,2020-03-30 22:52:45,171,5,0,46.9219,-110.4544,Mar30,2020,3,30
Nebraska,US,2020-03-30 22:52:45,145,2,0,41.1254,-98.2681,Mar30,2020,3,30
Nevada,US,2020-03-30 22:52:45,1012,15,0,38.3135,-117.0554,Mar30,2020,3,30
New Hampshire,US,2020-03-30 22:52:45,314,3,0,43.4525,-71.5639,Mar30,2020,3,30
New Jersey,US,2020-03-30 22:52:45,16636,198,0,40.2989,-74.521,Mar30,2020,3,30
New Mexico,US,2020-03-30 22:52:45,237,2,0,34.8405,-106.2485,Mar30,2020,3,30
New York,US,2020-03-30 22:52:45,66663,1218,0,42.1657,-74.9481,Mar30,2020,3,30
North Carolina,US,2020-03-30 22:52:45,1313,7,0,35.6301,-79.8064,Mar30,2020,3,30
North Dakota,US,2020-03-30 22:52:45,109,2,0,47.5289,-99.784,Mar30,2020,3,30
Ohio,US,2020-03-30 22:52:45,1933,40,0,40.3888,-82.7649,Mar30,2020,3,30
Oklahoma,US,2020-03-30 22:52:45,481,16,0,35.5653,-96.9289,Mar30,2020,3,30
Oregon,US,2020-03-30 22:52:45,606,16,0,44.572,-122.0709,Mar30,2020,3,30
Pennsylvania,US,2020-03-30 22:52:45,4155,50,0,40.5908,-77.2098,Mar30,2020,3,30
Rhode Island,US,2020-03-30 22:52:45,408,4,0,41.6809,-71.5118,Mar30,2020,3,30
South Carolina,US,2020-03-30 22:52:45,925,18,0,33.8569,-80.945,Mar30,2020,3,30
South Dakota,US,2020-03-30 22:52:45,101,1,0,44.2998,-99.4388,Mar30,2020,3,30
Tennessee,US,2020-03-30 22:52:45,1917,14,0,35.7478,-86.6923,Mar30,2020,3,30
Texas,US,2020-03-30 22:52:45,3147,45,0,31.0545,-97.5635,Mar30,2020,3,30
Utah,US,2020-03-30 22:52:45,804,4,0,40.15,-111.8624,Mar30,2020,3,30
Vermont,US,2020-03-30 22:52:45,256,12,0,44.0459,-72.7107,Mar30,2020,3,30
Virginia,US,2020-03-30 22:52:45,1020,15,0,37.7693,-78.17,Mar30,2020,3,30
Washington,US,2020-03-30 22:52:45,4923,205,0,47.4009,-121.4905,Mar30,2020,3,30
West Virginia,US,2020-03-30 22:52:45,145,1,0,38.4912,-80.9545,Mar30,2020,3,30
Wisconsin,US,2020-03-30 22:52:45,1230,20,0,44.2685,-89.6165,Mar30,2020,3,30
Wyoming,US,2020-03-30 22:52:45,94,0,0,42.756,-107.3025,Mar30,2020,3,30
Alberta,Canada,2020-03-30 22:58:41,661,3,0,53.9333,-116.5765,Mar30,2020,3,30
American Samoa,US,2020-03-30 22:52:45,0,0,0,-14.271,-170.132,Mar30,2020,3,30
Anguilla,United Kingdom,2020-03-30 22:52:33,2,0,0,18.2206,-63.0686,Mar30,2020,3,30
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Mar30,2020,3,30
Aruba,Netherlands,2020-03-30 22:52:33,50,0,1,12.5211,-69.9683,Mar30,2020,3,30
Australian Capital Territory,Australia,2020-03-30 22:58:55,78,1,2,-35.4735,149.0124,Mar30,2020,3,30
Beijing,China,2020-03-30 05:34:43,577,8,415,40.1824,116.4142,Mar30,2020,3,30
Bermuda,United Kingdom,2020-03-30 22:52:33,27,0,2,32.3078,-64.7505,Mar30,2020,3,30
British Columbia,Canada,2020-03-30 22:58:41,970,19,0,53.7267,-127.6476,Mar30,2020,3,30
