Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2/3/2020 13:33,11177,350,300,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Guangdong,Mainland China,2/3/2020 12:53,725,0,21,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Zhejiang,Mainland China,2/3/2020 13:33,724,0,43,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Henan,Mainland China,2/3/2020 17:11,566,2,16,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Hunan,Mainland China,2/3/2020 11:03,521,0,22,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Anhui,Mainland China,2/3/2020 17:11,408,0,14,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Jiangxi,Mainland China,2/3/2020 1:33,391,0,18,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Chongqing,Mainland China,2/3/2020 8:33,312,2,8,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Jiangsu,Mainland China,2/3/2020 11:03,271,0,8,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Shandong,Mainland China,2/3/2020 17:11,259,0,7,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Sichuan,Mainland China,2/3/2020 11:23,254,1,14,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Beijing,Mainland China,2/3/2020 9:23,212,1,12,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Shanghai,Mainland China,2/3/2020 7:03,203,1,10,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Fujian,Mainland China,2/3/2020 11:33,179,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Shaanxi,Mainland China,2/3/2020 2:33,128,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Guangxi,Mainland China,2/3/2020 12:33,127,0,7,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Heilongjiang,Mainland China,2/3/2020 7:13,121,2,2,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Yunnan,Mainland China,2/3/2020 12:53,114,0,5,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Hebei,Mainland China,2/3/2020 0:23,113,1,3,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Liaoning,Mainland China,2/3/2020 17:11,74,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Hainan,Mainland China,2/3/2020 17:11,72,1,4,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Shanxi,Mainland China,2/3/2020 3:23,66,0,2,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Tianjin,Mainland China,2/3/2020 13:53,60,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Gansu,Mainland China,2/2/2020 23:43,51,0,3,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Guizhou,Mainland China,2/3/2020 1:03,46,0,2,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Inner Mongolia,Mainland China,2/3/2020 3:03,34,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Jilin,Mainland China,2/3/2020 0:53,31,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Ningxia,Mainland China,2/3/2020 8:33,31,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Xinjiang,Mainland China,2/3/2020 1:13,24,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Japan,2/1/2020 18:53,20,0,1,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Thailand,1/31/2020 10:37,19,0,5,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Singapore,2/2/2020 1:03,18,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,South Korea,2/2/2020 2:23,15,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
Qinghai,Mainland China,2/3/2020 2:43,13,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
,Germany,2/2/2020 18:03,10,0,0,2020-02-03 12:30:00,Feb03,2020,2,3,12,30
