Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Hubei,Mainland China,2020-03-07T11:13:04,67666,2959,43500,30.9756,112.2707,Mar07,2020,3,7
,South Korea,2020-03-07T10:13:22,7041,44,135,36.0,128.0,Mar07,2020,3,7
,Italy,2020-03-07T17:33:03,5883,233,589,43.0,12.0,Mar07,2020,3,7
,Iran,2020-03-07T17:43:05,5823,145,1669,32.0,53.0,Mar07,2020,3,7
Guangdong,Mainland China,2020-03-07T10:43:02,1352,7,1237,23.3417,113.4244,Mar07,2020,3,7
Henan,Mainland China,2020-03-07T11:23:10,1272,22,1244,33.882,113.614,Mar07,2020,3,7
Zhejiang,Mainland China,2020-03-07T09:03:05,1215,1,1154,29.1832,120.0934,Mar07,2020,3,7
Hunan,Mainland China,2020-03-07T09:03:05,1018,4,960,27.6104,111.7088,Mar07,2020,3,7
Anhui,Mainland China,2020-03-06T03:23:06,990,6,979,31.8257,117.2264,Mar07,2020,3,7
,France,2020-03-07T20:33:02,949,11,12,47.0,2.0,Mar07,2020,3,7
Jiangxi,Mainland China,2020-03-07T01:13:18,935,1,916,27.614,115.7221,Mar07,2020,3,7
,Germany,2020-03-07T17:43:05,799,0,18,51.0,9.0,Mar07,2020,3,7
Shandong,Mainland China,2020-03-07T13:03:05,758,6,627,36.3427,118.1498,Mar07,2020,3,7
Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40,35.4437,139.638,Mar07,2020,3,7
Jiangsu,Mainland China,2020-03-07T14:53:02,631,0,606,32.9711,119.455,Mar07,2020,3,7
Chongqing,Mainland China,2020-03-07T23:23:02,576,6,526,30.0572,107.874,Mar07,2020,3,7
Sichuan,Mainland China,2020-03-07T13:03:05,539,3,454,30.6171,102.7103,Mar07,2020,3,7
,Spain,2020-03-07T17:43:05,500,10,30,40.0,-4.0,Mar07,2020,3,7
Heilongjiang,Mainland China,2020-03-07T09:03:05,481,13,403,47.862,127.7615,Mar07,2020,3,7
,Japan,2020-03-07T17:43:05,461,6,76,36.0,138.0,Mar07,2020,3,7
Beijing,Mainland China,2020-03-07T01:03:05,426,8,303,40.1824,116.4142,Mar07,2020,3,7
Shanghai,Mainland China,2020-03-07T03:53:03,342,3,313,31.202,121.4491,Mar07,2020,3,7
Hebei,Mainland China,2020-03-07T13:03:05,318,6,307,38.0428,114.5149,Mar07,2020,3,7
Fujian,Mainland China,2020-03-07T13:03:05,296,1,295,26.0789,117.9874,Mar07,2020,3,7
,Switzerland,2020-03-07T17:43:05,268,1,3,46.8182,8.2275,Mar07,2020,3,7
Guangxi,Mainland China,2020-03-07T14:53:02,252,2,218,23.8298,108.7881,Mar07,2020,3,7
Shaanxi,Mainland China,2020-03-06T10:23:03,245,1,226,35.1917,108.8701,Mar07,2020,3,7
,UK,2020-03-07T17:43:05,206,2,18,55.0,-3.0,Mar07,2020,3,7
,Netherlands,2020-03-07T17:43:05,188,1,0,52.1326,5.2913,Mar07,2020,3,7
Yunnan,Mainland China,2020-03-06T03:23:06,174,2,170,24.974,101.487,Mar07,2020,3,7
,Belgium,2020-03-07T17:53:03,169,0,1,50.8333,4.0,Mar07,2020,3,7
Hainan,Mainland China,2020-03-05T06:13:10,168,6,158,19.1959,109.7453,Mar07,2020,3,7
,Sweden,2020-03-07T17:53:03,161,0,0,63.0,16.0,Mar07,2020,3,7
,Norway,2020-03-07T17:53:03,147,0,0,60.472,8.4689,Mar07,2020,3,7
Guizhou,Mainland China,2020-03-07T00:43:01,146,2,115,26.8154,106.8748,Mar07,2020,3,7
,Singapore,2020-03-07T17:53:03,138,0,78,1.2833,103.8333,Mar07,2020,3,7
Tianjin,Mainland China,2020-03-05T03:33:27,136,3,128,39.3054,117.323,Mar07,2020,3,7
Shanxi,Mainland China,2020-03-05T14:53:03,133,0,126,37.5777,112.2922,Mar07,2020,3,7
Liaoning,Mainland China,2020-03-07T14:53:02,125,1,107,41.2956,122.6085,Mar07,2020,3,7
Gansu,Mainland China,2020-03-07T15:03:06,120,2,87,36.0611,103.8343,Mar07,2020,3,7
Hong Kong,Hong Kong,2020-03-07T10:13:22,108,2,51,22.3,114.2,Mar07,2020,3,7
Jilin,Mainland China,2020-03-06T10:23:03,93,1,90,43.6661,126.1923,Mar07,2020,3,7
,Malaysia,2020-03-07T17:53:03,93,0,23,2.5,112.5,Mar07,2020,3,7
,Bahrain,2020-03-07T18:13:26,85,0,4,26.0275,50.55,Mar07,2020,3,7
,Austria,2020-03-07T17:53:03,79,0,0,47.5162,14.5501,Mar07,2020,3,7
Xinjiang,Mainland China,2020-03-07T09:03:05,76,3,72,41.1129,85.2401,Mar07,2020,3,7
Inner Mongolia,Mainland China,2020-03-07T03:43:01,75,1,67,44.0935,113.9448,Mar07,2020,3,7
Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71,37.2692,106.1655,Mar07,2020,3,7
"King County, WA",US,2020-03-07T20:23:03,71,15,1,47.548,-121.9836,Mar07,2020,3,7
,Kuwait,2020-03-07T18:13:26,61,0,0,29.5,47.75,Mar07,2020,3,7
"Westchester County, NY",US,2020-03-07T18:23:05,57,0,0,41.122,-73.7949,Mar07,2020,3,7
,Iraq,2020-03-07T18:13:27,54,4,0,33.0,44.0,Mar07,2020,3,7
,Iceland,2020-03-07T18:13:27,50,0,0,64.9631,-19.0208,Mar07,2020,3,7
,Thailand,2020-03-07T10:13:23,50,1,31,15.0,101.0,Mar07,2020,3,7
,Greece,2020-03-07T18:13:27,46,0,0,39.0742,21.8243,Mar07,2020,3,7
Taiwan,Taiwan,2020-03-06T12:43:03,45,1,12,23.7,121.0,Mar07,2020,3,7
Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0,35.4437,139.638,Mar07,2020,3,7
,United Arab Emirates,2020-03-07T10:13:22,45,0,7,24.0,54.0,Mar07,2020,3,7
,India,2020-03-07T18:13:27,34,0,3,21.0,78.0,Mar07,2020,3,7
"Santa Clara County, CA",US,2020-03-07T23:43:03,32,0,1,37.3541,-121.9552,Mar07,2020,3,7
New South Wales,Australia,2020-03-07T02:03:30,28,1,4,-33.8688,151.2093,Mar07,2020,3,7
