Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,2020-04-01 21:58:49,1060,27,0,32.3182,-86.9023,Apr01,2020,4,1
Alaska,US,2020-04-01 21:58:49,132,3,0,61.3707,-152.4044,Apr01,2020,4,1
Arizona,US,2020-04-01 21:58:49,1530,29,0,33.7298,-111.4312,Apr01,2020,4,1
Arkansas,US,2020-04-01 21:58:49,584,10,0,34.9697,-92.3731,Apr01,2020,4,1
California,US,2020-04-01 21:58:49,9399,199,0,36.1162,-119.6816,Apr01,2020,4,1
Colorado,US,2020-04-01 21:58:49,2982,69,0,39.0598,-105.3111,Apr01,2020,4,1
Connecticut,US,2020-04-01 21:58:49,3557,85,0,41.5978,-72.7554,Apr01,2020,4,1
Delaware,US,2020-04-01 21:58:49,368,11,0,39.3185,-75.5071,Apr01,2020,4,1
District of Columbia,US,2020-04-01 21:58:49,586,9,0,38.8974,-77.0268,Apr01,2020,4,1
Florida,US,2020-04-01 21:58:49,6956,87,0,27.7663,-81.6868,Apr01,2020,4,1
Georgia,US,2020-04-01 21:58:49,4638,139,0,33.0406,-83.6431,Apr01,2020,4,1
Hawaii,US,2020-04-01 21:58:49,224,1,0,21.0943,-157.4983,Apr01,2020,4,1
Idaho,US,2020-04-01 21:58:49,566,9,0,44.2405,-114.4788,Apr01,2020,4,1
Illinois,US,2020-04-01 21:58:49,6980,141,0,40.3495,-88.9861,Apr01,2020,4,1
Indiana,US,2020-04-01 21:58:49,2564,65,0,39.8494,-86.2583,Apr01,2020,4,1
Iowa,US,2020-04-01 21:58:49,547,9,0,42.0115,-93.2105,Apr01,2020,4,1
Kansas,US,2020-04-01 21:58:49,485,10,0,38.5266,-96.7265,Apr01,2020,4,1
Kentucky,US,2020-04-01 21:58:49,632,18,0,37.6681,-84.6701,Apr01,2020,4,1
Louisiana,US,2020-04-01 21:58:49,6424,273,0,31.1695,-91.8678,Apr01,2020,4,1
Maine,US,2020-04-01 21:58:49,303,5,0,44.6939,-69.3819,Apr01,2020,4,1
Maryland,US,2020-04-01 21:58:49,1986,31,0,39.0639,-76.8021,Apr01,2020,4,1
Massachusetts,US,2020-04-01 21:58:49,7738,122,0,42.2302,-71.5301,Apr01,2020,4,1
Michigan,US,2020-04-01 21:58:49,9315,335,0,43.3266,-84.5361,Apr01,2020,4,1
Minnesota,US,2020-04-01 21:58:49,689,17,0,45.6945,-93.9002,Apr01,2020,4,1
Mississippi,US,2020-04-01 21:58:49,1073,22,0,32.7416,-89.6787,Apr01,2020,4,1
Missouri,US,2020-04-01 21:58:49,1613,18,0,38.4561,-92.2884,Apr01,2020,4,1
Montana,US,2020-04-01 21:58:49,208,6,0,46.9219,-110.4544,Apr01,2020,4,1
Nebraska,US,2020-04-01 21:58:49,210,4,0,41.1254,-98.2681,Apr01,2020,4,1
Nevada,US,2020-04-01 21:58:49,1279,31,0,38.3135,-117.0554,Apr01,2020,4,1
New Hampshire,US,2020-04-01 21:58:49,367,3,0,43.4525,-71.5639,Apr01,2020,4,1
New Jersey,US,2020-04-01 21:58:49,22255,355,0,40.2989,-74.521,Apr01,2020,4,1
New Mexico,US,2020-04-01 21:58:49,340,5,0,34.8405,-106.2485,Apr01,2020,4,1
New York,US,2020-04-01 21:58:49,83948,1941,0,42.1657,-74.9481,Apr01,2020,4,1
North Carolina,US,2020-04-01 21:58:49,1675,14,0,35.6301,-79.8064,Apr01,2020,4,1
North Dakota,US,2020-04-01 21:58:49,142,3,0,47.5289,-99.784,Apr01,2020,4,1
Ohio,US,2020-04-01 21:58:49,2547,65,0,40.3888,-82.7649,Apr01,2020,4,1
Oklahoma,US,2020-04-01 21:58:49,721,30,0,35.5653,-96.9289,Apr01,2020,4,1
Oregon,US,2020-04-01 21:58:49,736,19,0,44.572,-122.0709,Apr01,2020,4,1
Pennsylvania,US,2020-04-01 21:58:49,6009,74,0,40.5908,-77.2098,Apr01,2020,4,1
Rhode Island,US,2020-04-01 21:58:49,566,10,0,41.6809,-71.5118,Apr01,2020,4,1
South Carolina,US,2020-04-01 21:58:49,1293,26,0,33.8569,-80.945,Apr01,2020,4,1
South Dakota,US,2020-04-01 21:58:49,129,2,0,44.2998,-99.4388,Apr01,2020,4,1
Tennessee,US,2020-04-01 21:58:49,2933,24,0,35.7478,-86.6923,Apr01,2020,4,1
Texas,US,2020-04-01 21:58:49,4355,66,0,31.0545,-97.5635,Apr01,2020,4,1
Utah,US,2020-04-01 21:58:49,888,5,0,40.15,-111.8624,Apr01,2020,4,1
Vermont,US,2020-04-01 21:58:49,321,16,0,44.0459,-72.7107,Apr01,2020,4,1
Virginia,US,2020-04-01 21:58:49,1483,34,0,37.7693,-78.17,Apr01,2020,4,1
Washington,US,2020-04-01 21:58:49,5608,234,0,47.4009,-121.4905,Apr01,2020,4,1
West Virginia,US,2020-04-01 21:58:49,191,1,0,38.4912,-80.9545,Apr01,2020,4,1
Wisconsin,US,2020-04-01 21:58:49,1556,27,0,44.2685,-89.6165,Apr01,2020,4,1
Wyoming,US,2020-04-01 21:58:49,130,0,0,42.756,-107.3025,Apr01,2020,4,1
Alberta,Canada,2020-04-01 22:04:44,754,9,0,53.9333,-116.5765,Apr01,2020,4,1
Anguilla,United Kingdom,2020-04-01 21:58:34,2,0,0,18.2206,-63.0686,Apr01,2020,4,1
Anhui,China,2020-03-08 05:19:01,990,6,984,31.8257,117.2264,Apr01,2020,4,1
Aruba,Netherlands,2020-04-01 21:58:34,55,0,1,12.5211,-69.9683,Apr01,2020,4,1
Australian Capital Territory,Australia,2020-04-01 22:04:58,84,1,8,-35.4735,149.0124,Apr01,2020,4,1
Beijing,China,2020-04-01 00:55:49,580,8,418,40.1824,116.4142,Apr01,2020,4,1
Bermuda,United Kingdom,2020-04-01 21:58:34,32,0,10,32.3078,-64.7505,Apr01,2020,4,1
British Columbia,Canada,2020-04-01 22:04:44,1013,24,0,53.7267,-127.6476,Apr01,2020,4,1
British Virgin Islands,United Kingdom,2020-04-01 21:58:34,3,0,0,18.4207,-64.64,Apr01,2020,4,1
Cayman Islands,United Kingdom,2020-04-01 21:58:34,22,1,0,19.3133,-81.2546,Apr01,2020,4,1
Channel Islands,United Kingdom,2020-04-01 21:58:34,172,3,0,49.3723,-2.3644,Apr01,2020,4,1
Chongqing,China,2020-03-29 00:14:12,579,6,570,30.0572,107.874,Apr01,2020,4,1
Curacao,Netherlands,2020-04-01 21:58:34,11,1,3,12.1696,-68.99,Apr01,2020,4,1
Diamond Princess,Canada,2020-04-01 22:04:44,0,1,0,0.0,0.0,Apr01,2020,4,1
Diamond Princess,US,2020-04-01 21:58:49,49,0,0,0.0,0.0,Apr01,2020,4,1
