Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Hubei,Mainland China,2020-02-25T15:23:04,64786,2563,18971,Feb25,2020,2,25,30.9756,112.2707
Guangdong,Mainland China,2020-02-25T08:53:02,1347,7,822,Feb25,2020,2,25,23.3417,113.4244
Henan,Mainland China,2020-02-25T12:43:02,1271,19,1002,Feb25,2020,2,25,33.882,113.614
Zhejiang,Mainland China,2020-02-25T09:13:05,1205,1,808,Feb25,2020,2,25,29.1832,120.0934
Hunan,Mainland China,2020-02-25T15:03:05,1016,4,768,Feb25,2020,2,25,27.6104,111.7088
Anhui,Mainland China,2020-02-25T06:33:02,989,6,712,Feb25,2020,2,25,31.8257,117.2264
,South Korea,2020-02-25T08:13:19,977,10,22,Feb25,2020,2,25,36.0,128.0
Jiangxi,Mainland China,2020-02-25T15:03:05,934,1,683,Feb25,2020,2,25,27.614,115.7221
Shandong,Mainland China,2020-02-25T12:53:02,756,6,355,Feb25,2020,2,25,36.3427,118.1498
Diamond Princess cruise ship,Others,2020-02-23T22:33:03,691,3,0,Feb25,2020,2,25,35.4437,139.638
Jiangsu,Mainland China,2020-02-25T00:53:02,631,0,458,Feb25,2020,2,25,32.9711,119.455
Chongqing,Mainland China,2020-02-25T23:23:03,576,6,372,Feb25,2020,2,25,30.0572,107.874
Sichuan,Mainland China,2020-02-25T15:03:05,529,3,289,Feb25,2020,2,25,30.6171,102.7103
Heilongjiang,Mainland China,2020-02-25T15:23:04,480,12,243,Feb25,2020,2,25,47.862,127.7615
Beijing,Mainland China,2020-02-25T01:33:02,400,4,215,Feb25,2020,2,25,40.1824,116.4142
Shanghai,Mainland China,2020-02-25T06:33:02,336,3,268,Feb25,2020,2,25,31.202,121.4491
,Italy,2020-02-25T18:55:32,322,10,1,Feb25,2020,2,25,43.0,12.0
Hebei,Mainland China,2020-02-25T12:43:02,311,6,248,Feb25,2020,2,25,38.0428,114.5149
Fujian,Mainland China,2020-02-25T10:03:07,294,1,199,Feb25,2020,2,25,26.0789,117.9874
Guangxi,Mainland China,2020-02-25T10:03:07,252,2,134,Feb25,2020,2,25,23.8298,108.7881
Shaanxi,Mainland China,2020-02-25T15:23:04,245,1,186,Feb25,2020,2,25,35.1917,108.8701
Yunnan,Mainland China,2020-02-25T04:53:02,174,2,129,Feb25,2020,2,25,24.974,101.487
,Japan,2020-02-25T14:53:03,170,1,22,Feb25,2020,2,25,36.0,138.0
Hainan,Mainland China,2020-02-25T12:53:02,168,5,124,Feb25,2020,2,25,19.1959,109.7453
Guizhou,Mainland China,2020-02-25T08:03:07,146,2,104,Feb25,2020,2,25,26.8154,106.8748
Tianjin,Mainland China,2020-02-25T15:23:04,135,3,91,Feb25,2020,2,25,39.3054,117.323
Shanxi,Mainland China,2020-02-25T23:13:03,133,0,98,Feb25,2020,2,25,37.5777,112.2922
Liaoning,Mainland China,2020-02-25T00:23:03,121,1,83,Feb25,2020,2,25,41.2956,122.6085
,Iran,2020-02-25T14:53:03,95,16,0,Feb25,2020,2,25,32.0,53.0
Jilin,Mainland China,2020-02-25T15:23:04,93,1,63,Feb25,2020,2,25,43.6661,126.1923
Gansu,Mainland China,2020-02-24T15:13:07,91,2,80,Feb25,2020,2,25,36.0611,103.8343
,Singapore,2020-02-25T18:55:32,91,0,53,Feb25,2020,2,25,1.2833,103.8333
Hong Kong,Hong Kong,2020-02-25T09:43:02,84,2,19,Feb25,2020,2,25,22.3,114.2
Xinjiang,Mainland China,2020-02-24T15:03:05,76,2,30,Feb25,2020,2,25,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-25T23:53:02,75,0,35,Feb25,2020,2,25,44.0935,113.9448
Ningxia,Mainland China,2020-02-25T03:53:02,71,0,61,Feb25,2020,2,25,37.2692,106.1655
,Thailand,2020-02-25T08:53:02,37,0,22,Feb25,2020,2,25,15.0,101.0
Unassigned Location (From Diamond Princess),US,2020-02-25T21:23:03,36,0,0,Feb25,2020,2,25,35.4437,139.638
Taiwan,Taiwan,2020-02-25T06:53:02,31,1,5,Feb25,2020,2,25,23.7,121.0
,Bahrain,2020-02-25T18:55:32,23,0,0,Feb25,2020,2,25,26.0275,50.55
,Malaysia,2020-02-24T11:53:02,22,0,18,Feb25,2020,2,25,2.5,112.5
Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18,Feb25,2020,2,25,35.7452,95.9956
,Germany,2020-02-25T21:33:02,17,0,14,Feb25,2020,2,25,51.0,9.0
,Vietnam,2020-02-25T08:53:02,16,0,16,Feb25,2020,2,25,16.0,108.0
,France,2020-02-25T21:23:03,14,1,11,Feb25,2020,2,25,47.0,2.0
,UK,2020-02-24T08:33:02,13,0,8,Feb25,2020,2,25,55.0,-3.0
,United Arab Emirates,2020-02-22T14:53:02,13,0,4,Feb25,2020,2,25,24.0,54.0
,Kuwait,2020-02-25T23:43:03,11,0,0,Feb25,2020,2,25,29.5,47.75
Macau,Macau,2020-02-25T15:23:04,10,0,7,Feb25,2020,2,25,22.1667,113.55
From Diamond Princess,Australia,2020-02-22T17:03:05,7,0,0,Feb25,2020,2,25,35.4437,139.638
British Columbia,Canada,2020-02-25T02:23:05,7,0,0,Feb25,2020,2,25,49.2827,-123.1207
,Spain,2020-02-25T21:33:02,6,0,2,Feb25,2020,2,25,40.0,-4.0
Queensland,Australia,2020-02-21T05:43:02,5,0,1,Feb25,2020,2,25,-28.0167,153.4
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb25,2020,2,25,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb25,2020,2,25,-37.8136,144.9631
"Toronto, ON",Canada,2020-02-24T14:43:03,3,0,2,Feb25,2020,2,25,43.6532,-79.3832
,India,2020-02-16T07:43:02,3,0,3,Feb25,2020,2,25,21.0,78.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb25,2020,2,25,13.0,122.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb25,2020,2,25,-34.9285,138.6007
None,Austria,2020-02-25T18:55:32,2,0,0,Feb25,2020,2,25,47.5162,14.5501
,Oman,2020-02-25T01:13:09,2,0,0,Feb25,2020,2,25,21.0,57.0
,Russia,2020-02-12T14:43:03,2,0,2,Feb25,2020,2,25,60.0,90.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb25,2020,2,25,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb25,2020,2,25,36.5761,-120.9876
"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1,Feb25,2020,2,25,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-21T05:23:04,2,0,1,Feb25,2020,2,25,37.3541,-121.9552
,Afghanistan,2020-02-24T23:33:02,1,0,0,Feb25,2020,2,25,33.0,65.0
,Algeria,2020-02-25T23:43:03,1,0,0,Feb25,2020,2,25,28.0339,1.6596
,Belgium,2020-02-17T04:23:06,1,0,1,Feb25,2020,2,25,50.8333,4.0
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb25,2020,2,25,11.55,104.9167
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb25,2020,2,25,42.9849,-81.2453
,Croatia,2020-02-25T18:55:32,1,0,0,Feb25,2020,2,25,45.1667,15.5
,Egypt,2020-02-21T18:53:02,1,0,0,Feb25,2020,2,25,26.0,30.0
