Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,date,year,month,day
Alabama,US,3/23/2020 23:19,196,0,0,32.3182,-86.9023,Mar23,2020,3,23
Alaska,US,3/23/2020 23:19,30,0,0,61.3707,-152.4044,Mar23,2020,3,23
Arizona,US,3/23/2020 23:19,235,2,0,33.7298,-111.4312,Mar23,2020,3,23
Arkansas,US,3/23/2020 23:19,192,0,0,34.9697,-92.3731,Mar23,2020,3,23
California,US,3/23/2020 23:19,2108,39,0,36.1162,-119.6816,Mar23,2020,3,23
Colorado,US,3/23/2020 23:19,704,7,0,39.0598,-105.3111,Mar23,2020,3,23
Connecticut,US,3/23/2020 23:19,415,10,0,41.5978,-72.7554,Mar23,2020,3,23
Delaware,US,3/23/2020 23:19,68,0,0,39.3185,-75.5071,Mar23,2020,3,23
District of Columbia,US,3/23/2020 23:19,120,2,0,38.8974,-77.0268,Mar23,2020,3,23
Florida,US,3/23/2020 23:19,1227,18,0,27.7663,-81.6868,Mar23,2020,3,23
Georgia,US,3/23/2020 23:19,772,25,0,33.0406,-83.6431,Mar23,2020,3,23
Hawaii,US,3/23/2020 23:19,56,0,0,21.0943,-157.4983,Mar23,2020,3,23
Idaho,US,3/23/2020 23:19,68,0,0,44.2405,-114.4788,Mar23,2020,3,23
Illinois,US,3/23/2020 23:19,1285,12,0,40.3495,-88.9861,Mar23,2020,3,23
Indiana,US,3/23/2020 23:19,270,7,0,39.8494,-86.2583,Mar23,2020,3,23
Iowa,US,3/23/2020 23:19,105,0,0,42.0115,-93.2105,Mar23,2020,3,23
Kansas,US,3/23/2020 23:19,84,2,0,38.5266,-96.7265,Mar23,2020,3,23
Kentucky,US,3/23/2020 23:19,123,4,0,37.6681,-84.6701,Mar23,2020,3,23
Louisiana,US,3/23/2020 23:19,1172,35,0,31.1695,-91.8678,Mar23,2020,3,23
Maine,US,3/23/2020 23:19,107,0,0,44.6939,-69.3819,Mar23,2020,3,23
Maryland,US,3/23/2020 23:19,290,3,0,39.0639,-76.8021,Mar23,2020,3,23
Massachusetts,US,3/23/2020 23:19,777,9,0,42.2302,-71.5301,Mar23,2020,3,23
Michigan,US,3/23/2020 23:19,1329,15,0,43.3266,-84.5361,Mar23,2020,3,23
Minnesota,US,3/23/2020 23:19,234,1,0,45.6945,-93.9002,Mar23,2020,3,23
Mississippi,US,3/23/2020 23:19,249,1,0,32.7416,-89.6787,Mar23,2020,3,23
Missouri,US,3/23/2020 23:19,187,4,0,38.4561,-92.2884,Mar23,2020,3,23
Montana,US,3/23/2020 23:19,34,0,0,46.9219,-110.4544,Mar23,2020,3,23
Nebraska,US,3/23/2020 23:19,51,0,0,41.1254,-98.2681,Mar23,2020,3,23
Nevada,US,3/23/2020 23:19,245,4,0,38.3135,-117.0554,Mar23,2020,3,23
New Hampshire,US,3/23/2020 23:19,101,1,0,43.4525,-71.5639,Mar23,2020,3,23
New Jersey,US,3/23/2020 23:19,2844,27,0,40.2989,-74.521,Mar23,2020,3,23
New Mexico,US,3/23/2020 23:19,83,0,0,34.8405,-106.2485,Mar23,2020,3,23
New York,US,3/23/2020 23:19,20884,158,0,42.1657,-74.9481,Mar23,2020,3,23
North Carolina,US,3/23/2020 23:19,353,0,0,35.6301,-79.8064,Mar23,2020,3,23
North Dakota,US,3/23/2020 23:19,30,0,0,47.5289,-99.784,Mar23,2020,3,23
Ohio,US,3/23/2020 23:19,443,6,0,40.3888,-82.7649,Mar23,2020,3,23
Oklahoma,US,3/23/2020 23:19,81,2,0,35.5653,-96.9289,Mar23,2020,3,23
Oregon,US,3/23/2020 23:19,191,5,0,44.572,-122.0709,Mar23,2020,3,23
Pennsylvania,US,3/23/2020 23:19,698,6,0,40.5908,-77.2098,Mar23,2020,3,23
Rhode Island,US,3/23/2020 23:19,106,0,0,41.6809,-71.5118,Mar23,2020,3,23
South Carolina,US,3/23/2020 23:19,298,5,0,33.8569,-80.945,Mar23,2020,3,23
