Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Anhui,Mainland China,1/23/20 17:00,9.0,,,Jan23,2020,1,23,31.8257,117.2264
Beijing,Mainland China,1/23/20 17:00,22.0,,,Jan23,2020,1,23,40.1824,116.4142
Chongqing,Mainland China,1/23/20 17:00,9.0,,,Jan23,2020,1,23,30.0572,107.874
Fujian,Mainland China,1/23/20 17:00,5.0,,,Jan23,2020,1,23,26.0789,117.9874
Gansu,Mainland China,1/23/20 17:00,2.0,,,Jan23,2020,1,23,36.0611,103.8343
Guangdong,Mainland China,1/23/20 17:00,32.0,,2.0,Jan23,2020,1,23,23.3417,113.4244
Guangxi,Mainland China,1/23/20 17:00,5.0,,,Jan23,2020,1,23,23.8298,108.7881
Guizhou,Mainland China,1/23/20 17:00,3.0,,,Jan23,2020,1,23,26.8154,106.8748
Hainan,Mainland China,1/23/20 17:00,5.0,,,Jan23,2020,1,23,19.1959,109.7453
Hebei,Mainland China,1/23/20 17:00,1.0,1.0,,Jan23,2020,1,23,38.0428,114.5149
Heilongjiang,Mainland China,1/23/20 17:00,2.0,,,Jan23,2020,1,23,47.862,127.7615
Henan,Mainland China,1/23/20 17:00,5.0,,,Jan23,2020,1,23,33.882,113.614
Hong Kong,Hong Kong,1/23/20 17:00,2.0,,,Jan23,2020,1,23,22.3,114.2
Hubei,Mainland China,1/23/20 17:00,444.0,17.0,28.0,Jan23,2020,1,23,30.9756,112.2707
Hunan,Mainland China,1/23/20 17:00,9.0,,,Jan23,2020,1,23,27.6104,111.7088
Inner Mongolia,Mainland China,1/23/20 17:00,,,,Jan23,2020,1,23,44.0935,113.9448
Jiangsu,Mainland China,1/23/20 17:00,5.0,,,Jan23,2020,1,23,32.9711,119.455
Jiangxi,Mainland China,1/23/20 17:00,7.0,,,Jan23,2020,1,23,27.614,115.7221
Jilin,Mainland China,1/23/20 17:00,1.0,,,Jan23,2020,1,23,43.6661,126.1923
Liaoning,Mainland China,1/23/20 17:00,3.0,,,Jan23,2020,1,23,41.2956,122.6085
Macau,Macau,1/23/20 17:00,2.0,,,Jan23,2020,1,23,22.1667,113.55
Ningxia,Mainland China,1/23/20 17:00,1.0,,,Jan23,2020,1,23,37.2692,106.1655
Qinghai,Mainland China,1/23/20 17:00,,,,Jan23,2020,1,23,35.7452,95.9956
Shaanxi,Mainland China,1/23/20 17:00,3.0,,,Jan23,2020,1,23,35.1917,108.8701
Shandong,Mainland China,1/23/20 17:00,6.0,,,Jan23,2020,1,23,36.3427,118.1498
Shanghai,Mainland China,1/23/20 17:00,16.0,,,Jan23,2020,1,23,31.202,121.4491
Shanxi,Mainland China,1/23/20 17:00,1.0,,,Jan23,2020,1,23,37.5777,112.2922
Sichuan,Mainland China,1/23/20 17:00,8.0,,,Jan23,2020,1,23,30.6171,102.7103
Taiwan,Taiwan,1/23/20 17:00,1.0,,,Jan23,2020,1,23,23.7,121.0
Tianjin,Mainland China,1/23/20 17:00,4.0,,,Jan23,2020,1,23,39.3054,117.323
Tibet,Mainland China,1/23/20 17:00,,,,Jan23,2020,1,23,31.6927,88.0924
Washington,US,1/23/20 17:00,1.0,,,Jan23,2020,1,23,47.608013,-122.335167
Xinjiang,Mainland China,1/23/20 17:00,2.0,,,Jan23,2020,1,23,41.1129,85.2401
Yunnan,Mainland China,1/23/20 17:00,2.0,,,Jan23,2020,1,23,24.974,101.487
Zhejiang,Mainland China,1/23/20 17:00,27.0,,,Jan23,2020,1,23,29.1832,120.0934
,Japan,1/23/20 17:00,1.0,,,Jan23,2020,1,23,36.0,138.0
,Thailand,1/23/20 17:00,3.0,,,Jan23,2020,1,23,15.0,101.0
,South Korea,1/23/20 17:00,1.0,,,Jan23,2020,1,23,36.0,128.0
,Singapore,1/23/20 17:00,1.0,,,Jan23,2020,1,23,1.2833,103.8333
,Philippines,1/23/20 17:00,,,,Jan23,2020,1,23,13.0,122.0
,Malaysia,1/23/20 17:00,,,,Jan23,2020,1,23,2.5,112.5
,Vietnam,1/23/20 17:00,2.0,,,Jan23,2020,1,23,16.0,108.0
,Australia,1/23/20 17:00,,,,Jan23,2020,1,23,-25.2744,133.7751
,Mexico,1/23/20 17:00,,,,Jan23,2020,1,23,23.0,-102.0
,Brazil,1/23/20 17:00,,,,Jan23,2020,1,23,-14.235,-51.9253
,Colombia,1/23/20 17:00,,,,Jan23,2020,1,23,4.5709,-74.2973
