Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
,Vietnam,2/8/20 7:23,13,0,1,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,France,2/8/20 9:53,11,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
Macau,Macau,2/6/20 14:23,10,0,1,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,United Arab Emirates,2/8/20 7:03,7,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
Queensland,Australia,2/7/20 1:03,5,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
New South Wales,Australia,2/6/20 3:13,4,0,2,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
Victoria,Australia,2/1/20 18:12,4,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
British Columbia,Canada,2/7/20 5:43,4,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,India,2/3/20 21:43,3,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Italy,2/7/20 17:53,3,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Philippines,2/7/20 16:43,3,1,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,UK,2/7/20 18:33,3,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
South Australia,Australia,2/2/20 22:33,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Toronto, ON",Canada,2/4/20 0:13,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Russia,1/31/20 16:13,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Chicago, IL",US,2/1/20 19:43,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"San Benito, CA",US,2/3/20 3:53,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Santa Clara, CA",US,2/3/20 0:43,2,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Belgium,2/4/20 15:43,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Cambodia,1/31/20 8:15,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"London, ON",Canada,2/4/20 0:03,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Finland,1/31/20 8:15,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
Tibet,Mainland China,2/1/20 1:52,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Nepal,1/31/20 8:15,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Spain,2/1/20 23:43,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Sri Lanka,2/8/20 3:43,1,0,1,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
,Sweden,2/1/20 2:13,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Boston, MA",US,2/1/20 19:43,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Los Angeles, CA",US,2/1/20 19:53,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Madison, WI",US,2/5/20 21:53,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Orange, CA",US,2/1/20 19:53,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Seattle, WA",US,2/1/20 19:43,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
"Tempe, AZ",US,2/1/20 19:43,1,0,0,2020-02-08 23:04:00,Feb08,2020,2,8,23,4
