Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,2/1/20 10:00,7153,249.0,168.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Zhejiang,Mainland China,2/1/20 10:00,599,,21.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Guangdong,Mainland China,2/1/20 10:00,535,,14.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Henan,Mainland China,2/1/20 10:00,422,2.0,3.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Hunan,Mainland China,2/1/20 10:00,389,,8.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Anhui,Mainland China,2/1/20 10:00,297,,5.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Jiangxi,Mainland China,2/1/20 10:00,286,,9.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Chongqing,Mainland China,2/1/20 10:00,247,1.0,3.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Sichuan,Mainland China,2/1/20 10:00,207,1.0,3.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Shandong,Mainland China,2/1/20 10:00,206,,3.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Jiangsu,Mainland China,2/1/20 10:00,202,,6.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Shanghai,Mainland China,2/1/20 10:00,169,1.0,10.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Beijing,Mainland China,2/1/20 10:00,168,1.0,9.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Fujian,Mainland China,2/1/20 10:00,144,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Shaanxi,Mainland China,2/1/20 10:00,101,,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Guangxi,Mainland China,2/1/20 10:00,100,,2.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Hebei,Mainland China,2/1/20 10:00,96,1.0,,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Yunnan,Mainland China,2/1/20 10:00,91,,2.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Heilongjiang,Mainland China,2/1/20 10:00,80,2.0,2.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
Liaoning,Mainland China,2/1/20 10:00,63,,1.0,2020-02-01 10:00:00,Feb01,2020,2,1,10,0
