Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Ontario,Canada,2/1/2020 18:12:00,3,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
Queensland,Australia,2/2/2020 22:33:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
South Australia,Australia,2/2/2020 22:33:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,India,2/2/2020 6:03:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Italy,1/31/2020 8:15:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Philippines,2/2/2020 3:33:00,2,1,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Russia,1/31/2020 16:13:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,UK,2/1/2020 1:52:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Chicago, IL",US,2/1/2020 19:43:00,2,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Cambodia,2/3/2020 0:43:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
British Columbia,Canada,1/31/2020 8:15:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Finland,2/1/2020 18:12:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
Tibet,Mainland China,1/31/2020 8:15:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Nepal,2/1/2020 1:52:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Spain,1/31/2020 8:15:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Sri Lanka,2/1/2020 23:43:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
,Sweden,1/31/2020 8:15:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Boston, MA",US,2/1/2020 2:13:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Los Angeles, CA",US,2/1/2020 19:43:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Orange, CA",US,2/1/2020 19:53:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Santa Clara, CA",US,2/1/2020 19:53:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Seattle, WA",US,2/1/2020 19:43:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
"Tempe, AZ",US,2/1/2020 19:43:00,1,0,0,2020-02-02 19:45:00,Feb02,2020,2,2,19,45
