Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,datetime,date,year,month,day,hr,min
Hubei,Mainland China,1/30/20 21:30,5806,204.0,116.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Zhejiang,Mainland China,1/30/20 21:30,537,,9.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Guangdong,Mainland China,1/30/20 21:30,393,,11.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Henan,Mainland China,1/30/20 21:30,352,2.0,3.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Hunan,Mainland China,1/30/20 21:30,332,,2.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Jiangxi,Mainland China,1/30/20 21:30,240,,7.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Anhui,Mainland China,1/30/20 21:30,237,,3.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Chongqing,Mainland China,1/30/20 21:30,206,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Shandong,Mainland China,1/30/20 21:30,178,,2.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Sichuan,Mainland China,1/30/20 21:30,177,1.0,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Jiangsu,Mainland China,1/30/20 21:30,168,,2.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Shanghai,Mainland China,1/30/20 21:30,128,1.0,9.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Beijing,Mainland China,1/30/20 21:30,121,1.0,5.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Fujian,Mainland China,1/30/20 21:30,101,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Guangxi,Mainland China,1/30/20 21:30,87,,2.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Hebei,Mainland China,1/30/20 21:30,82,1.0,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Yunnan,Mainland China,1/30/20 21:30,76,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Shaanxi,Mainland China,1/30/20 21:30,87,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Heilongjiang,Mainland China,1/30/20 21:30,59,2.0,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Hainan,Mainland China,1/30/20 21:30,50,1.0,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Liaoning,Mainland China,1/30/20 21:30,45,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Shanxi,Mainland China,1/30/20 21:30,39,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Tianjin,Mainland China,1/30/20 21:30,32,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Gansu,Mainland China,1/30/20 21:30,29,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Ningxia,Mainland China,1/30/20 21:30,21,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Inner Mongolia,Mainland China,1/30/20 21:30,20,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Xinjiang,Mainland China,1/30/20 21:30,17,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Guizhou,Mainland China,1/30/20 21:30,15,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Jilin,Mainland China,1/30/20 21:30,14,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Hong Kong,Hong Kong,1/30/20 21:30,12,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Taiwan,Taiwan,1/30/20 21:30,9,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Qinghai,Mainland China,1/30/20 21:30,8,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Macau,Macau,1/30/20 21:30,7,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Tibet,Mainland China,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Washington,US,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Illinois,US,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
California,US,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Arizona,US,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Japan,1/30/20 21:30,11,,1.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Thailand,1/30/20 21:30,14,,5.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,South Korea,1/30/20 21:30,6,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Singapore ,1/30/20 21:30,10,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Vietnam,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,France,1/30/20 21:30,5,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Nepal,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Malaysia ,1/30/20 21:30,8,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Ontario,Canada,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
British Columbia,Canada,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Cambodia,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Sri Lanka,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
New South Wales,Australia,1/30/20 21:30,4,,2.0,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Victoria,Australia,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Queensland,Australia,1/30/20 21:30,3,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
Bavaria,Germany,1/30/20 21:30,4,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Finland,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,United Arab Emirates,1/30/20 21:30,4,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Philippines,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,India,1/30/20 21:30,1,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
,Italy,1/30/20 21:30,2,,,2020-01-30 21:30:00,Jan30,2020,1,30,21,30
