Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
Gansu,Mainland China,2020-02-05T16:23:06,62,0,6,Feb05,2020,2,5,36.0611,103.8343
Jilin,Mainland China,2020-02-05T11:03:16,54,0,2,Feb05,2020,2,5,43.6661,126.1923
Inner Mongolia,Mainland China,2020-02-05T08:53:02,42,0,3,Feb05,2020,2,5,44.0935,113.9448
Ningxia,Mainland China,2020-02-04T02:13:18,34,0,1,Feb05,2020,2,5,37.2692,106.1655
Xinjiang,Mainland China,2020-02-05T02:03:13,32,0,0,Feb05,2020,2,5,41.1129,85.2401
,Singapore,2020-02-05T16:33:03,28,0,0,Feb05,2020,2,5,1.2833,103.8333
,Thailand,2020-02-04T15:33:03,25,0,5,Feb05,2020,2,5,15.0,101.0
,Japan,2020-02-04T16:43:03,22,0,1,Feb05,2020,2,5,36.0,138.0
Hong Kong,Hong Kong,2020-02-05T13:13:10,21,1,0,Feb05,2020,2,5,22.3,114.2
,South Korea,2020-02-05T15:33:01,19,0,0,Feb05,2020,2,5,36.0,128.0
Qinghai,Mainland China,2020-02-05T03:13:05,17,0,3,Feb05,2020,2,5,35.7452,95.9956
,Germany,2020-02-03T20:53:02,12,0,0,Feb05,2020,2,5,51.0,9.0
,Malaysia,2020-02-05T15:43:02,12,0,0,Feb05,2020,2,5,2.5,112.5
Taiwan,Taiwan,2020-02-04T14:53:02,11,0,0,Feb05,2020,2,5,23.7,121.0
Macau,Macau,2020-02-04T04:43:02,10,0,0,Feb05,2020,2,5,22.1667,113.55
,Vietnam,2020-02-03T21:43:02,8,0,1,Feb05,2020,2,5,16.0,108.0
,France,2020-02-01T01:52:40,6,0,0,Feb05,2020,2,5,47.0,2.0
,United Arab Emirates,2020-02-02T05:43:01,5,0,0,Feb05,2020,2,5,24.0,54.0
New South Wales,Australia,2020-02-01T18:12:49,4,0,2,Feb05,2020,2,5,-33.8688,151.2093
Victoria,Australia,2020-02-01T18:12:49,4,0,0,Feb05,2020,2,5,-37.8136,144.9631
Queensland,Australia,2020-02-04T16:53:03,3,0,0,Feb05,2020,2,5,-28.0167,153.4
,India,2020-02-03T21:43:02,3,0,0,Feb05,2020,2,5,21.0,78.0
South Australia,Australia,2020-02-02T22:33:07,2,0,0,Feb05,2020,2,5,-34.9285,138.6007
British Columbia,Canada,2020-02-05T17:33:03,2,0,0,Feb05,2020,2,5,49.2827,-123.1207
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,Feb05,2020,2,5,43.6532,-79.3832
,Italy,2020-01-31T08:15:53,2,0,0,Feb05,2020,2,5,43.0,12.0
,Philippines,2020-02-02T03:33:07,2,1,0,Feb05,2020,2,5,13.0,122.0
,Russia,2020-01-31T16:13:45,2,0,0,Feb05,2020,2,5,60.0,90.0
,UK,2020-02-01T01:52:40,2,0,0,Feb05,2020,2,5,55.0,-3.0
"Chicago, IL",US,2020-02-01T19:43:03,2,0,0,Feb05,2020,2,5,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb05,2020,2,5,36.5761,-120.9876
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,Feb05,2020,2,5,37.3541,-121.9552
,Belgium,2020-02-04T15:43:02,1,0,0,Feb05,2020,2,5,50.8333,4.0
,Cambodia,2020-01-31T08:15:53,1,0,0,Feb05,2020,2,5,11.55,104.9167
"London, ON",Canada,2020-02-04T00:03:11,1,0,0,Feb05,2020,2,5,42.9849,-81.2453
,Finland,2020-01-31T08:15:53,1,0,0,Feb05,2020,2,5,64.0,26.0
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,Feb05,2020,2,5,31.6927,88.0924
,Nepal,2020-01-31T08:15:53,1,0,0,Feb05,2020,2,5,28.1667,84.25
,Spain,2020-02-01T23:43:02,1,0,0,Feb05,2020,2,5,40.0,-4.0
,Sri Lanka,2020-01-31T08:15:53,1,0,0,Feb05,2020,2,5,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb05,2020,2,5,63.0,16.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb05,2020,2,5,42.3601,-71.0589
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb05,2020,2,5,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb05,2020,2,5,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb05,2020,2,5,33.7879,-117.8531
"Seattle, WA",US,2020-02-01T19:43:03,1,0,0,Feb05,2020,2,5,47.6062,-122.3321
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,Feb05,2020,2,5,33.4255,-111.94
